BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,81.0265,5156.3600,99.4396,0.0000,0.0000,0,-12.0123,9.8635,0.0000
2,1,0,81.3792,5201.3600,99.7671,0.0000,0.0000,0,-11.7113,9.8642,0.0000
3,1,0,80.1735,5048.3800,97.0518,0.0000,0.0000,0,-10.6576,9.8684,0.0000
4,1,0,80.8141,5129.3700,98.7217,0.0000,0.0000,0,-13.9668,9.8572,0.0000
5,1,0,81.1677,5174.3600,98.7201,0.0000,0.0000,0,-13.8167,9.8581,0.0000
6,1,0,80.7431,5120.3700,99.1901,0.0000,0.0000,0,-13.6658,9.8575,0.0000
7,1,0,81.6603,5237.3500,98.2625,0.0000,0.0000,0,-13.5157,9.8585,0.0000
8,1,0,80.3876,5075.3700,98.9358,0.0000,0.0000,0,-13.3657,9.8591,0.0000
9,1,0,80.4588,5084.3700,99.1886,0.0000,0.0000,0,-13.2152,9.8590,0.0000
10,1,0,80.0305,5030.3800,98.2203,0.0000,0.0000,0,-13.0648,9.8597,0.0000
11,1,0,81.0265,5156.3600,99.2443,0.0000,0.0000,0,-12.9141,9.8611,0.0000
12,1,0,81.5199,5219.3600,98.0627,0.0000,0.0000,0,-12.7636,9.8612,0.0000
13,1,0,80.0305,5030.3800,97.6847,0.0000,0.0000,0,-12.6143,9.8620,0.0000
14,1,0,80.9557,5147.3600,98.0741,0.0000,0.0000,0,-12.4632,9.8621,0.0000
15,1,0,80.3163,5066.3700,98.3870,0.0000,0.0000,0,-12.3132,9.8626,0.0000
16,1,0,80.6721,5111.3700,98.0535,0.0000,0.0000,0,-12.1633,9.8633,0.0000
17,1,0,80.9557,5147.3600,98.9457,0.0000,0.0000,0,-11.8619,9.8640,0.0000
18,1,0,80.5300,5093.3700,97.4076,0.0000,0.0000,0,-11.5613,9.8658,0.0000
