BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,85.6701,5764.3200,98.1148,0.0000,0.0000,0,-2.1642,143.4210,0.0000
2,1,0,85.7870,5780.0700,99.6737,0.0000,0.0000,0,-1.8636,143.4220,0.0000
3,1,0,85.4357,5732.8200,98.7390,0.0000,0.0000,0,-0.8103,143.4260,0.0000
4,1,0,85.6032,5755.3200,97.4908,0.0000,0.0000,0,-4.1182,143.4130,0.0000
5,1,0,84.7117,5636.0700,98.4794,0.0000,0.0000,0,-3.9679,143.4130,0.0000
6,1,0,85.4692,5737.3200,99.1098,0.0000,0.0000,0,-3.8178,143.4130,0.0000
7,1,0,85.0324,5678.8200,98.2216,0.0000,0.0000,0,-3.6678,143.4140,0.0000
8,1,0,85.3015,5714.8200,99.7559,0.0000,0.0000,0,-3.5170,143.4150,0.0000
9,1,0,85.4357,5732.8200,98.3610,0.0000,0.0000,0,-3.3670,143.4150,0.0000
10,1,0,85.2511,5708.0700,97.8558,0.0000,0.0000,0,-3.2163,143.4160,0.0000
11,1,0,85.1165,5690.0700,98.0746,0.0000,0.0000,0,-3.0668,143.4160,0.0000
12,1,0,84.9987,5674.3200,97.9129,0.0000,0.0000,0,-2.9157,143.4160,0.0000
13,1,0,85.6533,5762.0700,98.5424,0.0000,0.0000,0,-2.7656,143.4180,0.0000
14,1,0,85.7369,5773.3200,98.8473,0.0000,0.0000,0,-2.6150,143.4180,0.0000
15,1,0,85.2343,5705.8200,98.4580,0.0000,0.0000,0,-2.4643,143.4190,0.0000
16,1,0,86.0537,5816.0700,99.7379,0.0000,0.0000,0,-2.3148,143.4190,0.0000
17,1,0,85.1838,5699.0700,98.1705,0.0000,0.0000,0,-2.0144,143.4210,0.0000
18,1,0,85.4692,5737.3200,98.9556,0.0000,0.0000,0,-1.7130,143.4230,0.0000
19,1,0,85.3015,5714.8200,97.8549,0.0000,0.0000,0,-1.5629,143.4240,0.0000
20,1,0,85.7035,5768.8200,98.9765,0.0000,0.0000,0,-1.4122,143.4230,0.0000
21,1,0,85.4860,5739.5700,99.3289,0.0000,0.0000,0,-1.2620,143.4240,0.0000
22,1,0,85.7202,5771.0700,98.8438,0.0000,0.0000,0,-1.1118,143.4250,0.0000
23,1,0,85.6199,5757.5700,98.5114,0.0000,0.0000,0,-0.9611,143.4260,0.0000
24,1,0,85.3854,5726.0700,98.6615,0.0000,0.0000,0,-0.6597,143.4270,0.0000
25,1,0,85.8538,5789.0700,98.4616,0.0000,0.0000,0,-0.5093,143.4270,0.0000
26,1,0,85.9705,5804.8200,98.6921,0.0000,0.0000,0,-0.3580,143.4280,0.0000
27,1,0,85.2847,5712.5700,97.4638,0.0000,0.0000,0,-4.2683,143.2610,0.0000
28,1,0,85.0829,5685.5700,98.0938,0.0000,0.0000,0,-4.1175,143.2620,0.0000
29,1,0,84.4068,5595.5800,98.8184,0.0000,0.0000,0,-3.9680,143.2620,0.0000
30,1,0,84.8131,5649.5700,99.4031,0.0000,0.0000,0,-3.8168,143.2630,0.0000
31,1,0,85.1502,5694.5700,98.6064,0.0000,0.0000,0,-3.3659,143.2650,0.0000
32,1,0,85.3686,5723.8200,98.7494,0.0000,0.0000,0,-2.6144,143.2670,0.0000
33,1,0,85.1670,5696.8200,99.0704,0.0000,0.0000,0,-2.1640,143.2710,0.0000
34,1,0,85.3182,5717.0700,99.1503,0.0000,0.0000,0,-1.8629,143.2720,0.0000
35,1,0,84.9987,5674.3200,99.8617,0.0000,0.0000,0,-1.7129,143.2720,0.0000
36,1,0,85.0155,5676.5700,98.8636,0.0000,0.0000,0,-1.5625,143.2730,0.0000
37,1,0,85.1165,5690.0700,98.9609,0.0000,0.0000,0,-1.1110,143.2750,0.0000
38,1,0,85.6366,5759.8200,98.5491,0.0000,0.0000,0,-0.9604,143.2750,0.0000
39,1,0,85.8705,5791.3200,99.5365,0.0000,0.0000,0,-0.3580,143.2780,0.0000
40,1,0,84.3219,5584.3300,97.8617,0.0000,0.0000,0,-3.6677,143.2640,0.0000
41,1,0,85.0492,5681.0700,98.9349,0.0000,0.0000,0,-3.5167,143.2640,0.0000
42,1,0,85.2679,5710.3200,98.2151,0.0000,0.0000,0,-3.2159,143.2650,0.0000
43,1,0,84.7455,5640.5700,98.1932,0.0000,0.0000,0,-3.0657,143.2660,0.0000
44,1,0,84.6948,5633.8200,99.3125,0.0000,0.0000,0,-2.9149,143.2660,0.0000
45,1,0,85.3518,5721.5700,98.3979,0.0000,0.0000,0,-2.7652,143.2670,0.0000
46,1,0,84.9987,5674.3200,99.3452,0.0000,0.0000,0,-2.4638,143.2680,0.0000
47,1,0,85.5027,5741.8200,98.5945,0.0000,0.0000,0,-2.3140,143.2690,0.0000
48,1,0,85.0324,5678.8200,98.8162,0.0000,0.0000,0,-2.0135,143.2710,0.0000
49,1,0,85.5530,5748.5700,99.6884,0.0000,0.0000,0,-1.4119,143.2740,0.0000
50,1,0,85.3686,5723.8200,99.3181,0.0000,0.0000,0,-1.2607,143.2740,0.0000
51,1,0,85.1670,5696.8200,98.8147,0.0000,0.0000,0,-0.8098,143.2760,0.0000
52,1,0,85.1670,5696.8200,99.4796,0.0000,0.0000,0,-0.6593,143.2770,0.0000
53,1,0,85.5697,5750.8200,98.9906,0.0000,0.0000,0,-0.5086,143.2770,0.0000
54,1,0,86.6674,5899.3200,98.4263,0.0000,0.0000,0,-0.2071,143.2780,0.0000
55,1,0,84.7793,5645.0700,97.8862,0.0000,0.0000,0,-4.2676,143.1100,0.0000
56,1,0,84.4407,5600.0800,97.2382,0.0000,0.0000,0,-4.1165,143.1120,0.0000
57,1,0,84.2199,5570.8300,98.8313,0.0000,0.0000,0,-3.9675,143.1120,0.0000
58,1,0,84.4577,5602.3300,98.6278,0.0000,0.0000,0,-3.8167,143.1130,0.0000
59,1,0,84.5594,5615.8200,98.4341,0.0000,0.0000,0,-3.6670,143.1130,0.0000
60,1,0,84.3898,5593.3300,99.1824,0.0000,0.0000,0,-3.5162,143.1130,0.0000
61,1,0,84.7793,5645.0700,98.4562,0.0000,0.0000,0,-3.3661,143.1140,0.0000
62,1,0,84.3559,5588.8300,98.6492,0.0000,0.0000,0,-3.0653,143.1150,0.0000
63,1,0,84.9650,5669.8200,98.7788,0.0000,0.0000,0,-2.9146,143.1160,0.0000
64,1,0,84.6948,5633.8200,99.0525,0.0000,0.0000,0,-2.7648,143.1170,0.0000
65,1,0,85.1670,5696.8200,98.5802,0.0000,0.0000,0,-2.3132,143.1180,0.0000
66,1,0,84.7793,5645.0700,98.7084,0.0000,0.0000,0,-2.1635,143.1200,0.0000
67,1,0,85.3015,5714.8200,98.9170,0.0000,0.0000,0,-2.0123,143.1210,0.0000
68,1,0,84.8131,5649.5700,99.8542,0.0000,0.0000,0,-1.8627,143.1210,0.0000
69,1,0,84.8300,5651.8200,97.7679,0.0000,0.0000,0,-1.7123,143.1210,0.0000
70,1,0,85.1838,5699.0700,99.1853,0.0000,0.0000,0,-1.5616,143.1220,0.0000
71,1,0,85.3015,5714.8200,99.2055,0.0000,0.0000,0,-1.4104,143.1230,0.0000
72,1,0,84.9650,5669.8200,98.7645,0.0000,0.0000,0,-0.9600,143.1250,0.0000
73,1,0,84.9818,5672.0700,99.0026,0.0000,0.0000,0,-0.8093,143.1250,0.0000
74,1,0,84.8131,5649.5700,99.2425,0.0000,0.0000,0,-0.6589,143.1260,0.0000
75,1,0,85.1670,5696.8200,98.5030,0.0000,0.0000,0,-0.5086,143.1260,0.0000
76,1,0,85.4692,5737.3200,98.8551,0.0000,0.0000,0,-0.3577,143.1270,0.0000
77,1,0,84.6779,5631.5700,98.7016,0.0000,0.0000,0,-3.2153,143.1150,0.0000
78,1,0,85.4692,5737.3200,99.3662,0.0000,0.0000,0,-2.6138,143.1170,0.0000
79,1,0,84.8806,5658.5700,99.0626,0.0000,0.0000,0,-2.4634,143.1180,0.0000
80,1,0,84.7962,5647.3200,99.2064,0.0000,0.0000,0,-1.2601,143.1240,0.0000
81,1,0,85.5027,5741.8200,98.9991,0.0000,0.0000,0,-1.1103,143.1240,0.0000
82,1,0,85.7369,5773.3200,99.0445,0.0000,0.0000,0,-0.2068,143.1270,0.0000
83,1,0,84.3049,5582.0800,99.3683,0.0000,0.0000,0,-4.2665,142.9600,0.0000
84,1,0,83.9474,5534.8300,98.7583,0.0000,0.0000,0,-3.9658,142.9620,0.0000
85,1,0,85.1165,5690.0700,99.2209,0.0000,0.0000,0,-1.2605,142.9730,0.0000
86,1,0,84.5594,5615.8200,99.3280,0.0000,0.0000,0,-0.3570,142.9770,0.0000
87,1,0,84.2369,5573.0800,99.4047,0.0000,0.0000,0,-4.1165,142.9610,0.0000
88,1,0,83.9303,5532.5800,98.1774,0.0000,0.0000,0,-3.8156,142.9620,0.0000
89,1,0,83.9474,5534.8300,98.1107,0.0000,0.0000,0,-3.6660,142.9630,0.0000
90,1,0,84.4746,5604.5800,98.7713,0.0000,0.0000,0,-3.5156,142.9630,0.0000
91,1,0,84.8469,5654.0700,98.7500,0.0000,0.0000,0,-3.3656,142.9640,0.0000
92,1,0,84.6948,5633.8200,99.2566,0.0000,0.0000,0,-3.2146,142.9640,0.0000
93,1,0,84.3729,5591.0800,99.3663,0.0000,0.0000,0,-3.0643,142.9650,0.0000
94,1,0,84.9481,5667.5700,99.0320,0.0000,0.0000,0,-2.9142,142.9650,0.0000
95,1,0,85.2679,5710.3200,98.6194,0.0000,0.0000,0,-2.7634,142.9660,0.0000
96,1,0,85.0997,5687.8200,98.7446,0.0000,0.0000,0,-2.6131,142.9670,0.0000
97,1,0,84.9987,5674.3200,98.8700,0.0000,0.0000,0,-2.4629,142.9670,0.0000
98,1,0,85.0324,5678.8200,99.4145,0.0000,0.0000,0,-2.3129,142.9680,0.0000
99,1,0,84.8806,5658.5700,98.9575,0.0000,0.0000,0,-2.1627,142.9690,0.0000
100,1,0,85.0997,5687.8200,99.0600,0.0000,0.0000,0,-2.0125,142.9710,0.0000
