Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
B3-3,60,286,-7.2240,126.3350,23.6305,92.0543,438.5670,0.0000,0.0000,Pass
B3-3,60,287,-7.1121,126.3350,23.6305,91.0650,438.5670,0.0000,0.0000,Pass
B3-3,60,293,-6.5776,126.2890,23.4411,94.1165,431.5660,0.0000,0.0000,Pass
B3-3,60,294,-6.5296,126.2890,23.3595,93.0750,428.5660,0.0000,0.0000,Pass
B3-3,60,295,-6.3178,126.2900,23.5360,95.4589,435.0670,0.0000,0.0000,Pass
B3-3,60,296,-6.2697,126.2910,23.5022,94.2232,433.8170,0.0000,0.0000,Pass
B3-3,60,337,-6.9486,126.2750,23.5360,92.9348,435.0670,0.0000,0.0000,Pass
B3-3,60,338,-6.7486,126.2760,23.3527,95.0816,428.3160,0.0000,0.0000,Pass
B3-3,60,339,-5.7500,126.2800,23.5428,92.2861,435.3170,0.0000,0.0000,Pass
B3-3,60,340,-5.5497,126.2810,23.6238,91.4042,438.3170,0.0000,0.0000,Pass
B3-3,60,367,-6.9483,126.1970,23.5022,93.8257,433.8170,0.0000,0.0000,Pass
B3-3,60,368,-6.7484,126.1980,23.4276,94.1505,431.0660,0.0000,0.0000,Pass
B3-3,60,369,-5.7498,126.2020,23.5360,93.1822,435.0670,0.0000,0.0000,Pass
B3-3,60,373,-5.5495,126.2030,23.6574,93.8705,439.5680,0.0000,0.0000,Pass
B3-3,60,380,-6.0602,126.1950,23.6170,94.8235,438.0670,0.0000,0.0000,Pass
B3-3,60,381,-6.0064,126.1950,23.5022,94.8287,433.8170,0.0000,0.0000,Pass
B3-3,60,434,-7.2235,126.1640,23.5022,93.4732,433.8170,0.0000,0.0000,Pass
B3-3,60,435,-7.1116,126.1640,23.4819,93.0754,433.0660,0.0000,0.0000,Pass
B3-3,60,441,-6.9480,126.1300,23.4683,93.2438,432.5660,0.0000,0.0000,Pass
B3-3,60,442,-5.7496,126.1350,23.5157,94.9958,434.3170,0.0000,0.0000,Pass
B3-3,60,468,-6.9477,126.0520,23.2365,93.5899,424.0650,0.0000,0.0000,Pass
B3-3,60,469,-5.7492,126.0570,23.3595,95.0447,428.5660,0.0000,0.0000,Pass
B3-3,60,497,-7.1109,126.0100,23.3868,94.6359,429.5660,0.0000,0.0000,Pass
B3-3,60,499,-7.2229,126.0090,23.6642,92.6505,439.8180,0.0000,0.0000,Pass
B3-3,60,500,-6.1216,126.0090,23.4547,97.3026,432.0660,0.0000,0.0000,Pass
B3-3,60,501,-6.0736,126.0090,23.4615,96.9476,432.3160,0.0000,0.0000,Pass
B3-3,60,502,-5.9916,126.0100,23.4615,95.7592,432.3160,0.0000,0.0000,Pass
B3-3,60,503,-5.9436,126.0100,23.4072,96.4353,430.3160,0.0000,0.0000,Pass
B3-3,60,535,-6.9473,125.9800,23.2913,95.0104,426.0650,0.0000,0.0000,Pass
B3-3,60,536,-6.7476,125.9810,23.3049,96.3601,426.5650,0.0000,0.0000,Pass
B3-3,60,537,-5.7490,125.9850,23.4411,95.2070,431.5660,0.0000,0.0000,Pass
B3-3,60,538,-5.5487,125.9860,23.4344,93.9210,431.3160,0.0000,0.0000,Pass
B3-3,60,547,-6.6175,125.9610,23.3391,95.6167,427.8160,0.0000,0.0000,Pass
B3-3,60,548,-6.2274,125.9630,23.4547,97.7807,432.0660,0.0000,0.0000,Pass
B3-3,60,549,-5.4185,125.9660,23.6238,94.2217,438.3170,0.0000,0.0000,Pass
B3-3,60,575,-5.9468,125.9350,23.6170,96.0640,438.0670,0.0000,0.0000,Pass
B3-3,60,591,-6.9470,125.9020,23.1817,95.6254,422.0650,0.0000,0.0000,Pass
B3-3,60,592,-6.7472,125.9030,23.3868,96.3854,429.5660,0.0000,0.0000,Pass
B3-3,60,593,-5.7486,125.9070,23.2981,95.5329,426.3150,0.0000,0.0000,Pass
B3-3,60,594,-5.5484,125.9080,23.5293,94.8018,434.8170,0.0000,0.0000,Pass
B3-3,60,600,-6.5111,125.8970,23.7045,96.9936,441.3180,0.0000,0.0000,Pass
B3-3,60,601,-6.4632,125.8970,23.5901,96.4856,437.0670,0.0000,0.0000,Pass
B3-3,60,602,-6.3811,125.8970,24.0842,97.3560,455.5700,0.0000,0.0000,Pass
B3-3,60,603,-6.3333,125.8980,23.7515,95.3629,443.0680,0.0000,0.0000,Pass
B3-3,60,604,-5.9856,125.8950,23.4683,96.0987,432.5660,0.0000,0.0000,Pass
B3-3,60,605,-5.9075,125.8960,23.5022,97.2725,433.8170,0.0000,0.0000,Pass
B3-3,60,656,-6.6172,125.8830,23.4004,98.2324,430.0660,0.0000,0.0000,Pass
B3-3,60,657,-6.2272,125.8850,23.6642,97.0700,439.8180,0.0000,0.0000,Pass
B3-3,60,658,-5.4181,125.8880,23.5428,94.0469,435.3170,0.0000,0.0000,Pass
B3-3,60,684,-7.1985,125.8630,23.4819,95.1945,433.0660,0.0000,0.0000,Pass
B3-3,60,694,-5.9464,125.8570,23.4751,97.9120,432.8160,0.0000,0.0000,Pass
B3-3,60,700,-6.9591,125.8360,23.2776,94.9738,425.5650,0.0000,0.0000,Pass
