Centre_X,Centre_Y,Roundness_Min
-6.3199,125.2775,88.3880
6.6042,12.3110,88.2477
-135.6755,-3.8132,89.2270
-6.3327,-3.8262,89.4602
135.9475,-3.8424,88.3030
6.5888,-132.9335,87.6426
