Centre_X,Centre_Y,Diameter_Avg
-6.3199,125.2775,21.0370
6.6042,12.3110,21.3750
-135.6755,-3.8132,21.0210
-6.3327,-3.8262,21.3040
135.9475,-3.8424,21.3480
6.5888,-132.9335,21.0940
