Centre_X,Centre_Y,Diameter_Max
-6.3199,125.2775,22.9401
6.6042,12.3110,23.3254
-135.6755,-3.8132,22.7520
-6.3327,-3.8262,22.9817
135.9475,-3.8424,23.1954
6.5888,-132.9335,23.0784
