Centre_X,Centre_Y,Diameter_Min
-6.3199,125.2775,19.5700
6.6042,12.3110,20.1313
-135.6755,-3.8132,19.5700
-6.3327,-3.8262,20.1471
135.9475,-3.8424,20.1471
6.5888,-132.9335,19.8527
