BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
149,1,-6.6055,126.0210,-0.0010,0.0004,6.7722,6.7722,28.8226,36.0205,8.3074
150,1,-6.4054,126.0220,0.0006,0.0028,4.5549,4.5549,19.3178,16.2951,3.7318
150,2,-6.4054,126.0220,-0.0014,-0.0008,2.5899,2.5899,10.9841,5.2683,1.2065
150,3,-6.4054,126.0220,0.0025,-0.0013,1.3099,1.3099,5.5556,1.3477,0.3086
150,4,-6.4054,126.0220,0.0021,-0.0037,1.8942,1.8942,8.0333,2.8179,0.6453
150,5,-6.4054,126.0220,0.0007,-0.0060,1.2490,1.2490,5.2970,1.2252,0.2806
173,1,-6.2994,125.9910,-0.0007,0.0060,1.9349,1.9349,8.2061,2.9405,0.6734
173,2,-6.2994,125.9910,0.0010,0.0003,1.8942,1.8942,8.0333,2.8179,0.6453
173,3,-6.2994,125.9910,-0.0023,-0.0023,5.2249,5.2249,22.1590,21.4408,4.9102
174,1,-6.2514,125.9910,-0.0010,-0.0008,8.0943,8.0943,34.3238,51.4581,11.7812
175,1,-6.1696,125.9920,0.0079,0.0073,1.3682,1.3682,5.8058,1.4702,0.3371
175,2,-6.1696,125.9920,-0.0002,0.0026,3.9496,3.9496,16.7600,12.2518,2.8090
175,3,-6.1696,125.9920,-0.0013,-0.0009,2.4665,2.4665,10.4666,4.7782,1.0955
175,4,-6.1696,125.9920,-0.0034,-0.0036,2.3698,2.3698,10.0560,4.4107,1.0112
175,5,-6.1696,125.9920,0.0025,-0.0027,1.3099,1.3099,5.5587,1.3477,0.3090
176,1,-6.1218,125.9920,0.0005,0.0038,2.2689,2.2689,9.6510,4.0431,0.9314
176,2,-6.1218,125.9920,-0.0018,0.0031,1.3682,1.3682,5.8198,1.4702,0.3387
176,3,-6.1218,125.9920,0.0007,-0.0009,6.0288,6.0288,25.6444,28.5469,6.5764
176,4,-6.1218,125.9920,0.0011,-0.0060,1.2490,1.2490,5.3127,1.2252,0.2822
177,1,-6.0395,125.9920,0.0043,0.0051,0.8832,0.8832,3.6936,0.6126,0.1364
177,2,-6.0395,125.9920,-0.0005,0.0014,6.0289,6.0289,25.2140,28.5470,6.3575
178,1,-5.9916,125.9920,-0.0017,0.0067,1.1171,1.1171,4.6727,0.9801,0.2183
178,2,-5.9916,125.9920,-0.0008,-0.0003,4.8534,4.8534,20.3007,18.5004,4.1212
178,3,-5.9916,125.9920,-0.0030,-0.0042,0.8832,0.8832,3.6941,0.6126,0.1365
179,1,-5.9098,125.9930,0.0025,0.0055,1.2490,1.2490,5.3652,1.2252,0.2879
179,2,-5.9098,125.9930,-0.0002,0.0012,5.3866,5.3866,23.1388,22.7884,5.3540
179,3,-5.9098,125.9930,0.0027,0.0028,1.1171,1.1171,4.7988,0.9801,0.2303
179,4,-5.9098,125.9930,-0.0042,0.0025,1.2490,1.2490,5.3652,1.2252,0.2879
180,1,-5.8619,125.9930,0.0011,0.0012,5.6825,5.6825,24.1440,25.3613,5.8293
180,2,-5.8619,125.9930,-0.0026,0.0024,1.3682,1.3682,5.8132,1.4702,0.3379
181,1,-5.7795,125.9930,-0.0055,0.0022,2.4980,2.4980,10.5190,4.9007,1.1065
181,2,-5.7795,125.9930,0.0010,0.0013,4.3085,4.3085,18.1434,14.5797,3.2918
181,3,-5.7795,125.9930,-0.0004,-0.0037,2.2342,2.2342,9.4085,3.9206,0.8852
181,4,-5.7795,125.9930,0.0018,-0.0051,1.3682,1.3682,5.7615,1.4702,0.3319
182,1,-5.7314,125.9940,-0.0054,0.0043,2.0523,2.0523,8.6197,3.3080,0.7430
182,2,-5.7314,125.9940,-0.0010,0.0030,2.8206,2.8206,11.8466,6.2485,1.4034
182,3,-5.7314,125.9940,-0.0057,-0.0027,2.2689,2.2689,9.5294,4.0431,0.9081
182,4,-5.7314,125.9940,-0.0025,-0.0061,2.1991,2.1991,9.2361,3.7981,0.8531
286,1,-6.8806,125.9240,-0.0005,0.0013,5.3429,5.3429,22.6757,22.4208,5.1419
286,2,-6.8806,125.9240,0.0027,-0.0015,1.6285,1.6285,6.9113,2.0828,0.4777
286,3,-6.8806,125.9240,-0.0043,-0.0025,1.1171,1.1171,4.7411,0.9801,0.2248
287,1,-6.7687,125.9240,0.0006,0.0048,2.0139,2.0139,8.5883,3.1855,0.7376
287,2,-6.7687,125.9240,-0.0018,0.0008,3.7261,3.7261,15.8897,10.9042,2.5248
287,3,-6.7687,125.9240,0.0020,0.0004,1.7663,1.7663,7.5324,2.4504,0.5674
287,4,-6.7687,125.9240,0.0017,-0.0033,2.0899,2.0899,8.9125,3.4305,0.7943
293,1,-6.2344,125.8780,0.0002,0.0016,5.0734,5.0734,21.5711,20.2156,4.6531
293,2,-6.2344,125.8780,-0.0038,-0.0017,3.8899,3.8899,16.5393,11.8844,2.7355
294,1,-6.1867,125.8790,0.0013,0.0097,0.8832,0.8832,3.7022,0.6126,0.1371
294,2,-6.1867,125.8790,0.0006,-0.0006,7.6688,7.6688,32.1472,46.1896,10.3344
295,1,-5.9742,125.8800,-0.0005,-0.0006,7.6789,7.6789,32.3498,46.3120,10.4651
295,2,-5.9742,125.8800,0.0072,0.0040,1.6757,1.6757,7.0593,2.2053,0.4983
296,1,-5.9262,125.8800,-0.0036,0.0039,1.5799,1.5799,6.6181,1.9603,0.4380
296,2,-5.9262,125.8800,0.0005,0.0015,5.0734,5.0734,21.2528,20.2155,4.5168
296,3,-5.9262,125.8800,-0.0051,-0.0005,2.6199,2.6199,10.9749,5.3908,1.2045
337,1,-6.6048,125.8650,-0.0006,0.0018,5.4010,5.4010,23.4005,22.9110,5.4758
337,2,-6.6048,125.8650,0.0026,-0.0003,0.8832,0.8832,3.8264,0.6126,0.1464
337,3,-6.6048,125.8650,0.0035,-0.0034,1.9748,1.9748,8.5561,3.0630,0.7321
337,4,-6.6048,125.8650,-0.0006,-0.0050,3.4882,3.4882,15.1130,9.5564,2.2840
338,1,-6.4049,125.8650,-0.0031,0.0046,2.0899,2.0899,8.8561,3.4305,0.7843
338,2,-6.4049,125.8650,0.0001,0.0021,2.9024,2.9024,12.2988,6.6160,1.5126
338,3,-6.4049,125.8650,-0.0023,-0.0022,3.5326,3.5326,14.9696,9.8015,2.2409
367,1,-6.6050,125.7860,0.0002,0.0007,7.3148,7.3148,31.5036,42.0239,9.9248
368,1,-6.4047,125.7870,-0.0020,0.0056,1.3682,1.3682,5.7695,1.4702,0.3329
368,2,-6.4047,125.7870,-0.0010,0.0003,7.6075,7.6075,32.0800,45.4545,10.2913
380,1,-5.7168,125.7840,0.0002,0.0009,5.2990,5.2990,22.0714,22.0535,4.8715
380,2,-5.7168,125.7840,-0.0032,-0.0038,2.4666,2.4666,10.2737,4.7783,1.0555
434,1,-6.8799,125.7530,-0.0008,0.0007,5.7913,5.7913,24.4517,26.3415,5.9789
434,2,-6.8799,125.7530,0.0009,-0.0028,1.4241,1.4241,6.0126,1.5927,0.3615
434,3,-6.8799,125.7530,-0.0003,-0.0050,2.4347,2.4347,10.2797,4.6557,1.0567
435,1,-6.7680,125.7530,-0.0010,0.0020,4.8694,4.8694,20.3401,18.6229,4.1372
435,2,-6.7680,125.7530,-0.0003,-0.0031,2.0139,2.0139,8.4124,3.1855,0.7077
441,1,-6.6044,125.7200,-0.0033,0.0037,2.3366,2.3366,9.9687,4.2882,0.9938
441,2,-6.6044,125.7200,0.0001,0.0000,5.8582,5.8582,24.9929,26.9541,6.2465
468,1,-6.6041,125.6420,0.0001,-0.0007,8.5717,8.5717,37.0564,57.7062,13.7318
497,1,-6.7671,125.5990,-0.0004,0.0001,6.3317,6.3317,27.5055,31.4874,7.5655
499,1,-6.8795,125.5990,0.0021,0.0031,1.9349,1.9349,8.1912,2.9405,0.6710
499,2,-6.8795,125.5990,-0.0060,0.0011,1.9349,1.9349,8.1912,2.9405,0.6710
499,3,-6.8795,125.5990,0.0003,-0.0017,4.8373,4.8373,20.4779,18.3778,4.1934
500,1,-5.7780,125.5980,0.0000,0.0005,7.7899,7.7899,32.2077,47.6599,10.3734
500,2,-5.7780,125.5980,0.0004,-0.0053,1.4778,1.4778,6.1101,1.7153,0.3733
501,1,-5.7298,125.5990,-0.0015,0.0009,8.7250,8.7250,35.9973,59.7892,12.9581
535,1,-6.6037,125.5690,-0.0020,0.0097,1.1171,1.1171,4.4632,0.9802,0.1992
535,2,-6.6037,125.5690,-0.0010,0.0009,8.1424,8.1424,32.5310,52.0704,10.5827
536,1,-6.4040,125.5700,-0.0002,-0.0004,7.3573,7.3573,28.2990,42.5142,8.0083
536,2,-6.4040,125.5700,0.0035,-0.0055,1.4778,1.4778,5.6842,1.7153,0.3231
547,1,-6.2741,125.5510,0.0001,-0.0006,8.3411,8.3411,34.4042,54.6433,11.8365
