Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
kV2,228,2757,6.7852,12.6493,8.9683,94.8998,63.1697,0.0000,0.0000,Pass
kV2,228,2770,6.3300,12.6402,9.0812,91.5321,64.7699,0.0000,0.0000,Pass
kV2,228,2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,2772,6.5949,12.6420,8.8999,95.0819,62.2095,0.0000,0.0000,Pass
kV2,228,2773,7.0039,12.6437,9.2314,89.3149,66.9303,0.0000,0.0000,Pass
kV2,228,2846,7.0041,12.5814,9.1204,90.7258,65.3300,0.0000,0.0000,Pass
kV2,228,2856,6.3301,12.6059,8.9881,93.0282,63.4497,0.0000,0.0000,Pass
kV2,228,2857,6.5016,12.6104,8.9711,93.6277,63.2097,0.0000,0.0000,Pass
kV2,228,2858,6.5881,12.6107,8.9655,94.7285,63.1297,0.0000,0.0000,Pass
kV2,228,2919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,2940,6.3895,12.5599,9.0362,95.3425,64.1298,0.0000,0.0000,Pass
kV2,228,2941,6.4517,12.5601,8.9569,96.6995,63.0097,0.0000,0.0000,Pass
kV2,228,2942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,2943,6.7007,12.5612,8.9085,97.4387,62.3296,0.0000,0.0000,Pass
kV2,228,2944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,2945,6.9608,12.5622,9.0784,93.5075,64.7299,0.0000,0.0000,Pass
kV2,228,3049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3053,6.8566,12.5307,8.9768,94.8944,63.2897,0.0000,0.0000,Pass
kV2,228,3054,6.9419,12.5189,9.0164,93.2967,63.8498,0.0000,0.0000,Pass
kV2,228,3118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3132,6.3468,12.4972,8.9313,95.4518,62.6496,0.0000,0.0000,Pass
kV2,228,3133,6.7565,12.4807,9.0671,98.3012,64.5699,0.0000,0.0000,Pass
kV2,228,3134,6.8334,12.4810,8.8367,97.6034,61.3294,0.0000,0.0000,Pass
kV2,228,3200,6.3777,12.4854,8.8970,95.7241,62.1695,0.0000,0.0000,Pass
kV2,228,3221,6.3470,12.4310,8.9768,96.8604,63.2897,0.0000,0.0000,Pass
kV2,228,3222,6.7566,12.4658,9.0643,99.0450,64.5299,0.0000,0.0000,Pass
kV2,228,3223,6.8477,12.4422,8.9113,98.3383,62.3696,0.0000,0.0000,Pass
kV2,228,3287,7.0258,12.4430,9.0699,91.9962,64.6099,0.0000,0.0000,Pass
kV2,228,3301,6.3779,12.4231,8.9598,96.9541,63.0497,0.0000,0.0000,Pass
kV2,228,3302,6.4639,12.4076,9.0587,96.6017,64.4499,0.0000,0.0000,Pass
kV2,228,3303,6.6416,12.4084,8.9027,98.9743,62.2495,0.0000,0.0000,Pass
kV2,228,3304,6.7062,12.4119,8.8511,96.9046,61.5294,0.0000,0.0000,Pass
kV2,228,3305,6.8862,12.4185,8.8597,95.5866,61.6495,0.0000,0.0000,Pass
kV2,228,3306,6.9631,12.4187,9.0023,92.9905,63.6498,0.0000,0.0000,Pass
kV2,228,3411,6.3902,12.3731,8.9825,98.5434,63.3697,0.0000,0.0000,Pass
kV2,228,3412,6.4641,12.3597,8.9284,98.6557,62.6096,0.0000,0.0000,Pass
kV2,228,3413,6.6296,12.3637,8.7643,97.5207,60.3293,0.0000,0.0000,Pass
kV2,228,3414,6.7185,12.3608,8.9027,98.6669,62.2495,0.0000,0.0000,Pass
kV2,228,3415,6.8864,12.3706,8.9227,97.7586,62.5296,0.0000,0.0000,Pass
kV2,228,3416,6.9633,12.3709,9.0051,96.1342,63.6898,0.0000,0.0000,Pass
kV2,228,3484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3504,6.3473,12.3526,8.8970,97.8649,62.1695,0.0000,0.0000,Pass
kV2,228,3505,6.5026,12.3359,8.9256,97.7180,62.5696,0.0000,0.0000,Pass
kV2,228,3506,6.5652,12.3451,8.9142,98.6086,62.4096,0.0000,0.0000,Pass
kV2,228,3507,6.9877,12.3380,9.0446,95.0343,64.2499,0.0000,0.0000,Pass
kV2,228,3565,6.3905,12.3109,8.9227,96.6657,62.5296,0.0000,0.0000,Pass
kV2,228,3586,6.3477,12.2883,8.8769,98.2116,61.8895,0.0000,0.0000,Pass
kV2,228,3587,6.5027,12.2881,8.9370,97.4019,62.7296,0.0000,0.0000,Pass
kV2,228,3588,6.5795,12.2884,8.8856,99.5336,62.0095,0.0000,0.0000,Pass
kV2,228,3589,6.9879,12.2903,9.0362,95.1265,64.1298,0.0000,0.0000,Pass
kV2,228,3658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3673,6.4645,12.2640,9.0051,98.3387,63.6898,0.0000,0.0000,Pass
kV2,228,3674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
kV2,228,3675,6.7190,12.2652,8.9398,98.6669,62.7696,0.0000,0.0000,Pass
kV2,228,3676,6.8726,12.2658,8.9113,96.0624,62.3696,0.0000,0.0000,Pass
kV2,228,3677,6.9637,12.2752,8.9598,95.1428,63.0497,0.0000,0.0000,Pass
kV2,228,3780,6.3787,12.2365,8.8769,97.3796,61.8895,0.0000,0.0000,Pass
kV2,228,3781,6.4647,12.2162,8.9598,99.5186,63.0497,0.0000,0.0000,Pass
kV2,228,3782,6.6181,12.2169,8.9398,98.7409,62.7696,0.0000,0.0000,Pass
kV2,228,3783,6.7070,12.2205,8.9227,99.2025,62.5296,0.0000,0.0000,Pass
kV2,228,3784,6.8869,12.2270,8.8999,96.0589,62.2095,0.0000,0.0000,Pass
kV2,228,3785,6.9498,12.2182,9.0559,93.7876,64.4099,0.0000,0.0000,Pass
kV2,228,3853,6.5537,12.1984,8.8798,98.3709,61.9295,0.0000,0.0000,Pass
kV2,228,3854,7.0268,12.2036,9.0587,91.7961,64.4499,0.0000,0.0000,Pass
kV2,228,3870,6.3481,12.1829,8.9142,96.6625,62.4096,0.0000,0.0000,Pass
kV2,228,3871,6.7576,12.1936,9.0249,97.1040,63.9698,0.0000,0.0000,Pass
kV2,228,3872,6.8345,12.1938,8.8856,95.7415,62.0095,0.0000,0.0000,Pass
kV2,228,3933,6.3790,12.1742,8.8511,96.0643,61.5294,0.0000,0.0000,Pass
kV2,228,3957,6.3483,12.1437,8.9569,97.2443,63.0097,0.0000,0.0000,Pass
kV2,228,3958,6.7579,12.1456,8.9598,96.0360,63.0497,0.0000,0.0000,Pass
