Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
G7,60,787,-7.0615,126.1670,20.2772,96.4872,322.9300,0.0000,0.0000,Pass
G7,60,788,-5.9754,126.1710,20.6309,92.6849,334.2910,0.0000,0.0000,Pass
G7,60,789,-5.8632,126.1710,20.5418,94.9069,331.4110,0.0000,0.0000,Pass
G7,60,798,-6.3735,126.1500,21.0028,98.3910,346.4530,0.0000,0.0000,Pass
G7,60,799,-6.2956,126.1510,20.3775,95.5642,326.1300,0.0000,0.0000,Pass
G7,60,835,-6.6258,126.1100,20.3875,99.1882,326.4500,0.0000,0.0000,Pass
G7,60,836,-5.5954,126.1150,20.6062,85.3713,333.4910,0.0000,0.0000,Pass
G7,60,848,-6.9048,126.1090,19.9429,96.9380,312.3680,0.0000,0.0000,Pass
G7,60,849,-6.7942,126.1090,20.5170,97.8108,330.6110,0.0000,0.0000,Pass
G7,60,850,-6.7461,126.1100,20.1361,98.5962,318.4490,0.0000,0.0000,Pass
G7,60,851,-6.6734,126.1100,20.4075,95.9695,327.0900,0.0000,0.0000,Pass
G7,60,852,-6.5148,126.1110,20.6506,96.8515,334.9310,0.0000,0.0000,Pass
G7,60,853,-6.3344,126.1120,20.2521,93.8233,322.1290,0.0000,0.0000,Pass
G7,60,854,-5.7062,126.1140,20.3374,90.7661,324.8500,0.0000,0.0000,Pass
G7,60,926,-6.2344,126.0900,20.5913,93.0007,333.0110,0.0000,0.0000,Pass
G7,60,939,-6.2730,126.0510,20.2420,95.5628,321.8090,0.0000,0.0000,Pass
G7,60,940,-6.1952,126.0510,20.3725,96.5076,325.9700,0.0000,0.0000,Pass
G7,60,980,-6.2338,126.0120,20.4971,92.8813,329.9710,0.0000,0.0000,Pass
G7,60,1000,-6.9345,125.9870,20.0245,95.9530,314.9280,0.0000,0.0000,Pass
G7,60,1001,-6.7343,125.9880,20.4124,95.4010,327.2500,0.0000,0.0000,Pass
G7,60,1002,-6.5340,125.9880,20.4673,95.9654,329.0100,0.0000,0.0000,Pass
G7,60,1003,-6.3339,125.9890,20.4224,91.8466,327.5700,0.0000,0.0000,Pass
G7,60,1004,-5.6984,125.9920,20.9494,93.3932,344.6930,0.0000,0.0000,Pass
G7,60,1042,-6.9732,125.9480,20.4424,95.2355,328.2100,0.0000,0.0000,Pass
G7,60,1043,-6.8952,125.9480,20.3975,96.1859,326.7700,0.0000,0.0000,Pass
G7,60,1044,-6.7735,125.9490,20.0397,97.2456,315.4080,0.0000,0.0000,Pass
G7,60,1045,-6.6952,125.9490,20.2269,97.3868,321.3290,0.0000,0.0000,Pass
G7,60,1046,-6.5731,125.9490,20.2672,94.8477,322.6090,0.0000,0.0000,Pass
G7,60,1047,-6.4951,125.9500,20.5517,97.7500,331.7310,0.0000,0.0000,Pass
G7,60,1048,-6.3728,125.9500,20.3074,97.6571,323.8900,0.0000,0.0000,Pass
G7,60,1049,-6.2950,125.9510,20.2772,94.9260,322.9300,0.0000,0.0000,Pass
G7,60,1050,-5.7376,125.9530,20.6703,92.5309,335.5720,0.0000,0.0000,Pass
G7,60,1051,-5.6594,125.9530,20.2973,89.9137,323.5700,0.0000,0.0000,Pass
G7,60,1142,-6.9342,125.9090,20.1361,95.9668,318.4490,0.0000,0.0000,Pass
G7,60,1143,-6.3334,125.9110,19.9837,93.3174,313.6480,0.0000,0.0000,Pass
G7,60,1144,-5.6981,125.9140,20.5120,92.6024,330.4510,0.0000,0.0000,Pass
G7,60,1157,-6.7341,125.9100,19.9939,98.8210,313.9680,0.0000,0.0000,Pass
G7,60,1158,-6.5340,125.9100,19.8713,95.0295,310.1280,0.0000,0.0000,Pass
G7,60,1196,-6.8339,125.8870,20.3124,95.9013,324.0500,0.0000,0.0000,Pass
G7,60,1197,-6.6339,125.8880,20.2320,96.7409,321.4890,0.0000,0.0000,Pass
G7,60,1198,-6.4338,125.8890,20.1158,94.7470,317.8090,0.0000,0.0000,Pass
G7,60,1199,-6.2337,125.8900,20.4474,94.6679,328.3700,0.0000,0.0000,Pass
G7,60,1200,-5.5980,125.8920,20.5765,95.0770,332.5310,0.0000,0.0000,Pass
G7,60,1234,-5.9559,125.8800,20.8030,95.0226,339.8920,0.0000,0.0000,Pass
G7,60,1259,-6.8728,125.8480,19.9173,97.4182,311.5680,0.0000,0.0000,Pass
G7,60,1260,-6.7951,125.8480,20.0702,99.7756,316.3690,0.0000,0.0000,Pass
G7,60,1261,-6.6726,125.8490,20.1816,95.6946,319.8890,0.0000,0.0000,Pass
G7,60,1262,-6.5950,125.8490,20.2772,95.1400,322.9300,0.0000,0.0000,Pass
G7,60,1263,-6.4725,125.8490,20.2420,95.7800,321.8090,0.0000,0.0000,Pass
G7,60,1264,-6.3947,125.8500,20.1310,92.9054,318.2890,0.0000,0.0000,Pass
G7,60,1265,-6.2724,125.8510,20.3875,99.7219,326.4500,0.0000,0.0000,Pass
G7,60,1266,-6.1946,125.8510,20.6802,98.6083,335.8920,0.0000,0.0000,Pass
G7,60,1267,-5.6370,125.8530,20.7589,91.2265,338.4520,0.0000,0.0000,Pass
G7,60,1335,-7.0490,125.8180,20.1361,93.5583,318.4490,0.0000,0.0000,Pass
G7,60,1336,-6.0610,125.8220,20.1563,95.1532,319.0890,0.0000,0.0000,Pass
G7,60,1337,-5.8508,125.8230,20.7540,89.7954,338.2920,0.0000,0.0000,Pass
G7,60,1341,-5.5976,125.8140,20.8323,93.5181,340.8520,0.0000,0.0000,Pass
G7,60,1343,-6.8335,125.8090,20.0092,93.6406,314.4480,0.0000,0.0000,Pass
G7,60,1344,-6.6337,125.8100,20.2370,98.4045,321.6490,0.0000,0.0000,Pass
G7,60,1345,-6.4336,125.8110,20.3425,95.9791,325.0100,0.0000,0.0000,Pass
G7,60,1346,-6.2335,125.8120,20.2521,97.7380,322.1290,0.0000,0.0000,Pass
G7,60,1390,-6.9335,125.7870,20.2622,96.7846,322.4490,0.0000,0.0000,Pass
G7,60,1391,-6.7337,125.7880,20.3975,95.3455,326.7700,0.0000,0.0000,Pass
G7,60,1392,-6.5336,125.7880,20.2873,90.2376,323.2500,0.0000,0.0000,Pass
G7,60,1393,-6.3333,125.7890,19.9786,92.8336,313.4880,0.0000,0.0000,Pass
G7,60,1441,-6.9723,125.7470,20.3825,94.8777,326.2900,0.0000,0.0000,Pass
G7,60,1442,-6.8945,125.7480,20.1361,95.4388,318.4490,0.0000,0.0000,Pass
G7,60,1443,-6.7726,125.7480,20.1158,94.0350,317.8090,0.0000,0.0000,Pass
G7,60,1444,-6.6943,125.7480,20.0702,97.8160,316.3690,0.0000,0.0000,Pass
G7,60,1445,-6.5723,125.7490,20.1260,96.1414,318.1290,0.0000,0.0000,Pass
G7,60,1446,-6.4946,125.7490,20.3174,97.6096,324.2100,0.0000,0.0000,Pass
