Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
W4,165,1,-2.1061,143.0190,86.9247,96.8734,5934.3900,0.0000,0.0000,Pass
W4,165,2,-1.8057,143.0200,87.1502,98.1169,5965.2200,0.0000,0.0000,Pass
W4,165,8,-3.4592,143.0150,87.1849,97.9744,5969.9700,0.0000,0.0000,Pass
W4,165,9,-3.3092,143.0150,87.0896,96.9181,5956.9200,0.0000,0.0000,Pass
W4,165,10,-3.1587,143.0150,86.9725,96.3638,5940.9200,0.0000,0.0000,Pass
W4,165,11,-3.0091,143.0150,86.6943,97.2572,5902.9700,0.0000,0.0000,Pass
W4,165,12,-2.8582,143.0160,86.6115,97.1802,5891.7000,0.0000,0.0000,Pass
W4,165,13,-2.7080,143.0170,86.9508,97.2576,5937.9500,0.0000,0.0000,Pass
W4,165,14,-2.5574,143.0170,86.9508,97.6979,5937.9500,0.0000,0.0000,Pass
W4,165,15,-2.4066,143.0180,86.3103,97.4299,5850.7900,0.0000,0.0000,Pass
W4,165,16,-2.2571,143.0180,86.8813,98.7632,5928.4600,0.0000,0.0000,Pass
W4,165,17,-1.9565,143.0190,86.4457,96.5591,5869.1700,0.0000,0.0000,Pass
W4,165,18,-1.6550,143.0200,86.9377,97.5580,5936.1700,0.0000,0.0000,Pass
W4,165,19,-1.5048,143.0210,86.8378,96.0899,5922.5400,0.0000,0.0000,Pass
W4,165,20,-1.3541,143.0210,87.3146,96.9361,5987.7500,0.0000,0.0000,Pass
W4,165,21,-1.2037,143.0210,87.3535,97.5540,5993.0900,0.0000,0.0000,Pass
W4,165,22,-1.0535,143.0220,87.7244,96.9700,6044.0800,0.0000,0.0000,Pass
W4,165,23,-0.9027,143.0230,87.7631,96.3152,6049.4200,0.0000,0.0000,Pass
W4,165,31,-3.3084,142.8640,86.8074,96.7431,5918.3800,0.0000,0.0000,Pass
W4,165,32,-2.5569,142.8660,86.4632,97.9735,5871.5400,0.0000,0.0000,Pass
W4,165,33,-2.1063,142.8690,86.0957,97.8536,5821.7400,0.0000,0.0000,Pass
W4,165,34,-1.8051,142.8690,86.5766,98.4220,5886.9600,0.0000,0.0000,Pass
W4,165,35,-1.6551,142.8700,86.3758,98.5381,5859.6900,0.0000,0.0000,Pass
W4,165,36,-1.5047,142.8700,86.4588,97.5923,5870.9500,0.0000,0.0000,Pass
W4,165,37,-1.0530,142.8720,86.8813,97.2041,5928.4600,0.0000,0.0000,Pass
W4,165,38,-0.9023,142.8720,87.6383,96.8221,6032.2200,0.0000,0.0000,Pass
W4,165,41,-3.4591,142.8640,86.6376,97.1913,5895.2600,0.0000,0.0000,Pass
W4,165,42,-3.1584,142.8650,86.8161,96.8587,5919.5700,0.0000,0.0000,Pass
W4,165,43,-3.0083,142.8650,86.3278,97.2481,5853.1700,0.0000,0.0000,Pass
W4,165,44,-2.8576,142.8650,85.9597,98.2241,5803.3600,0.0000,0.0000,Pass
W4,165,45,-2.7078,142.8660,86.4370,97.4116,5867.9900,0.0000,0.0000,Pass
W4,165,46,-2.4063,142.8670,85.8542,97.9359,5789.1300,0.0000,0.0000,Pass
W4,165,47,-2.2567,142.8680,86.1877,97.7841,5834.1900,0.0000,0.0000,Pass
W4,165,48,-1.9559,142.8680,86.1571,98.1417,5830.0400,0.0000,0.0000,Pass
W4,165,49,-1.3540,142.8710,86.9508,98.6580,5937.9500,0.0000,0.0000,Pass
W4,165,50,-1.2027,142.8710,86.9725,96.8952,5940.9200,0.0000,0.0000,Pass
W4,165,60,-3.4585,142.7130,86.0211,99.0855,5811.6600,0.0000,0.0000,Pass
W4,165,61,-3.3088,142.7140,86.1439,96.6814,5828.2600,0.0000,0.0000,Pass
W4,165,62,-3.0082,142.7150,85.7883,97.9178,5780.2400,0.0000,0.0000,Pass
W4,165,63,-2.8576,142.7150,85.9202,97.6532,5798.0200,0.0000,0.0000,Pass
W4,165,64,-2.7076,142.7160,85.5989,98.5695,5754.7400,0.0000,0.0000,Pass
W4,165,65,-2.2561,142.7160,85.5856,96.9478,5752.9600,0.0000,0.0000,Pass
W4,165,66,-2.1060,142.7180,85.7178,99.0040,5770.7500,0.0000,0.0000,Pass
W4,165,67,-1.9549,142.7180,86.1132,98.3327,5824.1100,0.0000,0.0000,Pass
W4,165,68,-1.8052,142.7190,85.8323,99.1354,5786.1700,0.0000,0.0000,Pass
W4,165,69,-1.6548,142.7190,85.7707,97.6046,5777.8700,0.0000,0.0000,Pass
W4,165,70,-1.5041,142.7190,86.3540,98.2570,5856.7200,0.0000,0.0000,Pass
W4,165,71,-1.3528,142.7200,86.6812,97.9920,5901.1900,0.0000,0.0000,Pass
W4,165,72,-0.9020,142.7210,86.7856,96.7817,5915.4200,0.0000,0.0000,Pass
W4,165,77,-3.1580,142.7140,86.1352,97.4976,5827.0800,0.0000,0.0000,Pass
W4,165,78,-2.5566,142.7160,86.1658,97.8120,5831.2300,0.0000,0.0000,Pass
W4,165,79,-2.4063,142.7170,85.6253,98.5817,5758.3000,0.0000,0.0000,Pass
W4,165,80,-1.2024,142.7210,86.2052,98.2033,5836.5600,0.0000,0.0000,Pass
W4,165,81,-1.0524,142.7210,86.9681,97.4816,5940.3200,0.0000,0.0000,Pass
W4,165,85,-1.2029,142.5700,86.3715,97.6022,5859.0900,0.0000,0.0000,Pass
W4,165,90,-3.4581,142.5630,86.0387,98.0701,5814.0300,0.0000,0.0000,Pass
W4,165,91,-3.3083,142.5640,86.2709,98.3986,5845.4600,0.0000,0.0000,Pass
W4,165,92,-3.1575,142.5640,85.8498,98.1912,5788.5400,0.0000,0.0000,Pass
W4,165,93,-3.0072,142.5640,85.4753,98.0039,5738.1400,0.0000,0.0000,Pass
W4,165,94,-2.8572,142.5640,85.8410,97.7986,5787.3500,0.0000,0.0000,Pass
W4,165,95,-2.7064,142.5650,85.8323,98.0665,5786.1700,0.0000,0.0000,Pass
W4,165,96,-2.5562,142.5650,85.7883,98.7318,5780.2400,0.0000,0.0000,Pass
W4,165,97,-2.4059,142.5660,85.5195,98.2994,5744.0700,0.0000,0.0000,Pass
W4,165,98,-2.2561,142.5660,85.3737,98.6611,5724.5000,0.0000,0.0000,Pass
W4,165,99,-2.1054,142.5670,85.3560,98.7952,5722.1300,0.0000,0.0000,Pass
W4,165,100,-1.9553,142.5680,85.9070,99.2537,5796.2500,0.0000,0.0000,Pass
W4,165,101,-1.8044,142.5680,85.6870,98.3108,5766.6000,0.0000,0.0000,Pass
W4,165,102,-1.6539,142.5690,85.6518,98.3096,5761.8600,0.0000,0.0000,Pass
W4,165,103,-1.5043,142.5690,85.6738,98.2128,5764.8200,0.0000,0.0000,Pass
W4,165,104,-1.3526,142.5700,85.9773,99.1188,5805.7300,0.0000,0.0000,Pass
W4,165,105,-1.0528,142.5700,86.5374,97.6565,5881.6300,0.0000,0.0000,Pass
W4,165,106,-0.9017,142.5710,86.7639,97.5419,5912.4600,0.0000,0.0000,Pass
W4,165,115,-3.4570,142.4130,85.8235,98.0005,5784.9800,0.0000,0.0000,Pass
W4,165,116,-3.3075,142.4120,86.4545,97.8365,5870.3600,0.0000,0.0000,Pass
W4,165,117,-3.1572,142.4130,86.3715,98.4011,5859.0900,0.0000,0.0000,Pass
W4,165,118,-3.0067,142.4140,85.7178,98.5643,5770.7500,0.0000,0.0000,Pass
W4,165,119,-2.7064,142.4150,85.6870,98.9234,5766.6000,0.0000,0.0000,Pass
W4,165,120,-2.5557,142.4150,86.0168,98.8404,5811.0700,0.0000,0.0000,Pass
W4,165,121,-2.1051,142.4170,85.7619,99.1784,5776.6800,0.0000,0.0000,Pass
W4,165,122,-1.9544,142.4170,85.4356,98.4648,5732.8100,0.0000,0.0000,Pass
W4,165,123,-1.6539,142.4180,85.6297,98.4535,5758.8900,0.0000,0.0000,Pass
W4,165,124,-1.5033,142.4190,86.0475,97.8030,5815.2200,0.0000,0.0000,Pass
W4,165,125,-1.3528,142.4190,86.0036,97.9392,5809.2900,0.0000,0.0000,Pass
W4,165,129,-2.8567,142.4140,85.6209,97.8142,5757.7100,0.0000,0.0000,Pass
W4,165,130,-2.4055,142.4150,85.3604,98.9595,5722.7300,0.0000,0.0000,Pass
W4,165,131,-2.2556,142.4160,85.8103,97.4605,5783.2000,0.0000,0.0000,Pass
W4,165,132,-1.8040,142.4180,85.5195,98.8131,5744.0700,0.0000,0.0000,Pass
W4,165,133,-1.2020,142.4190,86.4021,98.0134,5863.2400,0.0000,0.0000,Pass
W4,165,134,-1.0515,142.4200,86.5243,98.1082,5879.8500,0.0000,0.0000,Pass
W4,165,135,-0.9010,142.4210,86.2928,98.5741,5848.4200,0.0000,0.0000,Pass
W4,165,159,-3.0795,142.0050,85.3118,98.6238,5716.2000,0.0000,0.0000,Pass
W4,165,160,-2.0897,142.0080,85.2719,99.8420,5710.8700,0.0000,0.0000,Pass
W4,165,161,-1.5941,142.0100,85.8498,99.2008,5788.5400,0.0000,0.0000,Pass
W4,165,162,-2.9142,142.0050,85.1169,99.6345,5690.1200,0.0000,0.0000,Pass
