Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-04,60,286,-7.2192,126.3240,20.4685,96.9136,329.0510,0.0000,0.0000,Pass
D26-04,60,287,-7.1072,126.3250,20.7619,92.1480,338.5520,0.0000,0.0000,Pass
D26-04,60,293,-6.5729,126.2780,21.3739,98.2590,358.8050,0.0000,0.0000,Pass
D26-04,60,294,-6.5248,126.2780,21.1267,97.1772,350.5540,0.0000,0.0000,Pass
D26-04,60,295,-6.3130,126.2790,21.2619,95.0050,355.0550,0.0000,0.0000,Pass
D26-04,60,296,-6.2651,126.2790,20.9907,99.6319,346.0530,0.0000,0.0000,Pass
D26-04,60,337,-6.9440,126.2650,20.8842,98.9136,342.5530,0.0000,0.0000,Pass
D26-04,60,338,-6.7439,126.2650,20.7849,99.4921,339.3020,0.0000,0.0000,Pass
D26-04,60,339,-5.7454,126.2680,20.7619,95.9251,338.5520,0.0000,0.0000,Pass
D26-04,60,340,-5.5452,126.2690,21.2919,91.8427,356.0550,0.0000,0.0000,Pass
D26-04,60,367,-6.9437,126.1860,20.6080,94.9350,333.5510,0.0000,0.0000,Pass
D26-04,60,368,-6.7437,126.1870,20.9451,95.3677,344.5530,0.0000,0.0000,Pass
D26-04,60,369,-5.7452,126.1910,20.9679,93.6723,345.3030,0.0000,0.0000,Pass
D26-04,60,373,-5.5448,126.1910,21.2694,93.8079,355.3050,0.0000,0.0000,Pass
D26-04,60,380,-6.0554,126.1840,21.2095,96.0565,353.3040,0.0000,0.0000,Pass
D26-04,60,381,-6.0019,126.1840,21.2919,96.0121,356.0550,0.0000,0.0000,Pass
D26-04,60,434,-7.2187,126.1530,21.0058,94.1625,346.5530,0.0000,0.0000,Pass
D26-04,60,435,-7.1068,126.1530,20.6003,96.2779,333.3010,0.0000,0.0000,Pass
D26-04,60,441,-6.9434,126.1200,20.6157,96.8723,333.8010,0.0000,0.0000,Pass
D26-04,60,442,-5.7451,126.1230,21.0815,96.9799,349.0540,0.0000,0.0000,Pass
D26-04,60,468,-6.9432,126.0420,20.4918,96.9126,329.8010,0.0000,0.0000,Pass
D26-04,60,469,-5.7448,126.0450,20.7159,95.6626,337.0520,0.0000,0.0000,Pass
D26-04,60,497,-7.1062,125.9990,20.8385,95.1934,341.0520,0.0000,0.0000,Pass
D26-04,60,499,-7.2181,125.9990,20.6312,97.8750,334.3010,0.0000,0.0000,Pass
D26-04,60,500,-6.1172,125.9970,21.0286,96.6471,347.3030,0.0000,0.0000,Pass
D26-04,60,501,-6.0694,125.9980,20.7466,98.0644,338.0520,0.0000,0.0000,Pass
D26-04,60,502,-5.9871,125.9980,20.7005,98.6266,336.5520,0.0000,0.0000,Pass
D26-04,60,503,-5.9392,125.9980,20.9375,98.6380,344.3030,0.0000,0.0000,Pass
D26-04,60,535,-6.9430,125.9690,20.5926,95.2301,333.0510,0.0000,0.0000,Pass
D26-04,60,536,-6.7430,125.9700,21.0361,99.5717,347.5530,0.0000,0.0000,Pass
D26-04,60,537,-5.7446,125.9730,20.5074,93.8953,330.3010,0.0000,0.0000,Pass
