Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D86-04,165,1,-2.1381,143.0580,84.1808,97.3661,5565.6500,0.0000,0.0000,Pass
D86-04,165,2,-1.8377,143.0590,84.2437,98.3525,5573.9700,0.0000,0.0000,Pass
D86-04,165,3,-0.7838,143.0640,84.7162,97.2358,5636.6700,0.0000,0.0000,Pass
D86-04,165,7,-3.6420,143.0520,83.9967,97.2719,5541.3300,0.0000,0.0000,Pass
D86-04,165,8,-3.4914,143.0530,84.1517,98.6258,5561.8100,0.0000,0.0000,Pass
D86-04,165,9,-3.3413,143.0530,84.2437,97.3889,5573.9700,0.0000,0.0000,Pass
D86-04,165,10,-3.1908,143.0530,84.0500,96.7559,5548.3700,0.0000,0.0000,Pass
D86-04,165,11,-3.0413,143.0540,83.9191,97.9336,5531.0900,0.0000,0.0000,Pass
D86-04,165,12,-2.8903,143.0540,83.8316,97.1648,5519.5800,0.0000,0.0000,Pass
D86-04,165,13,-2.7401,143.0560,84.1227,97.6833,5557.9700,0.0000,0.0000,Pass
D86-04,165,14,-2.5894,143.0560,84.2001,98.2107,5568.2100,0.0000,0.0000,Pass
D86-04,165,15,-2.4386,143.0560,83.6955,98.0935,5501.6600,0.0000,0.0000,Pass
D86-04,165,16,-2.2891,143.0560,84.5237,99.4260,5611.0800,0.0000,0.0000,Pass
D86-04,165,17,-1.9886,143.0580,83.4225,97.4914,5465.8300,0.0000,0.0000,Pass
D86-04,165,18,-1.6870,143.0600,84.2001,97.7352,5568.2100,0.0000,0.0000,Pass
D86-04,165,19,-1.5368,143.0610,83.8559,96.5975,5522.7800,0.0000,0.0000,Pass
D86-04,165,20,-1.3862,143.0600,84.2727,97.5121,5577.8100,0.0000,0.0000,Pass
D86-04,165,21,-1.2358,143.0610,84.2872,98.3345,5579.7200,0.0000,0.0000,Pass
D86-04,165,22,-1.0856,143.0620,84.5766,97.3936,5618.1200,0.0000,0.0000,Pass
D86-04,165,23,-0.9347,143.0630,84.7162,96.7467,5636.6700,0.0000,0.0000,Pass
D86-04,165,31,-3.3406,142.9020,83.8754,97.2178,5525.3300,0.0000,0.0000,Pass
