Centre_X,Centre_Y,Diameter_Avg
-6.3240,125.2770,21.1740
6.6033,12.3112,21.4850
-135.6755,-3.8184,21.1320
-6.3326,-3.8271,21.5120
135.9475,-3.8386,21.5280
6.5929,-132.9340,21.5690
