Centre_X,Centre_Y,Diameter_Min
-6.3240,125.2770,17.3083
6.6033,12.3112,20.2339
-135.6755,-3.8184,17.3817
-6.3326,-3.8271,20.0600
135.9475,-3.8386,19.9805
6.5929,-132.9340,19.9965
