Centre_X,Centre_Y,Diameter_Max
-6.3240,125.2770,24.5425
6.6033,12.3112,24.8198
-135.6755,-3.8184,24.0048
-6.3326,-3.8271,24.3864
135.9475,-3.8386,24.6202
6.5929,-132.9340,24.6331
