Centre_X,Centre_Y,Diameter_Max
-2.2108,141.4775,87.4607
144.0300,5.0772,97.4658
-15.9617,5.1247,86.4346
-143.9550,-2.6315,87.7118
11.4612,-10.4679,86.0852
2.2821,-139.0325,86.0473
