Centre_X,Centre_Y,Roundness_Min
-2.2108,141.4775,95.8840
144.0300,5.0772,93.5267
-15.9617,5.1247,95.3468
-143.9550,-2.6315,95.3629
11.4612,-10.4679,95.4156
2.2821,-139.0325,63.2073
