Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
G1,60,787,-7.0648,126.1510,26.0008,89.8759,530.9610,0.0000,0.0000,Pass
G1,60,788,-5.9785,126.1550,25.8278,93.1978,523.9200,0.0000,0.0000,Pass
G1,60,789,-5.8661,126.1560,25.8594,92.4698,525.2010,0.0000,0.0000,Pass
G1,60,798,-6.3765,126.1350,26.0125,94.7455,531.4420,0.0000,0.0000,Pass
G1,60,799,-6.2987,126.1350,25.8515,95.2081,524.8810,0.0000,0.0000,Pass
G1,60,835,-6.6288,126.0950,25.6656,94.0338,517.3590,0.0000,0.0000,Pass
G1,60,836,-5.5982,126.0990,26.0986,91.1771,534.9620,0.0000,0.0000,Pass
G1,60,848,-6.9081,126.0940,25.7844,92.0535,522.1600,0.0000,0.0000,Pass
G1,60,849,-6.7973,126.0940,25.7804,94.3756,522.0000,0.0000,0.0000,Pass
G1,60,850,-6.7494,126.0940,25.7330,93.8269,520.0800,0.0000,0.0000,Pass
G1,60,851,-6.6767,126.0940,25.7804,94.5098,522.0000,0.0000,0.0000,Pass
G1,60,852,-6.5179,126.0950,25.6259,94.7044,515.7590,0.0000,0.0000,Pass
G1,60,853,-6.3376,126.0960,25.8633,93.6423,525.3610,0.0000,0.0000,Pass
G1,60,854,-5.7091,126.0990,25.9577,92.5384,529.2010,0.0000,0.0000,Pass
G1,60,926,-6.2374,126.0740,25.7765,94.5011,521.8400,0.0000,0.0000,Pass
G1,60,939,-6.2762,126.0350,25.7528,95.9209,520.8800,0.0000,0.0000,Pass
G1,60,940,-6.1983,126.0350,25.8120,95.5183,523.2800,0.0000,0.0000,Pass
G1,60,980,-6.2371,125.9960,25.7567,95.7420,521.0400,0.0000,0.0000,Pass
G1,60,1000,-6.9376,125.9710,25.8318,94.0450,524.0800,0.0000,0.0000,Pass
G1,60,1001,-6.7375,125.9720,25.7171,94.6636,519.4400,0.0000,0.0000,Pass
G1,60,1002,-6.5373,125.9730,25.7883,96.3921,522.3200,0.0000,0.0000,Pass
G1,60,1003,-6.3372,125.9740,25.8002,94.9204,522.8000,0.0000,0.0000,Pass
G1,60,1004,-5.7013,125.9760,26.0751,94.0744,534.0020,0.0000,0.0000,Pass
G1,60,1042,-6.9764,125.9320,25.8751,93.2054,525.8410,0.0000,0.0000,Pass
G1,60,1043,-6.8985,125.9320,25.7171,94.8271,519.4400,0.0000,0.0000,Pass
G1,60,1044,-6.7764,125.9330,25.7132,95.1665,519.2800,0.0000,0.0000,Pass
G1,60,1045,-6.6984,125.9330,25.6815,96.1478,517.9990,0.0000,0.0000,Pass
G1,60,1046,-6.5762,125.9330,25.7330,96.4406,520.0800,0.0000,0.0000,Pass
G1,60,1047,-6.4981,125.9340,25.7369,96.7713,520.2400,0.0000,0.0000,Pass
G1,60,1048,-6.3760,125.9340,25.8594,96.5022,525.2010,0.0000,0.0000,Pass
G1,60,1049,-6.2981,125.9350,25.7607,96.5030,521.2000,0.0000,0.0000,Pass
G1,60,1050,-5.7403,125.9370,25.9027,94.3318,526.9610,0.0000,0.0000,Pass
G1,60,1051,-5.6622,125.9380,25.9262,92.8396,527.9210,0.0000,0.0000,Pass
G1,60,1142,-6.9374,125.8930,25.8160,93.6738,523.4400,0.0000,0.0000,Pass
G1,60,1143,-6.3369,125.8950,25.6418,96.7067,516.3990,0.0000,0.0000,Pass
G1,60,1144,-5.7011,125.8980,25.8790,94.5441,526.0010,0.0000,0.0000,Pass
G1,60,1157,-6.7372,125.8940,25.6418,95.4964,516.3990,0.0000,0.0000,Pass
G1,60,1158,-6.5370,125.8950,25.6656,96.4790,517.3590,0.0000,0.0000,Pass
G1,60,1196,-6.8372,125.8710,25.7528,96.0425,520.8800,0.0000,0.0000,Pass
G1,60,1197,-6.6370,125.8720,25.6696,96.3837,517.5190,0.0000,0.0000,Pass
G1,60,1198,-6.4368,125.8730,25.6854,97.0833,518.1600,0.0000,0.0000,Pass
G1,60,1199,-6.2367,125.8740,25.7013,96.5904,518.8000,0.0000,0.0000,Pass
G1,60,1200,-5.6007,125.8770,26.0673,92.5755,533.6820,0.0000,0.0000,Pass
G1,60,1234,-5.9591,125.8650,25.6854,96.9847,518.1600,0.0000,0.0000,Pass
G1,60,1259,-6.8759,125.8320,25.7449,95.6578,520.5600,0.0000,0.0000,Pass
G1,60,1260,-6.7981,125.8320,25.6696,96.9161,517.5190,0.0000,0.0000,Pass
G1,60,1261,-6.6759,125.8330,25.7290,96.3554,519.9200,0.0000,0.0000,Pass
G1,60,1262,-6.5979,125.8330,25.7092,96.6977,519.1200,0.0000,0.0000,Pass
G1,60,1263,-6.4757,125.8340,25.6815,97.3033,517.9990,0.0000,0.0000,Pass
G1,60,1264,-6.3977,125.8340,25.7092,98.0142,519.1200,0.0000,0.0000,Pass
G1,60,1265,-6.2756,125.8350,25.6934,98.0067,518.4800,0.0000,0.0000,Pass
G1,60,1266,-6.1976,125.8350,25.6219,97.7781,515.5990,0.0000,0.0000,Pass
G1,60,1267,-5.6397,125.8370,25.9380,94.5808,528.4010,0.0000,0.0000,Pass
G1,60,1335,-7.0519,125.8020,25.6020,94.2121,514.7990,0.0000,0.0000,Pass
G1,60,1336,-6.0639,125.8060,25.5063,97.3255,510.9580,0.0000,0.0000,Pass
G1,60,1337,-5.8537,125.8070,25.7567,95.9785,521.0400,0.0000,0.0000,Pass
G1,60,1341,-5.6005,125.7980,25.8948,94.5925,526.6410,0.0000,0.0000,Pass
G1,60,1343,-6.8368,125.7930,25.6775,95.6339,517.8390,0.0000,0.0000,Pass
G1,60,1344,-6.6367,125.7940,25.6298,97.6324,515.9190,0.0000,0.0000,Pass
G1,60,1345,-6.4367,125.7950,25.6378,97.3387,516.2390,0.0000,0.0000,Pass
G1,60,1346,-6.2365,125.7960,25.7290,97.3320,519.9200,0.0000,0.0000,Pass
G1,60,1390,-6.9367,125.7710,25.8081,95.3235,523.1200,0.0000,0.0000,Pass
G1,60,1391,-6.7367,125.7710,25.7171,96.4686,519.4400,0.0000,0.0000,Pass
G1,60,1392,-6.5366,125.7720,25.6815,97.3408,517.9990,0.0000,0.0000,Pass
G1,60,1393,-6.3365,125.7730,25.7449,97.3480,520.5600,0.0000,0.0000,Pass
G1,60,1441,-6.9755,125.7320,25.7052,95.6833,518.9600,0.0000,0.0000,Pass
G1,60,1442,-6.8977,125.7320,25.6934,96.1178,518.4800,0.0000,0.0000,Pass
G1,60,1443,-6.7755,125.7320,25.6656,96.8848,517.3590,0.0000,0.0000,Pass
G1,60,1444,-6.6976,125.7330,25.5901,97.9159,514.3190,0.0000,0.0000,Pass
G1,60,1445,-6.5754,125.7330,25.6815,98.2571,517.9990,0.0000,0.0000,Pass
G1,60,1446,-6.4975,125.7330,25.7251,97.9227,519.7600,0.0000,0.0000,Pass
G1,60,1447,-6.3752,125.7340,25.8554,97.9560,525.0410,0.0000,0.0000,Pass
G1,60,1448,-6.2974,125.7340,25.8594,98.4262,525.2010,0.0000,0.0000,Pass
G1,60,1449,-5.7397,125.7370,25.8554,95.9554,525.0410,0.0000,0.0000,Pass
G1,60,1450,-5.6615,125.7370,25.8160,94.7445,523.4400,0.0000,0.0000,Pass
G1,60,1520,-5.9587,125.7310,25.5542,96.8736,512.8790,0.0000,0.0000,Pass
G1,60,1523,-7.0516,125.7240,25.7052,94.7562,518.9600,0.0000,0.0000,Pass
G1,60,1524,-6.0637,125.7280,25.6100,97.9203,515.1190,0.0000,0.0000,Pass
G1,60,1525,-5.8535,125.7290,25.6259,96.5334,515.7590,0.0000,0.0000,Pass
G1,60,1544,-6.9363,125.6930,25.6537,96.6901,516.8790,0.0000,0.0000,Pass
G1,60,1545,-6.7364,125.6940,25.6775,97.8461,517.8390,0.0000,0.0000,Pass
G1,60,1546,-6.5362,125.6940,25.7251,98.3329,519.7600,0.0000,0.0000,Pass
G1,60,1547,-6.3361,125.6950,25.7804,97.0898,522.0000,0.0000,0.0000,Pass
G1,60,1548,-5.7004,125.6980,25.7844,95.5698,522.1600,0.0000,0.0000,Pass
G1,60,1588,-6.8363,125.6710,25.6378,96.4052,516.2390,0.0000,0.0000,Pass
G1,60,1589,-5.6001,125.6760,25.8869,94.6055,526.3210,0.0000,0.0000,Pass
G1,60,1599,-6.2360,125.6730,25.9380,98.3459,528.4010,0.0000,0.0000,Pass
G1,60,1627,-7.0513,125.6520,25.5821,95.0579,513.9990,0.0000,0.0000,Pass
G1,60,1628,-6.0635,125.6560,25.7369,98.0101,520.2400,0.0000,0.0000,Pass
G1,60,1629,-5.8533,125.6570,25.6338,97.8659,516.0790,0.0000,0.0000,Pass
G1,60,1646,-6.8750,125.6320,25.6656,97.0856,517.3590,0.0000,0.0000,Pass
G1,60,1647,-6.7972,125.6320,25.6179,97.3959,515.4390,0.0000,0.0000,Pass
G1,60,1648,-6.6750,125.6330,25.7132,97.4950,519.2800,0.0000,0.0000,Pass
G1,60,1649,-6.5971,125.6330,25.7567,98.7457,521.0400,0.0000,0.0000,Pass
G1,60,1650,-6.4749,125.6330,26.0008,98.3740,530.9610,0.0000,0.0000,Pass
G1,60,1651,-6.3969,125.6340,25.9616,98.6632,529.3610,0.0000,0.0000,Pass
G1,60,1652,-6.2748,125.6340,25.8357,98.4992,524.2400,0.0000,0.0000,Pass
G1,60,1653,-6.1968,125.6350,25.8712,98.1949,525.6810,0.0000,0.0000,Pass
G1,60,1654,-5.6389,125.6370,25.8199,95.2699,523.6000,0.0000,0.0000,Pass
G1,60,1734,-5.9581,125.5980,25.7883,97.5515,522.3200,0.0000,0.0000,Pass
G1,60,1736,-6.8359,125.5930,25.5701,97.1313,513.5190,0.0000,0.0000,Pass
G1,60,1737,-6.6358,125.5940,25.8002,97.7689,522.8000,0.0000,0.0000,Pass
G1,60,1738,-6.4358,125.5940,25.9577,99.4030,529.2010,0.0000,0.0000,Pass
G1,60,1739,-5.5997,125.5980,25.8554,95.0739,525.0410,0.0000,0.0000,Pass
G1,60,1784,-7.0508,125.5740,25.6616,95.7545,517.1990,0.0000,0.0000,Pass
G1,60,1785,-6.0631,125.5780,25.8869,97.9017,526.3210,0.0000,0.0000,Pass
G1,60,1786,-5.8529,125.5790,25.7607,97.2580,521.2000,0.0000,0.0000,Pass
G1,60,1788,-6.9358,125.5710,25.7449,96.3591,520.5600,0.0000,0.0000,Pass
G1,60,1789,-6.7358,125.5710,25.6854,97.9823,518.1600,0.0000,0.0000,Pass
G1,60,1790,-6.5357,125.5720,25.9498,98.2575,528.8810,0.0000,0.0000,Pass
G1,60,1791,-6.3357,125.5730,25.8278,97.7404,523.9200,0.0000,0.0000,Pass
G1,60,1792,-5.7001,125.5760,25.8436,96.5521,524.5600,0.0000,0.0000,Pass
G1,60,1838,-6.9746,125.5310,25.7052,96.6482,518.9600,0.0000,0.0000,Pass
G1,60,1839,-6.8967,125.5320,25.6616,96.6944,517.1990,0.0000,0.0000,Pass
G1,60,1840,-6.7746,125.5320,25.5901,97.7839,514.3190,0.0000,0.0000,Pass
G1,60,1841,-6.6966,125.5320,25.7290,97.5605,519.9200,0.0000,0.0000,Pass
G1,60,1842,-6.5745,125.5330,26.0204,98.0235,531.7620,0.0000,0.0000,Pass
G1,60,1843,-6.4966,125.5330,25.8554,98.7774,525.0410,0.0000,0.0000,Pass
G1,60,1844,-6.3744,125.5340,25.7607,98.8315,521.2000,0.0000,0.0000,Pass
G1,60,1845,-6.2966,125.5340,25.7528,99.2093,520.8800,0.0000,0.0000,Pass
G1,60,1846,-5.7390,125.5370,25.8633,95.9953,525.3610,0.0000,0.0000,Pass
G1,60,1847,-5.6608,125.5370,25.7052,95.5235,518.9600,0.0000,0.0000,Pass
G1,60,1918,-5.9579,125.5200,25.8633,98.2440,525.3610,0.0000,0.0000,Pass
G1,60,1933,-6.9355,125.4930,25.6060,97.3107,514.9590,0.0000,0.0000,Pass
G1,60,1934,-6.5354,125.4940,25.9144,99.0492,527.4410,0.0000,0.0000,Pass
G1,60,1935,-6.3353,125.4950,25.6656,97.4105,517.3590,0.0000,0.0000,Pass
G1,60,1936,-5.6997,125.4980,25.7528,96.2457,520.8800,0.0000,0.0000,Pass
G1,60,1946,-6.7354,125.4930,25.6179,99.5708,515.4390,0.0000,0.0000,Pass
G1,60,1979,-6.8353,125.4710,25.6298,98.2857,515.9190,0.0000,0.0000,Pass
G1,60,1980,-6.4352,125.4720,25.7567,99.5522,521.0400,0.0000,0.0000,Pass
G1,60,1981,-5.5994,125.4760,25.8081,95.5370,523.1200,0.0000,0.0000,Pass
G1,60,2035,-6.8741,125.4320,25.6616,98.6859,517.1990,0.0000,0.0000,Pass
G1,60,2036,-6.7962,125.4320,25.6020,98.2428,514.7990,0.0000,0.0000,Pass
G1,60,2037,-6.6741,125.4320,25.9144,98.1537,527.4410,0.0000,0.0000,Pass
G1,60,2038,-6.5962,125.4330,25.7962,99.1192,522.6400,0.0000,0.0000,Pass
G1,60,2039,-6.4740,125.4330,25.7686,98.9981,521.5200,0.0000,0.0000,Pass
G1,60,2040,-6.3962,125.4330,25.7369,99.6563,520.2400,0.0000,0.0000,Pass
G1,60,2041,-6.2741,125.4340,25.5980,99.2084,514.6390,0.0000,0.0000,Pass
G1,60,2042,-6.1961,125.4340,25.6576,99.1799,517.0390,0.0000,0.0000,Pass
G1,60,2043,-5.6383,125.4370,25.7409,95.5098,520.4000,0.0000,0.0000,Pass
G1,60,2114,-6.8351,125.3930,25.6100,98.2478,515.1190,0.0000,0.0000,Pass
G1,60,2115,-6.6350,125.3940,25.9066,99.2743,527.1210,0.0000,0.0000,Pass
G1,60,2116,-6.4349,125.3940,25.7607,99.3672,521.2000,0.0000,0.0000,Pass
G1,60,2117,-6.2350,125.3950,25.6378,99.3630,516.2390,0.0000,0.0000,Pass
G1,60,2118,-5.5991,125.3980,25.8160,95.4853,523.4400,0.0000,0.0000,Pass
G1,60,2160,-6.7349,125.3710,25.8120,98.9629,523.2800,0.0000,0.0000,Pass
G1,60,2161,-6.3349,125.3730,25.5741,98.2152,513.6790,0.0000,0.0000,Pass
G1,60,2162,-5.9344,125.3740,26.0008,98.3152,530.9610,0.0000,0.0000,Pass
G1,60,2201,-6.9738,125.3310,25.7369,96.9502,520.2400,0.0000,0.0000,Pass
G1,60,2202,-6.8959,125.3310,25.6576,97.2783,517.0390,0.0000,0.0000,Pass
G1,60,2203,-6.7737,125.3320,25.6497,98.8992,516.7190,0.0000,0.0000,Pass
G1,60,2204,-6.6958,125.3320,25.8160,98.7188,523.4400,0.0000,0.0000,Pass
G1,60,2205,-6.5737,125.3330,25.7052,99.4749,518.9600,0.0000,0.0000,Pass
G1,60,2206,-6.4958,125.3330,25.6576,99.4564,517.0390,0.0000,0.0000,Pass
G1,60,2207,-6.3736,125.3330,25.6139,99.4836,515.2790,0.0000,0.0000,Pass
G1,60,2208,-6.2959,125.3340,25.4783,99.3939,509.8380,0.0000,0.0000,Pass
G1,60,2209,-6.1736,125.3350,25.5542,99.6445,512.8790,0.0000,0.0000,Pass
G1,60,2210,-6.0956,125.3350,25.5821,99.6082,513.9990,0.0000,0.0000,Pass
G1,60,2211,-5.9734,125.3350,25.7488,98.5706,520.7200,0.0000,0.0000,Pass
G1,60,2212,-5.8953,125.3360,25.8712,97.6589,525.6810,0.0000,0.0000,Pass
G1,60,2213,-5.7383,125.3360,25.6854,97.2840,518.1600,0.0000,0.0000,Pass
G1,60,2214,-5.6601,125.3370,25.7052,96.3613,518.9600,0.0000,0.0000,Pass
G1,60,2305,-6.9346,125.2920,25.6457,96.6412,516.5590,0.0000,0.0000,Pass
G1,60,2306,-6.5346,125.2940,25.6815,99.6850,517.9990,0.0000,0.0000,Pass
G1,60,2307,-6.1345,125.2960,25.6179,99.4117,515.4390,0.0000,0.0000,Pass
G1,60,2308,-5.6990,125.2970,25.7330,97.5011,520.0800,0.0000,0.0000,Pass
G1,60,2343,-6.8345,125.2710,25.3742,97.2356,505.6780,0.0000,0.0000,Pass
G1,60,2344,-6.6345,125.2710,25.6854,98.4472,518.1600,0.0000,0.0000,Pass
G1,60,2345,-6.4344,125.2720,25.5701,99.2374,513.5190,0.0000,0.0000,Pass
G1,60,2346,-6.2344,125.2730,25.4703,99.0970,509.5180,0.0000,0.0000,Pass
G1,60,2347,-6.0342,125.2740,25.5821,97.6231,513.9990,0.0000,0.0000,Pass
G1,60,2348,-5.8339,125.2750,25.6139,96.8566,515.2790,0.0000,0.0000,Pass
G1,60,2349,-5.5987,125.2760,25.6934,94.4329,518.4800,0.0000,0.0000,Pass
G1,60,2394,-6.3953,125.2340,25.7962,99.8473,522.6400,0.0000,0.0000,Pass
G1,60,2395,-6.2733,125.2340,25.6735,99.8511,517.6790,0.0000,0.0000,Pass
G1,60,2405,-6.8733,125.2320,25.6139,97.3950,515.2790,0.0000,0.0000,Pass
G1,60,2406,-6.7953,125.2320,25.6775,99.0446,517.8390,0.0000,0.0000,Pass
G1,60,2407,-6.6732,125.2320,25.8672,98.3263,525.5210,0.0000,0.0000,Pass
G1,60,2408,-6.5953,125.2330,25.7528,99.5733,520.8800,0.0000,0.0000,Pass
G1,60,2409,-6.4732,125.2330,25.7290,99.5018,519.9200,0.0000,0.0000,Pass
G1,60,2410,-6.1954,125.2350,25.7449,99.0545,520.5600,0.0000,0.0000,Pass
G1,60,2411,-6.0731,125.2350,25.6934,98.9520,518.4800,0.0000,0.0000,Pass
G1,60,2412,-5.9951,125.2350,25.9105,97.9294,527.2810,0.0000,0.0000,Pass
G1,60,2413,-5.8728,125.2360,25.8278,97.8743,523.9200,0.0000,0.0000,Pass
G1,60,2414,-5.7947,125.2360,25.8041,97.9893,522.9600,0.0000,0.0000,Pass
G1,60,2415,-5.6376,125.2370,25.8041,95.6040,522.9600,0.0000,0.0000,Pass
G1,60,2493,-6.8341,125.1930,25.5143,98.2103,511.2780,0.0000,0.0000,Pass
G1,60,2494,-6.6341,125.1940,25.8357,99.5308,524.2400,0.0000,0.0000,Pass
G1,60,2495,-6.4341,125.1940,25.6973,99.3231,518.6400,0.0000,0.0000,Pass
G1,60,2496,-6.2341,125.1960,25.6537,99.3861,516.8790,0.0000,0.0000,Pass
G1,60,2497,-6.0339,125.1960,25.7369,98.8359,520.2400,0.0000,0.0000,Pass
G1,60,2498,-5.8336,125.1970,25.7369,97.9590,520.2400,0.0000,0.0000,Pass
G1,60,2499,-5.5983,125.1980,25.7844,96.5775,522.1600,0.0000,0.0000,Pass
G1,60,2578,-6.9733,125.1110,25.6457,97.7355,516.5590,0.0000,0.0000,Pass
G1,60,2579,-6.8954,125.1110,25.6060,98.1063,514.9590,0.0000,0.0000,Pass
G1,60,2580,-6.7267,125.1120,25.7251,98.4707,519.7600,0.0000,0.0000,Pass
G1,60,2581,-6.6487,125.1120,25.8002,99.1320,522.8000,0.0000,0.0000,Pass
G1,60,2582,-6.4800,125.1130,25.6576,97.9769,517.0390,0.0000,0.0000,Pass
G1,60,2583,-6.4019,125.1130,25.7251,98.8381,519.7600,0.0000,0.0000,Pass
G1,60,2584,-6.2335,125.1140,25.7844,99.0289,522.1600,0.0000,0.0000,Pass
G1,60,2585,-6.1554,125.1150,25.6219,99.7069,515.5990,0.0000,0.0000,Pass
G1,60,2586,-5.9865,125.1150,25.8712,98.6804,525.6810,0.0000,0.0000,Pass
G1,60,2587,-5.9085,125.1160,25.8357,97.8551,524.2400,0.0000,0.0000,Pass
G1,60,2588,-5.7394,125.1160,25.8120,98.0449,523.2800,0.0000,0.0000,Pass
G1,60,2589,-5.6612,125.1170,25.7883,97.0518,522.3200,0.0000,0.0000,Pass
G1,60,2665,-7.0574,125.0870,25.5980,96.6405,514.6390,0.0000,0.0000,Pass
G1,60,2685,-6.9731,125.0630,25.5940,97.2611,514.4790,0.0000,0.0000,Pass
G1,60,2686,-6.8951,125.0630,25.6020,97.5686,514.7990,0.0000,0.0000,Pass
G1,60,2687,-6.7264,125.0640,25.5502,98.5778,512.7190,0.0000,0.0000,Pass
G1,60,2688,-6.6485,125.0640,25.7132,98.9768,519.2800,0.0000,0.0000,Pass
G1,60,2689,-6.4798,125.0650,25.6735,98.7391,517.6790,0.0000,0.0000,Pass
G1,60,2690,-6.4018,125.0650,25.7962,98.7685,522.6400,0.0000,0.0000,Pass
G1,60,2691,-6.2333,125.0660,25.7449,98.8652,520.5600,0.0000,0.0000,Pass
G1,60,2692,-6.1553,125.0670,25.7409,98.7008,520.4000,0.0000,0.0000,Pass
G1,60,2693,-5.9863,125.0670,25.9223,97.7668,527.7610,0.0000,0.0000,Pass
G1,60,2694,-5.9082,125.0680,25.7409,97.9817,520.4000,0.0000,0.0000,Pass
G1,60,2695,-5.7392,125.0680,25.7132,97.0216,519.2800,0.0000,0.0000,Pass
G1,60,2696,-5.6609,125.0690,25.6696,97.2020,517.5190,0.0000,0.0000,Pass
G1,60,2757,-6.5641,125.0460,25.7844,98.6256,522.1600,0.0000,0.0000,Pass
G1,60,2758,-6.0707,125.0480,25.8199,98.4852,523.6000,0.0000,0.0000,Pass
G1,60,2770,-7.0183,125.0340,25.6457,96.0115,516.5590,0.0000,0.0000,Pass
G1,60,2771,-6.8497,125.0340,25.5063,98.0009,510.9580,0.0000,0.0000,Pass
G1,60,2772,-6.7717,125.0350,25.5502,98.8662,512.7190,0.0000,0.0000,Pass
G1,60,2773,-6.3563,125.0360,25.7686,99.0085,521.5200,0.0000,0.0000,Pass
G1,60,2774,-6.2786,125.0370,25.8830,99.2812,526.1610,0.0000,0.0000,Pass
G1,60,2775,-5.8626,125.0390,25.7132,97.5573,519.2800,0.0000,0.0000,Pass
G1,60,2776,-5.7845,125.0390,25.8160,97.5397,523.4400,0.0000,0.0000,Pass
G1,60,2800,-6.2786,125.0370,25.8830,99.2812,526.1610,0.0000,0.0000,Pass
G1,60,2846,-6.3562,124.9880,25.8554,98.4534,525.0410,0.0000,0.0000,Pass
G1,60,2856,-7.0180,124.9860,25.6973,97.2186,518.6400,0.0000,0.0000,Pass
