Centre_X,Centre_Y,Diameter_Stdev
-2.2096,141.5310,0.6490
144.0260,5.1257,2.4260
-15.9650,5.1794,0.4050
-143.9590,-2.5734,0.4710
11.4570,-10.4138,0.4100
2.2741,-138.9800,0.4060
