Centre_X,Centre_Y,LargestVoidPercent
-2.2096,141.5310,0.0000
144.0260,5.1257,0.0000
-15.9650,5.1794,0.0000
-143.9590,-2.5734,0.0000
11.4570,-10.4138,0.0000
2.2741,-138.9800,0.0000
