Centre_X,Centre_Y,Roundness_Min
-2.2096,141.5310,96.3483
144.0260,5.1257,90.9918
-15.9650,5.1794,96.1977
-143.9590,-2.5734,96.4050
11.4570,-10.4138,96.8085
2.2741,-138.9800,96.2754
