Centre_X,Centre_Y,Diameter_Max
-2.2096,141.5310,84.4900
144.0260,5.1257,94.8448
-15.9650,5.1794,83.7539
-143.9590,-2.5734,85.0589
11.4570,-10.4138,83.3882
2.2741,-138.9800,83.9741
