Centre_X,Centre_Y,Diameter_Min
-2.2096,141.5310,81.6775
144.0260,5.1257,81.6287
-15.9650,5.1794,81.5565
-143.9590,-2.5734,82.8616
11.4570,-10.4138,81.3279
2.2741,-138.9800,81.5546
