BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,86.9703,5940.6200,96.8884,0.0000,0.0000,0,-2.1404,143.0610,0.0000
2,1,0,87.2788,5982.8500,98.0995,0.0000,0.0000,0,-1.8400,143.0620,0.0000
3,1,0,87.7675,6050.0300,96.5694,0.0000,0.0000,0,-0.7861,143.0650,0.0000
7,1,0,86.9281,5934.8600,96.2716,0.0000,0.0000,0,-3.6440,143.0560,0.0000
8,1,0,87.2368,5977.0900,98.0061,0.0000,0.0000,0,-3.4935,143.0570,0.0000
9,1,0,87.1434,5964.2900,96.9488,0.0000,0.0000,0,-3.3435,143.0570,0.0000
10,1,0,86.9796,5941.9000,96.1526,0.0000,0.0000,0,-3.1930,143.0570,0.0000
11,1,0,86.7686,5913.1000,97.2484,0.0000,0.0000,0,-3.0434,143.0570,0.0000
12,1,0,86.7404,5909.2600,97.1145,0.0000,0.0000,0,-2.8925,143.0580,0.0000
13,1,0,87.0124,5946.3700,97.3000,0.0000,0.0000,0,-2.7423,143.0590,0.0000
14,1,0,87.1340,5963.0100,97.7408,0.0000,0.0000,0,-2.5916,143.0590,0.0000
15,1,0,86.4488,5869.5900,97.3877,0.0000,0.0000,0,-2.4409,143.0600,0.0000
16,1,0,87.2041,5972.6100,98.8039,0.0000,0.0000,0,-2.2913,143.0600,0.0000
17,1,0,86.4723,5872.7900,96.4985,0.0000,0.0000,0,-1.9907,143.0610,0.0000
18,1,0,87.0499,5951.4900,97.4685,0.0000,0.0000,0,-1.6893,143.0620,0.0000
19,1,0,86.9328,5935.5000,96.2315,0.0000,0.0000,0,-1.5391,143.0630,0.0000
20,1,0,87.3348,5990.5300,97.1627,0.0000,0.0000,0,-1.3884,143.0630,0.0000
21,1,0,87.3068,5986.6900,97.6381,0.0000,0.0000,0,-1.2380,143.0630,0.0000
22,1,0,87.6514,6034.0400,96.9567,0.0000,0.0000,0,-1.0877,143.0640,0.0000
