BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1,1,0,85.5250,5744.8100,96.5791,0.0000,0.0000,0,-15.8934,6.7085,0.0000
2,1,0,85.3581,5722.4200,96.8145,0.0000,0.0000,0,-15.5921,6.7095,0.0000
3,1,0,85.6249,5758.2500,97.4681,0.0000,0.0000,0,-14.5385,6.7119,0.0000
7,1,0,85.7153,5770.4100,96.5764,0.0000,0.0000,0,-17.3953,6.7036,0.0000
8,1,0,85.6868,5766.5700,96.0315,0.0000,0.0000,0,-17.2452,6.7036,0.0000
9,1,0,85.4821,5739.0500,98.0733,0.0000,0.0000,0,-17.0952,6.7047,0.0000
10,1,0,84.8843,5659.0700,98.4599,0.0000,0.0000,0,-16.9450,6.7045,0.0000
11,1,0,85.5774,5751.8500,97.9777,0.0000,0.0000,0,-16.7948,6.7053,0.0000
12,1,0,85.8530,5788.9600,98.0350,0.0000,0.0000,0,-16.6443,6.7053,0.0000
13,1,0,85.0426,5680.1900,97.0072,0.0000,0.0000,0,-16.4944,6.7060,0.0000
14,1,0,85.2339,5705.7800,97.6626,0.0000,0.0000,0,-16.3439,6.7061,0.0000
15,1,0,85.2053,5701.9400,97.9710,0.0000,0.0000,0,-16.1934,6.7067,0.0000
16,1,0,85.2053,5701.9400,98.5499,0.0000,0.0000,0,-16.0435,6.7071,0.0000
17,1,0,85.5345,5746.0900,97.7394,0.0000,0.0000,0,-15.7427,6.7090,0.0000
18,1,0,85.2005,5701.3000,97.6223,0.0000,0.0000,0,-15.4415,6.7092,0.0000
19,1,0,85.6773,5765.2900,97.5510,0.0000,0.0000,0,-15.2911,6.7096,0.0000
20,1,0,85.1144,5689.7800,97.8427,0.0000,0.0000,0,-15.1413,6.7107,0.0000
21,1,0,85.4154,5730.1000,96.9222,0.0000,0.0000,0,-14.9904,6.7112,0.0000
22,1,0,85.6820,5765.9300,97.0860,0.0000,0.0000,0,-14.8397,6.7115,0.0000
23,1,0,86.3262,5852.9500,97.2720,0.0000,0.0000,0,-14.6890,6.7115,0.0000
31,1,0,85.3724,5724.3400,97.5353,0.0000,0.0000,0,-17.0944,6.5540,0.0000
32,1,0,85.0138,5676.3500,98.7738,0.0000,0.0000,0,-16.3434,6.5563,0.0000
33,1,0,84.7114,5636.0300,98.1010,0.0000,0.0000,0,-15.8928,6.5577,0.0000
34,1,0,85.4201,5730.7400,98.0621,0.0000,0.0000,0,-15.5921,6.5588,0.0000
35,1,0,84.8651,5656.5100,97.9513,0.0000,0.0000,0,-15.4415,6.5591,0.0000
36,1,0,84.8555,5655.2300,96.7247,0.0000,0.0000,0,-15.2914,6.5599,0.0000
37,1,0,85.2053,5701.9400,97.6607,0.0000,0.0000,0,-14.8395,6.5608,0.0000
38,1,0,86.0237,5812.0000,97.9622,0.0000,0.0000,0,-14.6888,6.5619,0.0000
40,1,0,85.7105,5769.7700,97.9624,0.0000,0.0000,0,-17.3948,6.5528,0.0000
41,1,0,84.9994,5674.4300,97.4561,0.0000,0.0000,0,-17.2447,6.5538,0.0000
42,1,0,84.8363,5652.6700,95.9653,0.0000,0.0000,0,-16.9443,6.5541,0.0000
43,1,0,84.8843,5659.0700,97.7313,0.0000,0.0000,0,-16.7943,6.5549,0.0000
44,1,0,84.7643,5643.0700,98.1199,0.0000,0.0000,0,-16.6442,6.5549,0.0000
45,1,0,85.0042,5675.0700,98.2856,0.0000,0.0000,0,-16.4939,6.5553,0.0000
46,1,0,84.8171,5650.1100,97.3873,0.0000,0.0000,0,-16.1931,6.5561,0.0000
47,1,0,85.2722,5710.9000,98.2872,0.0000,0.0000,0,-16.0427,6.5564,0.0000
48,1,0,85.2865,5712.8200,98.1563,0.0000,0.0000,0,-15.7421,6.5584,0.0000
49,1,0,85.2244,5704.5000,98.7398,0.0000,0.0000,0,-15.1404,6.5605,0.0000
50,1,0,85.2339,5705.7800,98.3665,0.0000,0.0000,0,-14.9898,6.5602,0.0000
51,1,0,84.4754,5604.6800,97.2049,0.0000,0.0000,0,-14.5386,6.5627,0.0000
59,1,0,84.8411,5653.3100,96.6344,0.0000,0.0000,0,-17.3944,6.4026,0.0000
60,1,0,84.9994,5674.4300,96.6447,0.0000,0.0000,0,-17.2444,6.4035,0.0000
61,1,0,84.8939,5660.3500,98.0737,0.0000,0.0000,0,-17.0943,6.4035,0.0000
62,1,0,84.8171,5650.1100,97.2033,0.0000,0.0000,0,-16.7936,6.4046,0.0000
63,1,0,84.8315,5652.0300,97.0294,0.0000,0.0000,0,-16.6439,6.4047,0.0000
64,1,0,85.0521,5681.4600,98.3976,0.0000,0.0000,0,-16.4935,6.4050,0.0000
65,1,0,84.5285,5611.7200,97.7974,0.0000,0.0000,0,-16.0426,6.4056,0.0000
66,1,0,84.7402,5639.8700,97.4757,0.0000,0.0000,0,-15.8925,6.4072,0.0000
