BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
380,1,143.2070,4.0916,0.0047,0.0027,3.2544,3.2544,3.5558,8.3184,0.1264
380,2,143.2070,4.0916,-0.0072,-0.0124,7.4432,7.4432,8.1323,43.5116,0.6613
