BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
1449,1,0,22.7953,408.1140,91.0356,0.0000,0.0000,0,-135.5340,-2.4509,0.0000
1450,1,0,22.9855,414.9520,91.1500,0.0087,0.0087,1,-135.4560,-2.4507,0.0931
1520,1,0,23.5468,435.4660,93.1439,0.0273,0.0273,1,-135.7520,-2.4565,0.1651
1524,1,0,22.0598,382.2020,93.6317,0.0000,0.0000,0,-135.8570,-2.4604,0.0000
1525,1,0,22.9556,413.8720,86.6725,0.0000,0.0000,0,-135.6480,-2.4579,0.0000
1534,1,0,23.5273,434.7460,93.3648,0.0000,0.0000,0,-134.6760,-2.4655,0.0000
1544,1,0,22.0909,383.2820,91.9610,0.0000,0.0000,0,-136.7300,-2.4951,0.0000
1545,1,0,22.6845,404.1550,95.8884,0.0356,0.0356,1,-136.5300,-2.4943,0.1887
1546,1,0,22.3179,391.1990,93.4036,0.0000,0.0000,0,-136.3300,-2.4936,0.0000
1547,1,0,22.6036,401.2760,92.1406,0.0000,0.0000,0,-136.1300,-2.4922,0.0000
1548,1,0,22.8856,411.3530,89.3772,0.0997,0.0997,1,-135.4950,-2.4897,0.3158
1549,1,0,22.4918,397.3180,88.4184,0.0290,0.0290,1,-135.2940,-2.4894,0.1703
1550,1,0,22.5121,398.0370,93.8245,0.0000,0.0000,0,-135.0940,-2.4879,0.0000
1551,1,0,23.1741,421.7900,89.2418,0.0000,0.0000,0,-134.8930,-2.4873,0.0000
1583,1,0,22.5121,398.0370,93.8245,0.0000,0.0000,0,-135.0940,-2.4879,0.0000
1588,1,0,22.7349,405.9550,90.7473,0.0319,0.0319,1,-136.6300,-2.5164,0.1786
1589,1,0,21.9557,378.6030,90.1518,0.0000,0.0000,0,-135.3950,-2.5118,0.0000
1590,1,0,23.0154,416.0320,92.2723,0.0000,0.0000,0,-134.7930,-2.5091,0.0000
1599,1,0,22.5223,398.3970,92.1849,0.0217,0.0217,1,-136.0300,-2.5146,0.1472
1625,1,0,23.0154,416.0320,92.2723,0.0000,0.0000,0,-134.7930,-2.5091,0.0000
1628,1,0,21.8930,376.4440,97.0254,0.0497,0.0402,2,-135.8580,-2.5321,0.2004
1629,1,0,22.6643,403.4360,84.8891,0.0321,0.0321,1,-135.6470,-2.5313,0.1792
1630,1,0,23.2136,423.2300,93.1634,0.0000,0.0000,0,-134.6760,-2.5374,0.0000
1637,1,0,22.3282,391.5590,93.0310,0.0000,0.0000,0,-135.3560,-2.5501,0.0000
1638,1,0,21.7881,372.8450,97.7060,0.0174,0.0125,2,-135.2330,-2.5499,0.1120
1639,1,0,22.7148,405.2350,94.7491,0.0000,0.0000,0,-135.1550,-2.5497,0.0000
1640,1,0,22.5427,399.1170,82.8000,0.0000,0.0000,0,-135.0330,-2.5486,0.0000
1641,1,0,22.7953,408.1140,87.0932,0.0000,0.0000,0,-134.9550,-2.5485,0.0000
1642,1,0,22.7349,405.9550,89.2999,0.0000,0.0000,0,-134.8320,-2.5482,0.0000
1643,1,0,23.5079,434.0260,87.6593,0.0398,0.0398,1,-134.7540,-2.5477,0.1995
1646,1,0,22.6744,403.7960,86.2848,0.0000,0.0000,0,-136.6690,-2.5560,0.0000
1647,1,0,22.2563,389.0400,89.2946,0.0000,0.0000,0,-136.5910,-2.5555,0.0000
1648,1,0,22.1841,386.5210,91.3873,0.0596,0.0596,1,-136.4690,-2.5552,0.2441
1649,1,0,23.1741,421.7900,92.5558,0.0000,0.0000,0,-136.3910,-2.5546,0.0000
1650,1,0,21.6192,367.0870,91.3306,0.0000,0.0000,0,-136.2690,-2.5546,0.0000
1651,1,0,22.2357,388.3200,95.4484,0.0334,0.0334,1,-136.1900,-2.5537,0.1827
1652,1,0,22.8856,411.3530,87.4429,0.0691,0.0691,1,-136.0690,-2.5534,0.2629
1653,1,0,22.6744,403.7960,87.0979,0.0918,0.0918,1,-135.9900,-2.5531,0.3030
1654,1,0,22.5934,400.9160,92.6616,0.0269,0.0269,1,-135.4340,-2.5503,0.1641
1720,1,0,22.7148,405.2350,94.7491,0.0000,0.0000,0,-135.1550,-2.5497,0.0000
1724,1,0,22.2460,388.6800,93.2703,0.0000,0.0000,0,-134.7140,-2.5768,0.0000
1725,1,0,22.9456,413.5130,95.7224,0.0070,0.0070,1,-134.6370,-2.5765,0.0834
1734,1,0,23.2629,425.0290,93.9310,0.0254,0.0254,1,-135.7520,-2.5891,0.1594
1735,1,0,22.5630,399.8370,91.5540,0.0000,0.0000,0,-135.1940,-2.5884,0.0000
1736,1,0,21.8930,376.4440,87.3669,0.0000,0.0000,0,-136.6290,-2.5947,0.0000
1737,1,0,22.5630,399.8370,92.6846,0.0153,0.0153,1,-136.4290,-2.5936,0.1237
1738,1,0,22.7047,404.8750,91.4019,0.0071,0.0071,1,-136.2290,-2.5938,0.0843
1739,1,0,22.3897,393.7190,96.7674,0.0000,0.0000,0,-135.3950,-2.5894,0.0000
1740,1,0,22.4408,395.5180,94.9261,0.0000,0.0000,0,-134.9940,-2.5882,0.0000
1785,1,0,21.6192,367.0870,92.4953,0.0490,0.0490,1,-135.8570,-2.6100,0.2214
1786,1,0,22.3282,391.5590,92.8561,0.0000,0.0000,0,-135.6470,-2.6087,0.0000
1787,1,0,22.5630,399.8370,88.0636,0.0000,0.0000,0,-135.0940,-2.6102,0.0000
1788,1,0,22.0286,381.1230,83.8187,0.0000,0.0000,0,-136.7300,-2.6175,0.0000
1789,1,0,23.1048,419.2710,92.4430,0.0000,0.0000,0,-136.5300,-2.6162,0.0000
1790,1,0,22.3282,391.5590,96.3533,0.0340,0.0340,1,-136.3300,-2.6152,0.1844
1791,1,0,21.6086,366.7270,89.3096,0.0000,0.0000,0,-136.1290,-2.6152,0.0000
1792,1,0,22.2150,387.6000,93.2099,0.0613,0.0483,2,-135.4940,-2.6117,0.2197
1793,1,0,22.5325,398.7570,97.0623,0.0325,0.0325,1,-135.2940,-2.6109,0.1803
1794,1,0,22.5934,400.9160,90.6428,0.0000,0.0000,0,-134.8940,-2.6098,0.0000
1825,1,0,22.1324,384.7210,97.2804,0.0000,0.0000,0,-134.6760,-2.6154,0.0000
1838,1,0,22.7652,407.0350,94.3764,0.0000,0.0000,0,-136.7680,-2.6559,0.0000
1839,1,0,22.0598,382.2020,95.9348,0.0000,0.0000,0,-136.6910,-2.6558,0.0000
1840,1,0,21.6827,369.2460,88.1686,0.0000,0.0000,0,-136.5680,-2.6553,0.0000
1841,1,0,22.0598,382.2020,89.8958,0.0207,0.0207,1,-136.4900,-2.6555,0.1439
1842,1,0,22.1013,383.6420,91.7857,0.0244,0.0244,1,-136.3680,-2.6554,0.1562
1843,1,0,21.7460,371.4060,82.8486,0.0078,0.0078,1,-136.2910,-2.6541,0.0880
1844,1,0,22.5630,399.8370,95.2382,0.0603,0.0603,1,-136.1680,-2.6539,0.2456
1845,1,0,22.4408,395.5180,95.7355,0.0000,0.0000,0,-136.0900,-2.6534,0.0000
1846,1,0,22.9156,412.4330,90.8138,0.0000,0.0000,0,-135.5340,-2.6510,0.0000
1847,1,0,22.2974,390.4800,91.2881,0.0000,0.0000,0,-135.4550,-2.6511,0.0000
1848,1,0,22.3077,390.8400,94.0143,0.0203,0.0203,1,-135.3330,-2.6507,0.1423
1849,1,0,22.5325,398.7570,89.3619,0.0000,0.0000,0,-135.2550,-2.6499,0.0000
1850,1,0,22.5325,398.7570,92.1666,0.0181,0.0135,2,-135.1330,-2.6497,0.1164
1851,1,0,22.7349,405.9550,85.4590,0.0275,0.0275,1,-135.0550,-2.6492,0.1658
1852,1,0,23.2136,423.2300,90.4670,0.0043,0.0043,1,-134.9320,-2.6482,0.0652
1853,1,0,22.2768,389.7600,88.4330,0.0157,0.0157,1,-134.8540,-2.6485,0.1253
1918,1,0,22.6845,404.1550,95.2546,0.0000,0.0000,0,-135.7510,-2.6675,0.0000
1922,1,0,23.0750,418.1910,98.8612,0.0043,0.0043,1,-134.6760,-2.6662,0.0656
1930,1,0,23.0750,418.1910,98.8612,0.0000,0.0000,0,-134.6760,-2.6662,0.0000
1933,1,0,22.2357,388.3200,98.6262,0.0000,0.0000,0,-136.7290,-2.6947,0.0000
1934,1,0,22.2150,387.6000,93.8961,0.0000,0.0000,0,-136.3300,-2.6935,0.0000
1935,1,0,22.8355,409.5540,87.8517,0.0141,0.0141,1,-136.1290,-2.6929,0.1186
1936,1,0,22.8856,411.3530,94.6884,0.0350,0.0350,1,-135.4940,-2.6901,0.1871
1937,1,0,22.4918,397.3180,92.9285,0.0000,0.0000,0,-135.2940,-2.6889,0.0000
1938,1,0,22.7047,404.8750,91.5876,0.0107,0.0107,1,-135.0940,-2.6882,0.1033
1939,1,0,22.4816,396.9580,89.7147,0.0000,0.0000,0,-134.8930,-2.6880,0.0000
1946,1,0,22.9056,412.0730,92.6302,0.0000,0.0000,0,-136.5300,-2.6945,0.0000
1971,1,0,22.4816,396.9580,89.7147,0.0000,0.0000,0,-134.8930,-2.6880,0.0000
1973,1,0,22.7047,404.8750,95.4985,0.0000,0.0000,0,-134.7150,-2.7055,0.0000
1974,1,0,21.9974,380.0430,99.3236,0.0000,0.0000,0,-134.6370,-2.7057,0.0000
1979,1,0,22.9056,412.0730,94.6048,0.0000,0.0000,0,-136.6290,-2.7167,0.0000
1980,1,0,20.9409,344.4140,89.4133,0.0230,0.0230,1,-136.2290,-2.7161,0.1516
1981,1,0,22.1324,384.7210,90.2979,0.0281,0.0281,1,-135.3940,-2.7118,0.1675
1982,1,0,22.4918,397.3180,93.0671,0.0000,0.0000,0,-134.9930,-2.7104,0.0000
2010,1,0,22.7047,404.8750,95.4985,0.0000,0.0000,0,-134.7150,-2.7055,0.0000
2011,1,0,21.9974,380.0430,99.3236,0.0000,0.0000,0,-134.6370,-2.7057,0.0000
2024,1,0,23.1543,421.0700,87.3021,0.0350,0.0350,1,-134.6760,-2.7444,0.1872
2027,1,0,22.1841,386.5210,93.1676,0.0484,0.0484,1,-135.3540,-2.7507,0.2200
2028,1,0,23.1246,419.9910,95.1930,0.0351,0.0351,1,-135.2330,-2.7502,0.1874
2029,1,0,22.1531,385.4410,85.5443,0.0719,0.0719,1,-135.1550,-2.7497,0.2681
2030,1,0,22.7953,408.1140,92.3840,0.0273,0.0273,1,-135.0320,-2.7496,0.1653
2031,1,0,22.3999,394.0790,89.2310,0.0292,0.0292,1,-134.9550,-2.7489,0.1709
2032,1,0,22.2254,387.9600,93.2419,0.0529,0.0529,1,-134.8310,-2.7481,0.2299
2033,1,0,22.5121,398.0370,99.0045,0.0000,0.0000,0,-134.7530,-2.7476,0.0000
2035,1,0,22.6339,402.3560,97.3560,0.0000,0.0000,0,-136.6680,-2.7559,0.0000
2036,1,0,21.5768,365.6470,97.1085,0.0256,0.0256,1,-136.5900,-2.7562,0.1600
2037,1,0,23.5954,437.2650,91.3696,0.0263,0.0263,1,-136.4680,-2.7553,0.1623
2038,1,0,22.7148,405.2350,93.2570,0.0000,0.0000,0,-136.3910,-2.7546,0.0000
2039,1,0,21.7355,371.0460,93.7656,0.0048,0.0048,1,-136.2680,-2.7545,0.0696
2040,1,0,22.4204,394.7980,90.7701,0.0000,0.0000,0,-136.1890,-2.7542,0.0000
2041,1,0,22.7047,404.8750,90.3965,0.0000,0.0000,0,-136.0680,-2.7542,0.0000
2042,1,0,21.3526,358.0900,87.3436,0.0000,0.0000,0,-135.9900,-2.7534,0.0000
2043,1,0,23.0750,418.1910,91.2779,0.0000,0.0000,0,-135.4330,-2.7508,0.0000
2114,1,0,22.5934,400.9160,85.4157,0.0000,0.0000,0,-136.6290,-2.7942,0.0000
2115,1,0,22.1531,385.4410,89.3589,0.0000,0.0000,0,-136.4290,-2.7945,0.0000
2116,1,0,21.7355,371.0460,96.2186,0.0427,0.0427,1,-136.2290,-2.7930,0.2066
2117,1,0,22.3077,390.8400,89.1137,0.0479,0.0479,1,-136.0290,-2.7925,0.2188
2118,1,0,21.9557,378.6030,93.6899,0.0000,0.0000,0,-135.3940,-2.7902,0.0000
2119,1,0,23.0054,415.6720,93.9506,0.0866,0.0866,1,-135.1930,-2.7890,0.2942
2120,1,0,22.6542,403.0760,94.1301,0.0652,0.0652,1,-134.9930,-2.7883,0.2553
2121,1,0,22.6137,401.6360,90.9173,0.0582,0.0582,1,-134.7930,-2.7874,0.2413
2156,1,0,22.2150,387.6000,98.2499,0.0381,0.0381,1,-134.8930,-2.8100,0.1951
2160,1,0,22.2871,390.1200,91.6578,0.0000,0.0000,0,-136.5280,-2.8169,0.0000
2161,1,0,21.5342,364.2080,92.9230,0.0208,0.0208,1,-136.1290,-2.8153,0.1441
2162,1,0,24.0760,455.2600,89.2227,0.0435,0.0435,1,-135.7290,-2.8133,0.2085
2163,1,0,22.1013,383.6420,94.8834,0.0047,0.0047,1,-135.2930,-2.8116,0.0685
2192,1,0,23.7213,441.9440,95.1376,0.0000,0.0000,0,-134.6750,-2.8167,0.0000
2201,1,0,22.3282,391.5590,89.0426,0.0000,0.0000,0,-136.7680,-2.8569,0.0000
2202,1,0,21.6086,366.7270,91.6153,0.0805,0.0805,1,-136.6900,-2.8563,0.2837
2203,1,0,22.3590,392.6390,85.8452,0.0000,0.0000,0,-136.5680,-2.8558,0.0000
2204,1,0,22.6137,401.6360,96.7061,0.0000,0.0000,0,-136.4900,-2.8556,0.0000
2205,1,0,22.3999,394.0790,89.1375,0.0639,0.0639,1,-136.3680,-2.8552,0.2528
2206,1,0,21.6510,368.1670,96.0526,0.0479,0.0362,2,-136.2900,-2.8549,0.1902
2207,1,0,21.4916,362.7680,94.4907,0.0000,0.0000,0,-136.1680,-2.8549,0.0000
2208,1,0,21.3419,357.7300,94.1914,0.0000,0.0000,0,-136.0900,-2.8543,0.0000
2209,1,0,22.1220,384.3620,94.1153,0.0290,0.0290,1,-135.9670,-2.8533,0.1704
2210,1,0,21.4916,362.7680,93.7403,0.0427,0.0427,1,-135.8900,-2.8536,0.2065
