Centre_X,Centre_Y,Roundness_Min
-2.2094,141.5395,96.3909
144.0265,5.1327,90.4192
-15.9645,5.1863,96.3192
-143.9580,-2.5657,96.3244
11.4574,-10.4070,96.7198
2.2745,-138.9725,96.3531
