Centre_X,Centre_Y,Diameter_Stdev
-2.2094,141.5395,0.6570
144.0265,5.1327,2.3660
-15.9645,5.1863,0.4040
-143.9580,-2.5657,0.4560
11.4574,-10.4070,0.4070
2.2745,-138.9725,0.3830
