Centre_X,Centre_Y,Diameter_Max
-2.2094,141.5395,84.2882
144.0265,5.1327,94.5675
-15.9645,5.1863,83.7102
-143.9580,-2.5657,84.9597
11.4574,-10.4070,83.3538
2.2745,-138.9725,83.7729
