Centre_X,Centre_Y,Diameter_Avg
-2.2094,141.5395,82.4230
144.0265,5.1327,83.8770
-15.9645,5.1863,82.4380
-143.9580,-2.5657,83.7430
11.4574,-10.4070,82.2030
2.2745,-138.9725,82.4820
