Centre_X,Centre_Y,Diameter_Max
-2.2171,141.5300,76.9201
144.0245,5.1305,91.6127
-15.9663,5.1777,75.9475
-143.9595,-2.5798,77.4686
11.4562,-10.4144,75.6598
2.2783,-138.9800,75.7565
