Centre_X,Centre_Y,Diameter_Avg
-2.2171,141.5300,72.9030
144.0245,5.1305,75.1390
-15.9663,5.1777,72.8670
-143.9595,-2.5798,74.0610
11.4562,-10.4144,72.6100
2.2783,-138.9800,72.9120
