Centre_X,Centre_Y,Roundness_Min
-2.2171,141.5300,95.7335
144.0245,5.1305,92.1601
-15.9663,5.1777,96.3662
-143.9595,-2.5798,97.0222
11.4562,-10.4144,96.8870
2.2783,-138.9800,96.4340
