Centre_X,Centre_Y,LargestVoidPercent
-2.2171,141.5300,0.0000
144.0245,5.1305,0.0000
-15.9663,5.1777,0.0000
-143.9595,-2.5798,0.0000
11.4562,-10.4144,0.0000
2.2783,-138.9800,0.0000
