Centre_X,Centre_Y,Diameter_Min
-2.2171,141.5300,71.0486
144.0245,5.1305,69.5244
-15.9663,5.1777,70.7859
-143.9595,-2.5798,71.9303
11.4562,-10.4144,70.7027
2.2783,-138.9800,71.2678
