Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
G4,60,787,-7.0621,126.1560,21.3826,91.2500,359.0950,0.0000,0.0000,Pass
G4,60,788,-5.9761,126.1600,21.3349,92.7629,357.4950,0.0000,0.0000,Pass
G4,60,789,-5.8635,126.1600,21.5581,93.7870,365.0160,0.0000,0.0000,Pass
G4,60,798,-6.3741,126.1390,21.8724,97.3160,375.7380,0.0000,0.0000,Pass
G4,60,799,-6.2961,126.1400,21.3158,95.6211,356.8550,0.0000,0.0000,Pass
G4,60,835,-6.6262,126.0990,21.3110,95.1326,356.6950,0.0000,0.0000,Pass
G4,60,836,-5.5958,126.1040,21.5345,90.6674,364.2160,0.0000,0.0000,Pass
G4,60,848,-6.9054,126.0980,21.2344,92.8310,354.1340,0.0000,0.0000,Pass
G4,60,849,-6.7947,126.0990,21.1959,92.6562,352.8540,0.0000,0.0000,Pass
G4,60,850,-6.7468,126.0990,21.3205,95.0780,357.0150,0.0000,0.0000,Pass
G4,60,851,-6.6741,126.0990,21.3014,93.5197,356.3750,0.0000,0.0000,Pass
G4,60,852,-6.5154,126.1000,21.3062,95.1723,356.5350,0.0000,0.0000,Pass
G4,60,853,-6.3350,126.1010,21.6524,94.7997,368.2170,0.0000,0.0000,Pass
G4,60,854,-5.7067,126.1030,21.3635,92.0219,358.4550,0.0000,0.0000,Pass
G4,60,926,-6.2349,126.0790,21.3873,94.8868,359.2550,0.0000,0.0000,Pass
G4,60,939,-6.2736,126.0400,21.3873,95.3442,359.2550,0.0000,0.0000,Pass
G4,60,940,-6.1956,126.0400,21.4254,96.4424,360.5350,0.0000,0.0000,Pass
G4,60,980,-6.2345,126.0010,21.5061,95.6971,363.2560,0.0000,0.0000,Pass
G4,60,1000,-6.9350,125.9760,21.3444,95.5375,357.8150,0.0000,0.0000,Pass
G4,60,1001,-6.7350,125.9770,21.2535,95.9309,354.7740,0.0000,0.0000,Pass
G4,60,1002,-6.5347,125.9770,21.5156,98.1684,363.5760,0.0000,0.0000,Pass
G4,60,1003,-6.3346,125.9780,21.5108,97.6113,363.4160,0.0000,0.0000,Pass
G4,60,1004,-5.6989,125.9810,21.6148,95.0610,366.9360,0.0000,0.0000,Pass
G4,60,1042,-6.9737,125.9370,21.3301,93.6684,357.3350,0.0000,0.0000,Pass
G4,60,1043,-6.8960,125.9370,21.3730,94.5228,358.7750,0.0000,0.0000,Pass
G4,60,1044,-6.7739,125.9380,21.3110,94.4892,356.6950,0.0000,0.0000,Pass
G4,60,1045,-6.6958,125.9380,21.3158,96.9562,356.8550,0.0000,0.0000,Pass
G4,60,1046,-6.5736,125.9380,21.2200,97.8593,353.6540,0.0000,0.0000,Pass
G4,60,1047,-6.4955,125.9380,21.4682,96.8787,361.9760,0.0000,0.0000,Pass
G4,60,1048,-6.3735,125.9390,21.6665,97.1949,368.6970,0.0000,0.0000,Pass
G4,60,1049,-6.2954,125.9400,21.4776,95.6483,362.2960,0.0000,0.0000,Pass
G4,60,1050,-5.7378,125.9420,21.5770,94.1453,365.6560,0.0000,0.0000,Pass
