BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3133,1,5.9420,-131.8470,0.0009,0.0035,2.1112,2.1112,9.7161,3.5005,0.9440
3170,1,7.1306,-131.8670,0.0005,0.0020,1.7843,1.7843,8.4667,2.5004,0.7168
3211,1,7.0072,-131.8900,-0.0003,0.0010,2.3264,2.3264,11.0273,4.2506,1.2160
3212,1,7.1761,-131.8900,0.0014,0.0013,3.2413,3.2413,15.3420,8.2512,2.3538
3215,1,7.4347,-131.8890,0.0007,-0.0013,2.3264,2.3264,10.5721,4.2507,1.1177
3288,1,6.7212,-131.9020,0.0009,0.0006,3.3854,3.3854,16.6860,9.0014,2.7842
3305,1,6.0654,-131.9240,-0.0005,0.0023,1.5959,1.5959,7.5864,2.0003,0.5755
3306,1,6.1434,-131.9230,-0.0009,0.0027,3.6128,3.6128,17.5907,10.2515,3.0943
3310,1,6.6375,-131.9210,0.0017,0.0011,3.6567,3.6567,17.6449,10.5016,3.1134
3313,1,7.0528,-131.9200,0.0029,-0.0026,1.9546,1.9546,9.3217,3.0005,0.8689
3314,1,7.1309,-131.9190,-0.0011,0.0047,2.1112,2.1112,10.0905,3.5005,1.0182
3408,1,7.4798,-131.9660,-0.0013,0.0035,2.2569,2.2569,10.5556,4.0006,1.1142
3420,1,6.6369,-131.9690,0.0015,-0.0043,2.9318,2.9318,13.8429,6.7511,1.9163
3421,1,6.8058,-131.9680,0.0021,-0.0019,1.2617,1.2617,5.6705,1.2502,0.3215
3484,1,5.9812,-131.9900,-0.0013,-0.0007,1.5959,1.5959,7.6952,2.0003,0.5922
3486,1,6.9688,-131.9870,0.0054,-0.0005,1.9546,1.9546,9.3624,3.0005,0.8766
3508,1,6.2672,-132.0000,0.0020,0.0007,1.7843,1.7843,8.4185,2.5004,0.7087
3514,1,7.4350,-131.9950,0.0015,0.0029,1.2617,1.2617,5.9173,1.2502,0.3501
3591,1,6.6828,-132.0450,-0.0004,-0.0024,1.5959,1.5959,7.5974,2.0003,0.5772
3593,1,7.3569,-132.0430,0.0021,0.0004,1.2617,1.2617,5.8124,1.2502,0.3378
3779,1,7.1315,-132.1210,-0.0008,-0.0021,2.1112,2.1112,9.9645,3.5005,0.9929
3787,1,6.3915,-132.1250,-0.0034,0.0052,1.5959,1.5959,7.4458,2.0003,0.5544
3789,1,6.6379,-132.1230,-0.0062,-0.0042,2.3264,2.3264,10.9648,4.2507,1.2023
3855,1,6.7219,-132.1420,0.0012,0.0007,3.4321,3.4321,16.1591,9.2515,2.6112
3878,1,7.2555,-132.1500,-0.0033,0.0015,4.5139,4.5139,21.3276,16.0024,4.5487
3880,1,7.4355,-132.1490,0.0005,0.0002,2.3264,2.3264,10.8428,4.2507,1.1757
