BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3137,1,-5.9885,126.3690,-0.0004,-0.0002,1.5959,1.5959,7.3846,2.0003,0.5453
3170,1,-5.7862,126.3460,0.0054,0.0017,2.1112,2.1112,9.9609,3.5005,0.9922
3215,1,-5.4820,126.3230,0.0006,0.0021,2.7060,2.7060,12.3704,5.7509,1.5303
3223,1,-6.8977,126.3180,0.0010,-0.0040,2.2569,2.2569,10.6186,4.0006,1.1275
3314,1,-5.7864,126.2930,0.0008,-0.0012,1.9546,1.9546,9.5094,3.0005,0.9043
3420,1,-6.2805,126.2430,-0.0018,0.0024,2.1112,2.1112,10.2482,3.5005,1.0503
3567,1,-5.4367,126.1930,0.0012,0.0008,2.2569,2.2569,10.5446,4.0006,1.1119
3583,1,-5.7412,126.1680,-0.0008,0.0036,2.1853,2.1853,11.0342,3.7506,1.2175
3589,1,-6.7283,126.1640,0.0029,-0.0007,2.3938,2.3938,11.5470,4.5007,1.3333
3593,1,-5.5596,126.1690,-0.0012,-0.0015,1.9546,1.9546,9.6188,3.0005,0.9252
3658,1,-6.9361,126.1540,-0.0012,0.0016,1.7843,1.7843,8.7404,2.5004,0.7639
3658,2,-6.9361,126.1540,0.0035,-0.0020,1.2617,1.2617,6.1804,1.2502,0.3820
3686,1,-5.4367,126.1400,0.0010,0.0011,2.7642,2.7642,13.0005,6.0009,1.6901
3786,1,-6.6047,126.0870,-0.0034,-0.0018,1.2617,1.2617,6.1062,1.2502,0.3729
3854,1,-6.6891,126.0680,0.0009,0.0032,2.5856,2.5856,12.7000,5.2508,1.6129
3855,1,-6.1954,126.0710,0.0002,-0.0002,2.7642,2.7642,12.9460,6.0010,1.6760
3873,1,-6.4803,126.0580,-0.0006,-0.0016,1.9546,1.9546,9.2781,3.0005,0.8608
3878,1,-5.6624,126.0620,0.0045,0.0023,2.8212,2.8212,13.4255,6.2509,1.8024
3934,1,-5.7857,126.0370,-0.0014,0.0004,2.5233,2.5233,12.1357,5.0008,1.4728
3954,1,-5.7400,126.0140,-0.0020,-0.0020,3.9897,3.9897,18.6794,12.5020,3.4892
3958,1,-6.9745,126.0090,0.0014,-0.0001,1.5959,1.5959,7.5620,2.0003,0.5718
3965,1,-5.4819,126.0150,-0.0007,-0.0009,2.9857,2.9857,14.0720,7.0011,1.9802
4028,1,-6.1953,126.0020,0.0042,-0.0032,2.6465,2.6465,12.4078,5.5008,1.5395
4048,1,-6.3574,125.9820,0.0020,0.0011,1.9546,1.9546,8.4946,3.0005,0.7216
4052,1,-5.8632,125.9840,-0.0002,0.0007,1.7843,1.7843,8.6711,2.5004,0.7519
4053,1,-5.7853,125.9840,0.0072,0.0035,1.2617,1.2617,5.9976,1.2502,0.3597
4153,1,-6.8508,125.9330,0.0022,-0.0004,1.5959,1.5959,7.5324,2.0003,0.5674
4157,1,-6.3568,125.9340,-0.0028,0.0036,1.5959,1.5959,6.9421,2.0003,0.4819
4223,1,-5.9471,125.9170,0.0003,-0.0011,1.5959,1.5959,7.4691,2.0003,0.5579
4238,1,-7.1429,125.9020,0.0019,0.0031,1.7843,1.7843,8.3132,2.5004,0.6911
4239,1,-6.7272,125.9040,0.0060,0.0019,1.9546,1.9546,9.2058,3.0005,0.8475
4241,1,-6.2342,125.9060,-0.0034,0.0035,1.5959,1.5959,7.4432,2.0003,0.5540
4241,2,-6.2342,125.9060,0.0013,0.0027,3.1415,3.1415,14.6520,7.7512,2.1468
4245,1,-5.5592,125.9090,-0.0002,0.0035,2.1112,2.1112,10.0431,3.5005,1.0086
4327,1,-6.6492,125.8560,-0.0009,0.0031,1.5959,1.5959,7.4717,2.0003,0.5583
4328,1,-6.2335,125.8580,-0.0015,-0.0008,2.7642,2.7642,12.6072,6.0010,1.5894
4330,1,-5.7391,125.8600,-0.0010,0.0003,1.5959,1.5959,7.5864,2.0003,0.5755
4333,1,-5.4808,125.8610,0.0011,0.0030,2.8212,2.8212,13.0588,6.2510,1.7053
4396,1,-6.9349,125.8440,-0.0022,0.0013,1.5959,1.5959,7.6249,2.0003,0.5814
4397,1,-6.4415,125.8470,-0.0005,0.0014,2.8212,2.8212,12.4188,6.2510,1.5423
4414,1,-6.3565,125.8280,-0.0022,-0.0002,2.2569,2.2569,9.4969,4.0006,0.9019
4415,1,-6.2789,125.8290,0.0003,-0.0018,1.5959,1.5959,7.0403,2.0003,0.4957
4416,1,-6.1098,125.8290,0.0052,0.0010,1.9546,1.9546,8.5488,3.0005,0.7308
4433,1,-6.0319,125.8300,-0.0025,0.0036,1.9546,1.9546,8.9383,3.0005,0.7989
4528,1,-6.3565,125.7800,-0.0005,0.0002,1.7843,1.7843,7.2490,2.5004,0.5255
4532,1,-5.8629,125.7820,0.0061,-0.0059,1.5959,1.5959,7.6029,2.0003,0.5780
4533,1,-5.7843,125.7830,-0.0017,0.0011,2.3264,2.3264,11.3100,4.2507,1.2792
4534,1,-5.4348,125.7840,-0.0026,-0.0012,3.4782,3.4782,16.7712,9.5015,2.8127
4596,1,-6.1942,125.7620,-0.0049,-0.0017,2.5857,2.5857,11.6136,5.2508,1.3488
4600,1,-6.6879,125.7600,0.0003,-0.0012,3.3380,3.3380,15.9545,8.7514,2.5455
4611,1,-6.4018,125.7510,0.0038,-0.0098,1.7843,1.7843,7.3641,2.5004,0.5423
4613,1,-5.9080,125.7530,0.0017,-0.0025,2.3264,2.3264,10.4761,4.2507,1.0975
4614,1,-5.7387,125.7530,0.0008,0.0067,2.1853,2.1853,10.8253,3.7506,1.1719
4692,1,-6.8954,125.7010,0.0013,0.0009,2.9856,2.9856,14.1725,7.0010,2.0086
4696,1,-5.9078,125.7050,-0.0006,-0.0026,3.1415,3.1415,14.3855,7.7512,2.0694
4698,1,-5.6605,125.7060,0.0003,0.0056,2.8212,2.8212,13.1036,6.2510,1.7170
4779,1,-5.8624,125.6760,0.0076,0.0058,1.9546,1.9546,8.7287,3.0005,0.7619
4779,2,-5.8624,125.6760,-0.0009,0.0041,1.5959,1.5959,7.1270,2.0003,0.5079
4789,1,-7.0181,125.6710,-0.0008,0.0008,2.5856,2.5856,12.9771,5.2508,1.6841
4795,1,-6.2785,125.6750,0.0044,0.0075,1.2617,1.2617,5.5233,1.2502,0.3051
4795,2,-6.2785,125.6750,-0.0015,-0.0019,4.4068,4.4068,19.2919,15.2523,3.7218
4840,1,-5.5186,125.6540,-0.0013,-0.0004,2.1112,2.1112,10.2024,3.5005,1.0409
4876,1,-5.6996,125.6480,0.0035,0.0044,1.2617,1.2617,5.8581,1.2502,0.3432
4892,1,-6.8495,125.6240,-0.0031,0.0081,1.5959,1.5959,7.7009,2.0003,0.5930
4895,1,-6.3559,125.6260,-0.0018,-0.0017,2.1112,2.1112,9.4161,3.5005,0.8866
4898,1,-6.0310,125.6280,0.0037,0.0030,2.1112,2.1112,9.0829,3.5005,0.8250
4899,1,-5.8620,125.6290,0.0077,0.0062,1.9546,1.9546,8.7538,3.0005,0.7663
4901,1,-5.4346,125.6300,-0.0020,0.0053,1.2617,1.2617,5.9339,1.2502,0.3521
4977,1,-5.4801,125.6000,-0.0001,0.0018,2.1112,2.1112,9.7161,3.5005,0.9440
5077,1,-6.7256,125.5480,0.0010,-0.0001,3.1918,3.1918,13.5379,8.0012,1.8327
5078,1,-6.6480,125.5480,0.0028,0.0022,2.5233,2.5233,10.6935,5.0008,1.1435
5138,1,-6.4403,125.5380,0.0015,-0.0038,3.1415,3.1415,14.1467,7.7512,2.0013
5147,1,-5.8617,125.5220,0.0022,0.0040,2.1853,2.1853,9.6195,3.7506,0.9254
5158,1,-7.0181,125.5170,-0.0081,0.0014,1.5959,1.5959,7.5864,2.0003,0.5755
5163,1,-6.3556,125.5200,-0.0053,-0.0034,1.9546,1.9546,8.7790,3.0005,0.7707
5166,1,-6.0300,125.5220,-0.0023,0.0002,1.9546,1.9546,9.0106,3.0005,0.8119
5261,1,-6.7706,125.4700,0.0040,0.0020,1.5959,1.5959,6.9758,2.0003,0.4866
5267,1,-5.4337,125.4760,-0.0029,0.0011,2.4594,2.4594,11.5268,4.7507,1.3287
5278,1,-6.3548,125.4720,-0.0013,-0.0012,2.8770,2.8770,12.4663,6.5010,1.5541
5343,1,-5.9069,125.4450,0.0023,0.0005,1.9546,1.9546,8.9294,3.0005,0.7973
5343,2,-5.9069,125.4450,-0.0015,-0.0019,3.2900,3.2900,15.0304,8.5013,2.2591
5352,1,-6.4783,125.4420,0.0042,0.0035,1.2617,1.2617,5.6760,1.2502,0.3222
5427,1,-5.7373,125.3980,0.0010,-0.0024,1.9546,1.9546,8.8794,3.0005,0.7884
5429,1,-5.5575,125.3990,0.0015,-0.0012,1.2617,1.2617,5.9933,1.2502,0.3592
5430,1,-5.4792,125.3990,0.0007,-0.0025,1.5959,1.5959,7.6416,2.0003,0.5839
5436,1,-6.4001,125.3950,-0.0047,0.0039,2.1112,2.1112,9.6900,3.5005,0.9390
5516,1,-6.7697,125.3640,0.0026,0.0027,1.2617,1.2617,5.3000,1.2502,0.2809
5519,1,-6.3549,125.3660,0.0013,0.0008,1.5959,1.5959,7.3922,2.0003,0.5464
5522,1,-6.0303,125.3670,-0.0013,-0.0018,1.2617,1.2617,5.7967,1.2502,0.3360
5524,1,-5.7828,125.3690,0.0003,0.0050,1.2617,1.2617,5.6925,1.2502,0.3240
5609,1,-5.5183,125.3400,-0.0013,0.0061,2.9318,2.9318,13.7361,6.7511,1.8868
5609,2,-5.5183,125.3400,0.0013,0.0035,1.5959,1.5959,7.4770,2.0003,0.5590
5621,1,-5.8607,125.3210,0.0025,0.0013,3.0904,3.0904,14.4639,7.5011,2.0920
5631,1,-6.7703,125.3170,-0.0017,0.0003,1.7843,1.7843,7.3462,2.5004,0.5397
5635,1,-6.2769,125.3190,-0.0012,0.0012,1.5959,1.5959,8.5087,2.0003,0.7240
5696,1,-6.9321,125.2970,0.0094,0.0036,1.2617,1.2617,6.0589,1.2502,0.3671
5696,2,-6.9321,125.2970,-0.0016,-0.0006,1.9546,1.9546,9.3865,3.0005,0.8811
5723,1,-5.4789,125.2930,-0.0013,0.0011,1.9546,1.9546,9.3796,3.0005,0.8798
5744,1,-5.4334,125.2690,-0.0078,-0.0040,1.5959,1.5959,7.6222,2.0003,0.5810
5889,1,-7.0165,125.2090,0.0018,-0.0013,1.2617,1.2617,6.0237,1.2502,0.3628
5889,2,-7.0165,125.2090,0.0003,-0.0068,1.2617,1.2617,6.0237,1.2502,0.3628
5890,1,-6.8480,125.2100,0.0019,0.0034,1.2617,1.2617,5.8144,1.2502,0.3381
5894,1,-6.3539,125.2120,-0.0021,0.0035,4.0688,4.0688,19.7806,13.0020,3.9127
5898,1,-5.8601,125.2140,0.0006,-0.0014,3.1918,3.1918,14.1510,8.0012,2.0025
6002,1,-6.2763,125.1650,-0.0012,0.0046,2.1853,2.1853,10.4982,3.7505,1.1021
6003,1,-6.1072,125.1660,0.0025,0.0059,1.7843,1.7843,8.1352,2.5004,0.6618
6004,1,-6.0293,125.1660,0.0033,-0.0022,2.7642,2.7642,12.7429,6.0009,1.6238
6064,1,-7.1779,125.1420,-0.0010,-0.0050,1.5959,1.5959,7.9840,2.0003,0.6375
6080,1,-6.8925,125.1320,0.0028,0.0011,1.2617,1.2617,6.0567,1.2502,0.3668
6082,1,-6.3989,125.1350,0.0000,-0.0027,2.6465,2.6465,12.4646,5.5008,1.5537
6083,1,-5.9834,125.1370,-0.0070,-0.0006,2.3938,2.3938,11.2787,4.5007,1.2721
6084,1,-5.9056,125.1370,-0.0046,-0.0037,3.0904,3.0904,13.5209,7.5011,1.8281
6159,1,-5.9051,125.0900,0.0037,-0.0002,3.0904,3.0904,13.0373,7.5011,1.6997
6162,1,-6.9705,125.0850,0.0036,0.0002,2.4594,2.4594,11.6873,4.7507,1.3659
6164,1,-6.4768,125.0870,-0.0043,0.0029,1.2617,1.2617,6.2524,1.2502,0.3909
6232,1,-6.6851,125.0750,-0.0050,0.0027,1.5959,1.5959,7.1727,2.0003,0.5145
6250,1,-7.0159,125.0550,0.0027,0.0011,3.0904,3.0904,14.8577,7.5012,2.2075
6253,1,-6.6003,125.0570,0.0001,0.0001,1.7843,1.7843,8.2591,2.5004,0.6821
6356,1,-7.0937,125.0070,0.0026,0.0001,3.9091,3.9091,18.8562,12.0019,3.5556
6358,1,-6.8468,125.0080,0.0011,0.0027,1.2617,1.2617,6.0656,1.2502,0.3679
6438,1,-6.7232,124.9790,-0.0053,-0.0001,2.4594,2.4594,10.6315,4.7508,1.1303
6442,1,-5.9829,124.9830,0.0026,-0.0046,3.6999,3.6999,15.1196,10.7517,2.2860
6445,1,-5.4776,124.9850,0.0008,-0.0042,1.5959,1.5959,7.5647,2.0003,0.5722
6511,1,-6.2295,124.9330,0.0004,0.0014,4.1462,4.1462,17.6267,13.5020,3.1070
