BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3139,1,136.5300,-2.7444,-0.0007,0.0021,2.7060,2.7060,13.1061,5.7509,1.7177
3224,1,135.7890,-2.7959,0.0022,0.0000,2.5233,2.5233,11.3191,5.0007,1.2812
3303,1,135.1720,-2.8284,-0.0019,-0.0018,2.1112,2.1112,9.9154,3.5005,0.9831
3311,1,136.1590,-2.8237,0.0014,-0.0010,1.9546,1.9546,9.2122,3.0005,0.8487
3420,1,135.9900,-2.8714,0.0057,-0.0026,1.7843,1.7843,8.8806,2.5004,0.7886
3506,1,135.1280,-2.9053,-0.0024,0.0000,1.7843,1.7843,8.4155,2.5004,0.7082
3507,1,135.5420,-2.9040,0.0008,-0.0002,2.6465,2.6465,12.6537,5.5008,1.6012
3583,1,136.5300,-2.9471,0.0007,0.0002,2.3938,2.3938,11.0133,4.5007,1.2129
3584,1,136.6090,-2.9465,0.0014,0.0031,3.7427,3.7427,17.9474,11.0017,3.2211
3587,1,135.0500,-2.9532,0.0031,-0.0022,3.9496,3.9496,18.8434,12.2519,3.5507
3591,1,136.0360,-2.9496,0.0021,0.0014,1.9546,1.9546,9.2648,3.0005,0.8584
3594,1,136.7890,-2.9458,-0.0080,-0.0001,1.2617,1.2617,5.9423,1.2502,0.3531
3658,1,135.3350,-2.9623,0.0018,-0.0033,1.5959,1.5959,7.5728,2.0003,0.5735
3678,1,135.6660,-2.9804,-0.0011,-0.0025,2.4594,2.4594,11.6496,4.7507,1.3571
3680,1,135.9130,-2.9794,-0.0017,-0.0017,1.9546,1.9546,8.9772,3.0005,0.8059
3681,1,135.9910,-2.9783,-0.0046,-0.0038,1.9546,1.9546,9.7167,3.0005,0.9441
3683,1,136.2370,-2.9773,-0.0053,-0.0001,1.2617,1.2617,5.9847,1.2502,0.3582
3685,1,136.4850,-2.9764,-0.0030,-0.0026,3.2413,3.2413,15.6813,8.2513,2.4590
3686,1,136.8350,-2.9749,0.0079,-0.0025,2.8212,2.8212,13.5086,6.2510,1.8248
3779,1,136.4850,-3.0237,0.0000,0.0026,2.7642,2.7642,13.0373,6.0009,1.6997
3792,1,136.8350,-3.0225,0.0008,-0.0004,3.3380,3.3380,15.7441,8.7514,2.4788
3878,1,136.6090,-3.0534,0.0064,-0.0010,1.2617,1.2617,5.7563,1.2502,0.3313
3935,1,136.8350,-3.0762,-0.0027,0.0032,2.2569,2.2569,10.7173,4.0006,1.1486
3964,1,136.7110,-3.1002,-0.0042,-0.0056,2.1853,2.1853,10.2526,3.7506,1.0512
3965,1,136.7890,-3.0999,0.0024,0.0017,1.5959,1.5959,7.5539,2.0003,0.5706
4046,1,135.6660,-3.1347,0.0034,0.0000,1.5959,1.5959,7.9399,2.0003,0.6304
4047,1,135.7440,-3.1345,-0.0011,0.0046,1.2617,1.2617,6.0881,1.2502,0.3706
4049,1,135.9910,-3.1326,0.0040,0.0013,2.1112,2.1112,10.2636,3.5005,1.0534
4049,2,135.9910,-3.1326,0.0011,-0.0014,1.8714,1.8714,9.0977,2.7504,0.8277
4051,1,136.2380,-3.1316,-0.0015,0.0046,2.5856,2.5856,12.3944,5.2508,1.5362
4153,1,135.4200,-3.1834,0.0001,-0.0046,2.5233,2.5233,12.1090,5.0008,1.4663
4156,1,135.7440,-3.1819,-0.0003,0.0011,2.1853,2.1853,10.2133,3.7506,1.0431
4223,1,136.3230,-3.1979,-0.0008,0.0001,3.5685,3.5685,17.3814,10.0015,3.0211
4237,1,135.0510,-3.2138,0.0044,-0.0016,2.4594,2.4594,11.4431,4.7507,1.3094
4242,1,136.1150,-3.2093,0.0009,0.0009,2.5856,2.5856,12.1310,5.2508,1.4716
4243,1,136.5310,-3.2070,-0.0039,-0.0027,2.9318,2.9318,13.9522,6.7510,1.9466
4244,1,136.6090,-3.2069,0.0007,0.0013,1.7843,1.7843,8.4606,2.5004,0.7158
