BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3133,1,-6.9843,-2.7395,0.0015,-0.0047,2.8770,2.8770,13.4464,6.5010,1.8081
3139,1,-5.7492,-2.7339,0.0019,0.0043,4.2599,4.2599,20.7020,14.2522,4.2857
3140,1,-5.6710,-2.7338,-0.0004,-0.0005,2.7060,2.7060,13.0574,5.7509,1.7050
3141,1,-5.5692,-2.7334,0.0008,-0.0020,5.3824,5.3824,26.2265,22.7535,6.8783
3142,1,-5.4911,-2.7327,-0.0008,-0.0020,2.8770,2.8770,13.5409,6.5010,1.8336
3171,1,-5.4455,-2.7567,0.0002,0.0026,1.9546,1.9546,9.5382,3.0005,0.9098
3212,1,-5.7489,-2.7814,0.0027,-0.0029,2.7642,2.7642,13.7958,6.0009,1.9032
3223,1,-6.9062,-2.7872,0.0016,-0.0042,2.6465,2.6465,12.4515,5.5009,1.5504
3224,1,-6.4903,-2.7855,0.0017,0.0041,3.1415,3.1415,14.5715,7.7512,2.1233
3309,1,-6.3659,-2.8140,0.0004,0.0028,2.9318,2.9318,12.8703,6.7511,1.6564
3311,1,-6.1194,-2.8125,-0.0020,-0.0010,4.8208,4.8208,23.1767,18.2528,5.3716
3314,1,-5.7946,-2.8111,-0.0002,0.0002,3.5685,3.5685,17.5210,10.0016,3.0699
3315,1,-5.4456,-2.8097,0.0040,0.0008,1.2617,1.2617,5.9634,1.2502,0.3556
3390,1,-5.5299,-2.8340,0.0069,-0.0009,1.2617,1.2617,6.0193,1.2502,0.3623
3407,1,-5.7949,-2.8591,0.0018,-0.0034,1.2617,1.2617,5.8480,1.2502,0.3420
3408,1,-5.4450,-2.8571,-0.0020,-0.0010,3.3380,3.3380,16.0304,8.7513,2.5697
3420,1,-6.2890,-2.8609,0.0017,0.0002,3.0904,3.0904,14.4943,7.5012,2.1008
3420,2,-6.2890,-2.8609,-0.0004,-0.0035,3.0385,3.0385,14.2507,7.2512,2.0308
3422,1,-6.0416,-2.8601,-0.0019,0.0016,2.1853,2.1853,10.6119,3.7506,1.1261
3422,2,-6.0416,-2.8601,0.0014,-0.0004,2.1853,2.1853,10.6119,3.7506,1.1261
3485,1,-6.4512,-2.8809,0.0003,0.0028,1.9546,1.9546,9.3250,3.0005,0.8696
3507,1,-6.7366,-2.8923,-0.0020,0.0006,1.5959,1.5959,7.8719,2.0003,0.6197
3509,1,-6.2432,-2.8898,-0.0010,0.0050,2.1112,2.1112,10.0179,3.5005,1.0036
3513,1,-5.5685,-2.8869,0.0055,0.0039,1.2617,1.2617,5.8803,1.2502,0.3458
3514,1,-5.4913,-2.8873,-0.0071,0.0018,2.1112,2.1112,10.2406,3.5006,1.0487
3514,2,-5.4913,-2.8873,0.0025,0.0007,3.5236,3.5236,17.0920,9.7515,2.9214
3514,3,-5.4913,-2.8873,-0.0010,-0.0054,1.9546,1.9546,9.4809,3.0005,0.8989
3566,1,-5.7943,-2.9122,-0.0045,-0.0042,2.2569,2.2569,10.8029,4.0006,1.1670
3588,1,-7.1517,-2.9419,-0.0008,0.0036,1.7843,1.7843,8.7807,2.5004,0.7710
3588,2,-7.1517,-2.9419,-0.0024,0.0020,1.2617,1.2617,6.2089,1.2502,0.3855
3593,1,-5.5686,-2.9352,0.0039,-0.0006,1.7843,1.7843,8.3918,2.5004,0.7042
3594,1,-5.4907,-2.9350,0.0009,0.0001,2.1853,2.1853,10.5137,3.7506,1.1054
3680,1,-6.3664,-2.9678,-0.0015,0.0004,2.2569,2.2569,10.5963,4.0006,1.1228
3682,1,-6.1198,-2.9667,0.0028,0.0034,1.7843,1.7843,8.5405,2.5004,0.7294
3682,2,-6.1198,-2.9667,0.0005,-0.0007,4.2971,4.2971,20.5682,14.5023,4.2305
3765,1,-5.5290,-2.9879,-0.0040,0.0071,2.3264,2.3264,11.6294,4.2507,1.3524
3779,1,-5.7933,-3.0130,-0.0045,-0.0007,1.9546,1.9546,9.4246,3.0005,0.8882
3784,1,-6.8596,-3.0175,-0.0049,-0.0009,2.5233,2.5233,12.5442,5.0008,1.5736
3790,1,-6.1189,-3.0145,-0.0046,0.0030,1.9546,1.9546,9.3454,3.0005,0.8734
3792,1,-5.4449,-3.0118,-0.0001,-0.0006,3.8268,3.8268,17.8359,11.5018,3.1812
3874,1,-6.4112,-3.0449,0.0040,-0.0025,1.2617,1.2617,5.7563,1.2502,0.3313
3877,1,-5.7482,-3.0422,0.0002,-0.0004,3.7427,3.7427,18.0869,11.0016,3.2714
3880,1,-5.4904,-3.0408,-0.0037,0.0002,3.4321,3.4321,16.4279,9.2514,2.6988
3880,2,-5.4904,-3.0408,0.0084,-0.0012,1.2617,1.2617,6.0390,1.2502,0.3647
3961,1,-6.4112,-3.0927,0.0002,-0.0008,4.1462,4.1462,19.1859,13.5021,3.6810
3962,1,-5.9954,-3.0906,0.0028,0.0071,1.2617,1.2617,6.0259,1.2502,0.3631
3964,1,-5.5683,-3.0887,0.0023,0.0035,2.3264,2.3264,10.9959,4.2506,1.2091
3964,2,-5.5683,-3.0887,-0.0059,0.0019,2.1112,2.1112,9.9786,3.5005,0.9957
4027,1,-6.6970,-3.1045,-0.0016,-0.0004,2.5856,2.5856,12.7392,5.2508,1.6229
4028,1,-6.2035,-3.1023,0.0065,0.0037,1.7843,1.7843,8.5249,2.5004,0.7267
4046,1,-6.6124,-3.1232,-0.0007,0.0029,4.1077,4.1077,19.7920,13.2521,3.9172
4048,1,-6.3653,-3.1219,-0.0005,0.0003,2.8212,2.8212,12.9315,6.2509,1.6722
4049,1,-6.2876,-3.1217,0.0026,0.0048,3.6566,3.6566,18.2502,10.5016,3.3307
4052,1,-5.8720,-3.1198,-0.0003,0.0009,1.5959,1.5959,7.7267,2.0003,0.5970
4054,1,-5.4442,-3.1185,0.0024,0.0031,1.5959,1.5959,7.9181,2.0003,0.6270
4154,1,-6.7807,-3.1715,-0.0009,-0.0045,2.2569,2.2569,11.0727,4.0006,1.2260
4158,1,-6.2874,-3.1689,0.0070,0.0024,1.5959,1.5959,7.3152,2.0003,0.5351
4159,1,-6.1189,-3.1679,-0.0057,0.0042,2.2569,2.2569,10.6638,4.0006,1.1372
4160,1,-6.0404,-3.1678,0.0002,-0.0028,2.1112,2.1112,10.0431,3.5005,1.0086
4162,1,-5.4441,-3.1659,-0.0017,0.0014,2.3938,2.3938,11.8864,4.5007,1.4129
4162,2,-5.4441,-3.1659,0.0013,0.0002,1.9546,1.9546,9.7052,3.0005,0.9419
4221,1,-6.9436,-3.1913,0.0012,0.0038,2.3264,2.3264,11.4179,4.2507,1.3037
4237,1,-7.2284,-3.2022,-0.0040,-0.0006,2.3938,2.3938,11.6423,4.5007,1.3554
4240,1,-6.6579,-3.1998,0.0007,-0.0021,1.2617,1.2617,5.9028,1.2502,0.3484
4241,1,-6.2422,-3.1985,0.0013,0.0054,2.5856,2.5856,11.8718,5.2508,1.4094
4242,1,-6.1640,-3.1981,0.0031,0.0037,2.6465,2.6465,12.4035,5.5009,1.5385
4246,1,-5.4894,-3.1954,-0.0017,0.0039,1.2617,1.2617,6.2306,1.2502,0.3882
4246,2,-5.4894,-3.1954,-0.0007,-0.0068,1.5959,1.5959,7.8811,2.0003,0.6211
4295,1,-5.4436,-3.2189,0.0015,-0.0033,1.5959,1.5959,7.7152,2.0003,0.5952
4331,1,-5.6698,-3.2439,0.0019,-0.0027,1.7843,1.7843,8.7006,2.5004,0.7570
4397,1,-6.4499,-3.2573,-0.0013,0.0019,2.7642,2.7642,12.8124,6.0009,1.6416
4398,1,-5.9561,-3.2556,0.0039,-0.0005,1.7843,1.7843,8.1218,2.5004,0.6596
4413,1,-6.5340,-3.2764,-0.0056,0.0019,1.9546,1.9546,8.7734,3.0005,0.7697
4415,1,-6.2865,-3.2751,0.0015,-0.0022,1.7843,1.7843,7.6584,2.5004,0.5865
4416,1,-6.1184,-3.2748,-0.0042,0.0003,1.2617,1.2617,5.5937,1.2502,0.3129
4417,1,-5.8711,-3.2738,-0.0014,-0.0007,5.0466,5.0466,23.7440,20.0031,5.6378
4418,1,-5.7929,-3.2736,-0.0020,-0.0019,3.4782,3.4782,16.7156,9.5014,2.7941
4419,1,-5.4441,-3.2716,-0.0018,-0.0072,1.7843,1.7843,8.8666,2.5004,0.7862
4432,1,-6.6117,-3.2768,0.0016,-0.0007,1.9546,1.9546,9.1129,3.0005,0.8304
4522,1,-7.1049,-3.3265,0.0033,0.0013,1.5959,1.5959,7.9368,2.0003,0.6299
4526,1,-6.6117,-3.3249,0.0020,0.0004,1.2617,1.2617,5.7677,1.2502,0.3327
4527,1,-6.5337,-3.3241,0.0038,-0.0027,2.9856,2.9856,13.3673,7.0010,1.7868
4530,1,-6.1177,-3.3224,0.0039,0.0037,1.9546,1.9546,8.6847,3.0005,0.7542
4533,1,-5.7930,-3.3213,0.0002,0.0007,3.4321,3.4321,16.6479,9.2514,2.7715
4534,1,-5.4436,-3.3194,0.0003,0.0013,2.7060,2.7060,13.0429,5.7508,1.7012
4596,1,-6.2025,-3.3416,0.0013,-0.0050,2.1853,2.1853,10.0268,3.7506,1.0054
4599,1,-7.1896,-3.3460,0.0005,-0.0031,2.1853,2.1853,11.1850,3.7506,1.2510
4600,1,-6.6957,-3.3440,0.0034,-0.0008,1.7843,1.7843,8.3948,2.5004,0.7047
4611,1,-6.4102,-3.3530,0.0021,-0.0036,2.3264,2.3264,9.9273,4.2506,0.9855
4612,1,-5.9944,-3.3511,-0.0009,-0.0026,1.9546,1.9546,8.2950,3.0005,0.6881
4613,1,-5.9161,-3.3519,0.0017,0.0019,2.3264,2.3264,10.9300,4.2506,1.1946
4614,1,-5.7465,-3.3505,0.0071,-0.0006,2.5856,2.5856,12.9202,5.2508,1.6693
4614,2,-5.7465,-3.3505,0.0002,-0.0062,1.9546,1.9546,9.7668,3.0005,0.9539
4615,1,-5.6684,-3.3503,-0.0021,-0.0002,4.1077,4.1077,20.3565,13.2521,4.1439
4617,1,-5.4889,-3.3495,-0.0010,0.0015,4.5839,4.5839,22.0456,16.5025,4.8601
4623,1,-6.4883,-3.3537,0.0010,0.0016,4.4785,4.4785,19.3133,15.7525,3.7300
4623,2,-6.4883,-3.3537,-0.0006,-0.0035,2.2569,2.2569,9.7330,4.0006,0.9473
4693,1,-6.4878,-3.4011,0.0043,0.0036,1.9546,1.9546,8.3918,3.0005,0.7042
4697,1,-5.7470,-3.3985,0.0035,-0.0004,3.5236,3.5236,17.1240,9.7514,2.9323
4698,1,-5.6690,-3.3977,-0.0011,-0.0017,1.2617,1.2617,5.9976,1.2502,0.3597
4699,1,-5.5669,-3.3973,-0.0024,0.0039,2.2569,2.2569,10.5630,4.0006,1.1158
4794,1,-6.3641,-3.4304,-0.0001,-0.0009,4.1845,4.1845,17.5830,13.7521,3.0916
4796,1,-6.0396,-3.4285,0.0081,-0.0030,1.2617,1.2617,5.3885,1.2502,0.2904
4876,1,-5.7077,-3.4560,0.0032,0.0011,1.2617,1.2617,6.0084,1.2502,0.3610
4893,1,-6.6107,-3.4786,-0.0059,-0.0031,1.5959,1.5959,6.9317,2.0003,0.4805
4896,1,-6.2865,-3.4771,0.0015,-0.0007,2.8212,2.8212,12.6350,6.2510,1.5964
4897,1,-6.1172,-3.4764,0.0000,0.0048,3.9496,3.9496,17.8492,12.2518,3.1859
4898,1,-6.0392,-3.4764,-0.0003,0.0028,2.1853,2.1853,9.6314,3.7506,0.9276
4901,1,-5.4427,-3.4733,0.0009,-0.0027,2.8212,2.8212,13.9591,6.2510,1.9486
4917,1,-6.7796,-3.4795,0.0020,0.0075,1.8713,1.8713,8.2199,2.7504,0.6757
4917,2,-6.7796,-3.4795,0.0015,0.0009,2.7642,2.7642,12.1417,6.0010,1.4742
4976,1,-5.5666,-3.5039,0.0001,0.0030,3.3381,3.3381,15.6776,8.7514,2.4579
4990,1,-6.2410,-3.5063,0.0005,0.0017,2.3938,2.3938,11.0997,4.5007,1.2320
5019,1,-5.7918,-3.5283,0.0013,0.0027,2.5233,2.5233,12.2124,5.0008,1.4914
5020,1,-5.4430,-3.5265,0.0040,0.0000,1.2617,1.2617,6.1039,1.2502,0.3726
5067,1,-5.7467,-3.5523,-0.0007,0.0015,3.2413,3.2413,15.1699,8.2513,2.3013
5069,1,-5.5662,-3.5517,-0.0036,0.0041,3.1918,3.1918,14.7392,8.0012,2.1724
5069,2,-5.5662,-3.5517,0.0026,0.0019,2.2569,2.2569,10.4222,4.0006,1.0862
5070,1,-5.4881,-3.5505,0.0042,-0.0008,2.9318,2.9318,13.8675,6.7510,1.9231
5070,2,-5.4881,-3.5505,0.0040,-0.0057,1.5959,1.5959,7.5485,2.0003,0.5698
5134,1,-5.9545,-3.5635,-0.0016,-0.0080,1.2617,1.2617,5.8163,1.2502,0.3383
5138,1,-6.4483,-3.5657,0.0004,0.0012,1.5959,1.5959,7.2429,2.0003,0.5246
5147,1,-5.8698,-3.5814,0.0008,0.0034,2.5856,2.5856,11.5801,5.2508,1.3410
5148,1,-5.7920,-3.5816,-0.0067,0.0022,1.7843,1.7843,8.5218,2.5004,0.7262
5157,1,-7.1038,-3.5868,-0.0031,0.0023,2.2569,2.2569,10.6943,4.0006,1.1437
5161,1,-6.6107,-3.5855,0.0031,0.0005,1.2617,1.2617,5.8085,1.2502,0.3374
5164,1,-6.2864,-3.5841,0.0021,0.0070,1.7843,1.7843,8.4245,2.5004,0.7097
5165,1,-6.1169,-3.5829,-0.0014,0.0036,3.2413,3.2413,15.0964,8.2513,2.2790
5198,1,-5.5267,-3.5996,-0.0024,0.0018,3.5236,3.5236,17.2807,9.7515,2.9862
5198,2,-5.5267,-3.5996,-0.0008,-0.0078,1.2617,1.2617,6.1875,1.2502,0.3828
5260,1,-6.8572,-3.6341,0.0001,0.0030,2.1853,2.1853,9.8950,3.7506,0.9791
5262,1,-6.5320,-3.6327,0.0008,-0.0025,3.3854,3.3854,15.8334,9.0014,2.5070
5263,1,-6.2857,-3.6315,-0.0051,0.0019,3.2413,3.2413,15.7637,8.2513,2.4849
5264,1,-6.0387,-3.6305,0.0007,-0.0014,3.8268,3.8268,18.4183,11.5018,3.3923
5265,1,-5.8697,-3.6292,-0.0028,0.0021,3.6566,3.6566,16.8288,10.5016,2.8321
5265,2,-5.8697,-3.6292,0.0014,-0.0028,1.5959,1.5959,7.3447,2.0003,0.5394
5266,1,-5.7915,-3.6296,0.0027,-0.0027,3.2413,3.2413,15.2499,8.2513,2.3256
5266,2,-5.7915,-3.6296,0.0025,-0.0084,1.2617,1.2617,5.9360,1.2502,0.3524
5277,1,-6.6104,-3.6325,-0.0028,0.0026,2.1112,2.1112,10.0036,3.5006,1.0007
5278,1,-6.3632,-3.6314,0.0050,-0.0038,1.7843,1.7843,8.0270,2.5004,0.6443
5335,1,-6.6950,-3.6517,-0.0010,-0.0007,2.1853,2.1853,10.2778,3.7506,1.0563
5343,1,-5.9153,-3.6587,-0.0058,-0.0033,1.2617,1.2617,5.8321,1.2502,0.3401
5344,1,-5.7464,-3.6583,0.0013,0.0028,1.8713,1.8713,8.7614,2.7504,0.7676
5351,1,-6.9022,-3.6634,-0.0048,0.0028,2.1112,2.1112,9.9964,3.5005,0.9993
5353,1,-6.4091,-3.6617,0.0023,-0.0018,3.5236,3.5236,16.2882,9.7515,2.6531
5354,1,-5.9934,-3.6594,0.0048,-0.0011,2.6465,2.6465,12.5581,5.5008,1.5771
5357,1,-5.4879,-3.6576,-0.0028,0.0023,2.7060,2.7060,12.8588,5.7509,1.6535
5357,2,-5.4879,-3.6576,-0.0064,0.0016,2.2569,2.2569,10.7250,4.0006,1.1503
5426,1,-5.9149,-3.7068,-0.0044,-0.0009,1.9546,1.9546,9.2914,3.0005,0.8633
5426,2,-5.9149,-3.7068,0.0003,-0.0030,3.9897,3.9897,18.9661,12.5019,3.5971
5427,1,-5.7464,-3.7064,0.0011,0.0030,2.9856,2.9856,14.0521,7.0011,1.9746
5428,1,-5.6678,-3.7055,-0.0008,0.0031,1.2617,1.2617,6.0019,1.2502,0.3602
5430,1,-5.4874,-3.7050,0.0059,0.0005,2.5856,2.5856,12.4538,5.2508,1.5510
5430,2,-5.4874,-3.7050,-0.0026,-0.0009,2.7642,2.7642,13.3136,6.0009,1.7725
5435,1,-6.4866,-3.7099,-0.0020,-0.0081,1.9546,1.9546,8.9532,3.0005,0.8016
5499,1,-6.2013,-3.7180,-0.0009,-0.0019,2.7642,2.7642,14.1539,6.0009,2.0033
5516,1,-6.7783,-3.7397,0.0092,-0.0008,1.2617,1.2617,5.3331,1.2502,0.2844
5517,1,-6.6106,-3.7390,-0.0013,0.0003,2.9318,2.9318,13.4388,6.7510,1.8060
5519,1,-6.3635,-3.7380,0.0036,0.0075,1.5959,1.5959,7.6332,2.0003,0.5827
5523,1,-5.8689,-3.7361,0.0060,-0.0054,1.5959,1.5959,7.3348,2.0003,0.5380
