Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-12,60,173,-6.6397,126.3880,20.9831,93.6991,345.8030,0.0000,0.0000,Pass
D26-12,60,174,-6.5918,126.3880,21.0058,94.7496,346.5530,0.0000,0.0000,Pass
D26-12,60,175,-6.5095,126.3890,20.9603,98.2877,345.0530,0.0000,0.0000,Pass
D26-12,60,176,-6.4617,126.3890,20.7849,92.8924,339.3020,0.0000,0.0000,Pass
D26-12,60,177,-6.3796,126.3890,21.8235,98.7133,374.0570,0.0000,0.0000,Pass
D26-12,60,178,-6.3318,126.3890,21.1644,94.3224,351.8040,0.0000,0.0000,Pass
D26-12,60,179,-6.2500,126.3890,21.3143,95.7366,356.8050,0.0000,0.0000,Pass
D26-12,60,180,-6.2019,126.3900,21.1192,96.4277,350.3040,0.0000,0.0000,Pass
D26-12,60,181,-6.1198,126.3910,21.1192,95.4726,350.3040,0.0000,0.0000,Pass
D26-12,60,182,-6.0717,126.3900,21.4557,92.8267,361.5560,0.0000,0.0000,Pass
D26-12,60,183,-5.9897,126.3900,21.4705,94.0174,362.0560,0.0000,0.0000,Pass
D26-12,60,184,-5.9415,126.3910,21.2469,88.3880,354.5540,0.0000,0.0000,Pass
D26-12,60,185,-5.4407,126.3920,21.2844,90.6259,355.8050,0.0000,0.0000,Pass
D26-12,60,286,-7.2209,126.3210,20.3828,93.5942,326.3000,0.0000,0.0000,Pass
D26-12,60,287,-7.1092,126.3220,20.6928,94.5274,336.3020,0.0000,0.0000,Pass
D26-12,60,293,-6.5746,126.2750,21.0286,96.0888,347.3030,0.0000,0.0000,Pass
D26-12,60,294,-6.5268,126.2750,21.1418,97.5038,351.0540,0.0000,0.0000,Pass
D26-12,60,295,-6.3147,126.2760,21.2095,96.9878,353.3040,0.0000,0.0000,Pass
D26-12,60,296,-6.2664,126.2760,20.9527,99.2571,344.8030,0.0000,0.0000,Pass
D26-12,60,337,-6.9453,126.2620,20.4140,95.9270,327.3000,0.0000,0.0000,Pass
D26-12,60,338,-6.7456,126.2620,20.5694,94.0566,332.3010,0.0000,0.0000,Pass
D26-12,60,339,-5.7470,126.2660,21.0664,96.4435,348.5530,0.0000,0.0000,Pass
D26-12,60,340,-5.5468,126.2670,20.7159,97.9552,337.0520,0.0000,0.0000,Pass
D26-12,60,367,-6.9454,126.1840,20.3124,99.1131,324.0500,0.0000,0.0000,Pass
D26-12,60,368,-6.7455,126.1840,20.7543,96.9305,338.3020,0.0000,0.0000,Pass
D26-12,60,369,-5.7469,126.1880,21.0134,91.7884,346.8030,0.0000,0.0000,Pass
D26-12,60,373,-5.5466,126.1890,21.1192,95.0916,350.3040,0.0000,0.0000,Pass
D26-12,60,380,-6.0572,126.1810,20.9679,93.6118,345.3030,0.0000,0.0000,Pass
D26-12,60,381,-6.0035,126.1810,21.1267,97.4870,350.5540,0.0000,0.0000,Pass
D26-12,60,434,-7.2205,126.1510,21.3292,92.5543,357.3050,0.0000,0.0000,Pass
D26-12,60,435,-7.1083,126.1510,20.4841,96.3970,329.5510,0.0000,0.0000,Pass
D26-12,60,441,-6.9450,126.1170,20.6928,97.0004,336.3020,0.0000,0.0000,Pass
D26-12,60,442,-5.7470,126.1200,20.8155,95.6656,340.3020,0.0000,0.0000,Pass
D26-12,60,468,-6.9449,126.0390,20.7619,96.0048,338.5520,0.0000,0.0000,Pass
D26-12,60,469,-5.7464,126.0430,20.7543,93.9363,338.3020,0.0000,0.0000,Pass
D26-12,60,497,-7.1084,125.9970,20.4374,92.6203,328.0500,0.0000,0.0000,Pass
D26-12,60,499,-7.2199,125.9960,20.7159,96.4199,337.0520,0.0000,0.0000,Pass
D26-12,60,500,-6.1187,125.9950,21.0058,95.7536,346.5530,0.0000,0.0000,Pass
D26-12,60,501,-6.0709,125.9950,20.8385,94.7667,341.0520,0.0000,0.0000,Pass
D26-12,60,502,-5.9890,125.9950,21.0286,96.9932,347.3030,0.0000,0.0000,Pass
D26-12,60,503,-5.9407,125.9950,20.9603,94.7840,345.0530,0.0000,0.0000,Pass
D26-12,60,535,-6.9446,125.9670,20.3359,98.5034,324.8000,0.0000,0.0000,Pass
D26-12,60,536,-6.7448,125.9670,20.8842,96.4983,342.5530,0.0000,0.0000,Pass
D26-12,60,537,-5.7462,125.9710,21.3143,98.4124,356.8050,0.0000,0.0000,Pass
D26-12,60,538,-5.5462,125.9710,21.4705,94.3522,362.0560,0.0000,0.0000,Pass
D26-12,60,547,-6.6148,125.9470,20.7696,97.4686,338.8020,0.0000,0.0000,Pass
D26-12,60,548,-6.2247,125.9490,20.8461,96.7591,341.3020,0.0000,0.0000,Pass
D26-12,60,549,-5.4158,125.9510,20.8995,92.4500,343.0530,0.0000,0.0000,Pass
D26-12,60,575,-5.9439,125.9200,21.0890,97.3301,349.3040,0.0000,0.0000,Pass
D26-12,60,591,-6.9442,125.8890,20.8002,95.2842,339.8020,0.0000,0.0000,Pass
D26-12,60,592,-6.7444,125.8890,20.8461,96.0371,341.3020,0.0000,0.0000,Pass
D26-12,60,593,-5.7461,125.8930,20.5616,97.6987,332.0510,0.0000,0.0000,Pass
D26-12,60,594,-5.5457,125.8930,20.8842,96.1026,342.5530,0.0000,0.0000,Pass
D26-12,60,600,-6.5085,125.8830,21.2320,97.4693,354.0540,0.0000,0.0000,Pass
D26-12,60,601,-6.4606,125.8830,21.1493,95.3457,351.3040,0.0000,0.0000,Pass
D26-12,60,602,-6.3785,125.8840,21.2395,99.4057,354.3040,0.0000,0.0000,Pass
D26-12,60,603,-6.3304,125.8840,20.9071,93.2925,343.3030,0.0000,0.0000,Pass
D26-12,60,604,-5.9829,125.8810,20.6620,93.9878,335.3010,0.0000,0.0000,Pass
D26-12,60,605,-5.9048,125.8820,21.1267,95.8202,350.5540,0.0000,0.0000,Pass
D26-12,60,656,-6.6144,125.8700,21.1041,95.2359,349.8040,0.0000,0.0000,Pass
D26-12,60,657,-6.2245,125.8710,21.0588,96.5143,348.3030,0.0000,0.0000,Pass
D26-12,60,658,-5.4155,125.8730,20.8385,93.6442,341.0520,0.0000,0.0000,Pass
D26-12,60,684,-7.1959,125.8500,20.8995,93.6162,343.0530,0.0000,0.0000,Pass
D26-12,60,694,-5.9437,125.8430,21.0890,94.1873,349.3040,0.0000,0.0000,Pass
D26-12,60,700,-6.9564,125.8230,20.8995,96.2555,343.0530,0.0000,0.0000,Pass
D26-12,60,701,-5.7581,125.8270,20.9299,96.0340,344.0530,0.0000,0.0000,Pass
D26-12,60,702,-6.6143,125.8180,20.8690,95.3547,342.0530,0.0000,0.0000,Pass
D26-12,60,703,-6.5037,125.8180,21.8745,95.0084,375.8080,0.0000,0.0000,Pass
D26-12,60,704,-6.4557,125.8180,21.1117,96.8837,350.0540,0.0000,0.0000,Pass
D26-12,60,705,-6.3831,125.8180,21.1493,96.3849,351.3040,0.0000,0.0000,Pass
D26-12,60,706,-6.3351,125.8180,21.8599,96.4981,375.3080,0.0000,0.0000,Pass
D26-12,60,707,-6.2244,125.8190,21.8089,95.0771,373.5570,0.0000,0.0000,Pass
D26-12,60,708,-6.0441,125.8200,21.6551,98.4320,368.3070,0.0000,0.0000,Pass
D26-12,60,709,-5.4155,125.8210,21.1041,93.5015,349.8040,0.0000,0.0000,Pass
D26-12,60,731,-7.2346,125.8100,20.6466,96.8235,334.8010,0.0000,0.0000,Pass
D26-12,60,732,-7.1568,125.8100,20.6543,98.9549,335.0510,0.0000,0.0000,Pass
D26-12,60,786,-6.8832,125.7970,20.5461,96.3652,331.5510,0.0000,0.0000,Pass
D26-12,60,787,-6.7712,125.7970,21.1493,96.0344,351.3040,0.0000,0.0000,Pass
D26-12,60,788,-5.6846,125.8000,20.9755,93.3235,345.5530,0.0000,0.0000,Pass
