Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
R1,242,2757,-135.5530,-3.3615,12.9139,90.0877,130.9800,0.0000,0.0000,Pass
R1,242,2770,-135.9890,-3.3634,12.7990,93.7637,128.6600,0.0000,0.0000,Pass
R1,242,2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
R1,242,2772,0.0000,0.0000,18.7678,0.0000,0.0000,0.0000,0.0000,Pass
R1,242,2773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
R1,242,2846,-135.3370,-3.4036,12.6750,98.5092,126.1790,0.0000,0.0000,Pass
R1,242,2856,-135.9880,-3.3977,12.8249,94.1862,129.1800,0.0000,0.0000,Pass
R1,242,2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Pass
R1,242,2858,-135.7390,-3.4245,12.4664,94.5860,122.0590,0.0000,0.0000,Pass
R1,242,2919,-135.5530,-3.4237,12.4786,93.0339,122.2990,0.0000,0.0000,Pass
R1,242,2940,-135.9530,-3.4656,12.5071,96.6176,122.8590,0.0000,0.0000,Pass
R1,242,2941,-135.8710,-3.4462,12.4295,95.6584,121.3390,0.0000,0.0000,Pass
R1,242,2942,-135.6890,-3.4363,12.5377,96.8064,123.4590,0.0000,0.0000,Pass
R1,242,2943,-135.6270,-3.4360,12.3597,93.3010,119.9780,0.0000,0.0000,Pass
R1,242,2944,-135.4340,-3.4444,12.7910,92.4504,128.5000,0.0000,0.0000,Pass
R1,242,2945,-135.3680,-3.4347,12.8407,90.1940,129.5000,0.0000,0.0000,Pass
R1,242,3049,-135.9530,-3.5001,12.3432,94.7182,119.6580,0.0000,0.0000,Pass
R1,242,3050,-135.8710,-3.4925,12.7092,97.2896,126.8590,0.0000,0.0000,Pass
R1,242,3051,-135.6890,-3.4983,12.5051,90.3385,122.8190,0.0000,0.0000,Pass
R1,242,3052,-135.6270,-3.4980,12.4029,96.3808,120.8190,0.0000,0.0000,Pass
R1,242,3053,-135.4340,-3.4908,12.6328,94.4032,125.3390,0.0000,0.0000,Pass
R1,242,3054,-135.3560,-3.4848,12.6931,95.8553,126.5390,0.0000,0.0000,Pass
R1,242,3118,-135.2820,-3.4968,12.9316,88.4723,131.3400,0.2400,0.2400,Pass
R1,242,3124,-135.2820,-3.4968,12.9316,88.6567,131.3400,0.0000,0.0000,Pass
R1,242,3132,-135.9880,-3.5343,12.5133,92.9049,122.9790,0.0000,0.0000,Pass
R1,242,3133,-135.5720,-3.5290,12.1204,96.1252,115.3780,0.0000,0.0000,Pass
