RunID,Image_File_Name,Source_Relative_Path,Source_Full_Path,Image_Status,Measure_ID,File_Extension
3733,3733_26um_126173086-17_Composite_228_BumpSize_26um_09-07-2026_22-25-22.png,Images\3733_26um_126173086-17_Composite_228_BumpSize_26um_09-07-2026_22-25-22.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\D26-19\26um\17\Images\3733_26um_126173086-17_Composite_228_BumpSize_26um_09-07-2026_22-25-22.png,Composite,228,.png
3733,3733_26um_126173086-17_Composite_242_BumpSize_26um_09-07-2026_22-25-39.png,Images\3733_26um_126173086-17_Composite_242_BumpSize_26um_09-07-2026_22-25-39.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\D26-19\26um\17\Images\3733_26um_126173086-17_Composite_242_BumpSize_26um_09-07-2026_22-25-39.png,Composite,242,.png
3733,3733_26um_126173086-17_Composite_252_BumpSize_26um_09-07-2026_22-25-56.png,Images\3733_26um_126173086-17_Composite_252_BumpSize_26um_09-07-2026_22-25-56.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\D26-19\26um\17\Images\3733_26um_126173086-17_Composite_252_BumpSize_26um_09-07-2026_22-25-56.png,Composite,252,.png
3733,3733_26um_126173086-17_Composite_263_BumpSize_26um_09-07-2026_22-26-13.png,Images\3733_26um_126173086-17_Composite_263_BumpSize_26um_09-07-2026_22-26-13.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\D26-19\26um\17\Images\3733_26um_126173086-17_Composite_263_BumpSize_26um_09-07-2026_22-26-13.png,Composite,263,.png
3733,3733_26um_126173086-17_Composite_445_BumpSize_26um_09-07-2026_22-26-31.png,Images\3733_26um_126173086-17_Composite_445_BumpSize_26um_09-07-2026_22-26-31.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\D26-19\26um\17\Images\3733_26um_126173086-17_Composite_445_BumpSize_26um_09-07-2026_22-26-31.png,Composite,445,.png
3733,3733_26um_126173086-17_Composite_60_BumpSize_26um_09-07-2026_22-25-05.png,Images\3733_26um_126173086-17_Composite_60_BumpSize_26um_09-07-2026_22-25-05.png,C:\Users\169845\Desktop\AOI 장비\x-ray\x-ray 실험결과\D26-19\26um\17\Images\3733_26um_126173086-17_Composite_60_BumpSize_26um_09-07-2026_22-25-05.png,Composite,60,.png
