BumpId,Flag,Failure,Diameter,Area,Roundness,VoidFraction,LargestVoidFraction,VoidNumber,Centre_X,Centre_Y,LargestVoidDiameterFraction
287,1,0,22.4720,396.6190,95.2333,0.0000,0.0000,0,-7.4532,126.7020,0.0000
292,1,0,23.0275,416.4710,93.5072,0.0000,0.0000,0,-5.4123,126.6600,0.0000
293,1,0,22.2677,389.4390,92.1747,0.0000,0.0000,0,-6.9189,126.6550,0.0000
294,1,0,22.5795,400.4210,90.9544,0.0000,0.0000,0,-6.8708,126.6560,0.0000
295,1,0,22.9105,412.2480,93.9028,0.0000,0.0000,0,-6.6588,126.6560,0.0000
296,1,0,22.9691,414.3590,96.3070,0.0000,0.0000,0,-6.6104,126.6560,0.0000
297,1,0,23.0042,415.6270,87.1002,0.0000,0.0000,0,-5.7200,126.6600,0.0000
298,1,0,22.8517,410.1360,90.5559,0.0000,0.0000,0,-5.6723,126.6600,0.0000
299,1,0,22.6627,403.3770,90.3159,0.0178,0.0178,1,-5.4600,126.6600,0.1334
337,1,0,22.0736,382.6810,90.7923,0.0000,0.0000,0,-7.2898,126.6420,0.0000
338,1,0,21.8532,375.0780,95.4014,0.0000,0.0000,0,-7.0899,126.6430,0.0000
339,1,0,23.0742,418.1610,95.9736,0.0081,0.0081,1,-6.0915,126.6460,0.0899
340,1,0,22.3641,392.8180,84.2842,0.0000,0.0000,0,-5.8918,126.6460,0.0000
367,1,0,22.5795,400.4210,96.5654,0.0000,0.0000,0,-7.2895,126.5650,0.0000
368,1,0,22.4361,395.3520,87.7213,0.0609,0.0609,1,-7.0897,126.5650,0.2468
369,1,0,22.9457,413.5150,85.8814,0.0000,0.0000,0,-6.0904,126.5690,0.0000
373,1,0,22.5914,400.8430,91.1589,0.0126,0.0126,1,-5.8915,126.5690,0.1124
374,1,0,22.8752,410.9800,92.8164,0.0000,0.0000,0,-5.2024,126.5640,0.0000
375,1,0,23.2599,424.9190,88.1159,0.0358,0.0358,1,-5.1485,126.5650,0.1892
380,1,0,23.9996,452.3740,91.3067,0.0000,0.0000,0,-6.4014,126.5610,0.0000
