Centre_X,Centre_Y,Roundness_Min
-6.3326,125.2595,74.9005
6.5941,12.2928,62.6518
-135.6855,-3.8357,72.4706
-6.3426,-3.8446,57.8692
135.9380,-3.8574,74.4379
6.5821,-132.9520,71.5146
