Centre_X,Centre_Y,Diameter_Stdev
-6.3326,125.2595,1.6230
6.5941,12.2928,1.8400
-135.6855,-3.8357,1.6940
-6.3426,-3.8446,1.8610
135.9380,-3.8574,1.6250
6.5821,-132.9520,1.6740
