Centre_X,Centre_Y,Diameter_Avg
-6.3326,125.2595,23.5610
6.5941,12.2928,22.1420
-135.6855,-3.8357,23.3210
-6.3426,-3.8446,22.4130
135.9380,-3.8574,22.7550
6.5821,-132.9520,22.7220
