BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
1449,1,6.7303,-131.5700,-0.0022,-0.0017,4.6899,4.6899,21.2000,17.2748,4.4944
1450,1,6.8073,-131.5700,-0.0006,0.0007,3.1751,3.1751,13.5684,7.9176,1.8410
1520,1,6.5117,-131.5760,0.0004,0.0043,4.4389,4.4389,18.7432,15.4752,3.5131
1520,2,6.5117,-131.5760,-0.0034,0.0010,2.3449,2.3449,9.9015,4.3187,0.9804
1524,1,6.4064,-131.5790,0.0009,0.0000,5.2870,5.2870,23.1320,21.9533,5.3509
1525,1,6.6155,-131.5780,0.0001,0.0080,3.1751,3.1751,13.8736,7.9176,1.9248
1525,2,6.6155,-131.5780,-0.0003,-0.0008,5.3729,5.3729,23.4772,22.6729,5.5118
1546,1,5.9336,-131.6130,0.0020,-0.0020,2.1406,2.1406,9.5087,3.5989,0.9042
1547,1,6.1337,-131.6110,-0.0001,0.0039,2.9506,2.9506,13.0015,6.8379,1.6904
1548,1,6.7687,-131.6090,0.0012,0.0011,5.2869,5.2869,22.6503,21.9532,5.1304
1549,1,6.9686,-131.6080,-0.0037,-0.0016,1.9146,1.9146,8.5592,2.8791,0.7326
1550,1,7.1698,-131.6080,0.0004,0.0020,2.1406,2.1406,9.4449,3.5989,0.8921
1551,1,7.3696,-131.6070,-0.0002,-0.0018,5.3729,5.3729,24.0082,22.6730,5.7639
1589,1,6.8682,-131.6310,0.0008,0.0040,3.8293,3.8293,16.6378,11.5164,2.7682
1590,1,7.4697,-131.6280,-0.0078,0.0028,1.5136,1.5136,6.4766,1.7994,0.4195
1590,2,7.4697,-131.6280,-0.0015,-0.0004,4.1175,4.1175,17.6182,13.3158,3.1040
1628,1,6.4068,-131.6510,0.0016,0.0000,1.5136,1.5136,6.9039,1.7994,0.4766
1628,2,6.4068,-131.6510,-0.0011,-0.0009,2.3449,2.3449,10.6955,4.3186,1.1439
1629,1,6.6160,-131.6500,-0.0001,-0.0031,4.9281,4.9281,20.9984,19.0742,4.4093
1629,2,6.6160,-131.6500,0.0048,-0.0058,1.9146,1.9146,8.1582,2.8791,0.6656
1630,1,7.5874,-131.6560,0.0057,0.0006,2.6217,2.6217,11.2272,5.3983,1.2605
1637,1,6.9079,-131.6700,0.0002,-0.0002,3.3162,3.3162,14.1362,8.6373,1.9983
1638,1,7.0297,-131.6690,0.0008,-0.0031,3.7690,3.7690,17.0132,11.1566,2.8945
1639,1,7.1081,-131.6690,0.0014,0.0012,5.6635,5.6635,23.9046,25.1923,5.7143
1640,1,7.2308,-131.6680,0.0007,-0.0011,1.5136,1.5136,6.4071,1.7994,0.4105
1642,1,7.4307,-131.6670,0.0032,0.0016,3.3846,3.3846,14.5556,8.9973,2.1187
1643,1,7.5087,-131.6670,0.0015,0.0011,5.5820,5.5820,24.1493,24.4724,5.8319
1646,1,5.5951,-131.6740,0.0012,0.0012,2.9506,2.9506,13.5034,6.8379,1.8234
1647,1,5.6730,-131.6740,0.0001,0.0027,4.3344,4.3344,18.9561,14.7554,3.5933
1648,1,5.7950,-131.6740,-0.0027,0.0026,1.9146,1.9146,8.3955,2.8791,0.7048
1648,2,5.7950,-131.6740,-0.0009,-0.0029,4.2274,4.2274,18.5368,14.0357,3.4361
1649,1,5.8727,-131.6740,-0.0007,0.0015,4.5409,4.5409,21.1604,16.1951,4.4776
1650,1,5.9944,-131.6740,0.0007,0.0057,2.3449,2.3449,10.5654,4.3187,1.1163
1654,1,6.8302,-131.6690,-0.0020,0.0000,3.7077,3.7077,16.1938,10.7967,2.6224
1724,1,7.5479,-131.6960,-0.0051,0.0030,2.3449,2.3449,10.4589,4.3186,1.0939
1734,1,6.5120,-131.7090,0.0005,0.0011,5.0202,5.0202,21.8978,19.7940,4.7951
1740,1,7.2696,-131.7070,-0.0029,0.0052,2.1406,2.1406,9.2253,3.5989,0.8511
1786,1,6.6163,-131.7290,0.0004,0.0044,2.9506,2.9506,13.1786,6.8379,1.7368
1788,1,5.5347,-131.7360,-0.0026,-0.0007,2.9507,2.9507,13.2576,6.8379,1.7576
1789,1,5.7344,-131.7350,0.0012,-0.0006,4.7385,4.7385,21.3498,17.6346,4.5581
1791,1,6.1345,-131.7340,-0.0002,0.0000,1.5136,1.5136,6.9404,1.7994,0.4817
1792,1,6.7686,-131.7320,0.0006,0.0035,3.7076,3.7076,16.7836,10.7966,2.8169
1793,1,6.9695,-131.7300,-0.0014,0.0026,4.1728,4.1728,18.1463,13.6757,3.2929
1825,1,7.5873,-131.7350,-0.0012,-0.0008,1.5136,1.5136,6.5095,1.7994,0.4237
1838,1,5.4956,-131.7750,0.0006,0.0001,1.9146,1.9146,8.3117,2.8791,0.6908
1842,1,5.8955,-131.7740,0.0013,-0.0042,1.5136,1.5136,6.6905,1.7994,0.4476
1843,1,5.9734,-131.7730,-0.0027,0.0039,2.1406,2.1406,9.7220,3.5989,0.9452
1843,2,5.9734,-131.7730,-0.0022,-0.0009,4.2274,4.2274,19.1995,14.0357,3.6862
1844,1,6.0951,-131.7740,0.0026,0.0016,4.6899,4.6899,20.4926,17.2746,4.1995
1845,1,6.1733,-131.7730,-0.0012,0.0007,3.7077,3.7077,16.6590,10.7967,2.7752
1846,1,6.7306,-131.7700,-0.0013,0.0023,3.9471,3.9471,17.0324,12.2362,2.9010
1847,1,6.8086,-131.7700,-0.0011,-0.0020,4.4389,4.4389,19.4385,15.4752,3.7786
1848,1,6.9305,-131.7690,0.0023,0.0021,1.5137,1.5137,6.6965,1.7994,0.4484
1848,2,6.9305,-131.7690,-0.0019,-0.0021,1.5137,1.5137,6.6965,1.7994,0.4484
1849,1,7.0088,-131.7690,0.0005,0.0019,2.3449,2.3449,10.3788,4.3186,1.0772
1849,2,7.0088,-131.7690,0.0024,-0.0036,2.9506,2.9506,13.0597,6.8379,1.7056
1850,1,7.1309,-131.7690,-0.0026,0.0029,1.9146,1.9146,8.6548,2.8791,0.7491
1852,1,7.3312,-131.7680,-0.0007,0.0001,2.7910,2.7910,12.6940,6.1181,1.6114
