BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
3060,1,-6.1113,-3.2857,-0.0011,0.0002,2.3449,2.3449,10.0673,4.3186,1.0135
3119,1,-6.2739,-3.3052,0.0005,-0.0010,5.0202,5.0202,21.7841,19.7939,4.7455
3133,1,-7.0531,-3.3191,-0.0011,0.0015,3.9471,3.9471,17.5571,12.2363,3.0825
3134,1,-6.9753,-3.3189,-0.0023,0.0036,3.2464,3.2464,15.1886,8.2775,2.3069
3135,1,-6.5595,-3.3168,-0.0029,0.0016,4.2812,4.2812,17.4608,14.3956,3.0488
3136,1,-6.4809,-3.3170,-0.0049,0.0001,3.8293,3.8293,16.3436,11.5165,2.6711
3137,1,-6.0658,-3.3141,-0.0004,-0.0004,5.9013,5.9013,26.0610,27.3515,6.7918
3139,1,-5.8187,-3.3139,-0.0028,0.0010,4.8342,4.8342,20.0157,18.3543,4.0063
3140,1,-5.7413,-3.3131,-0.0033,0.0003,2.7077,2.7077,11.3914,5.7582,1.2976
3140,2,-5.7413,-3.3131,0.0008,0.0002,3.3846,3.3846,14.2393,8.9972,2.0276
3141,1,-5.6392,-3.3134,0.0021,0.0047,3.3846,3.3846,15.0143,8.9973,2.2543
3141,2,-5.6392,-3.3134,0.0004,0.0007,3.8293,3.8293,16.9867,11.5164,2.8855
3170,1,-5.8646,-3.3380,-0.0006,0.0016,2.7077,2.7077,11.1197,5.7582,1.2365
3171,1,-5.5149,-3.3365,-0.0036,-0.0009,2.7077,2.7077,12.2975,5.7582,1.5123
3200,1,-7.4220,-3.3444,-0.0027,-0.0013,1.5136,1.5136,7.0117,1.7994,0.4916
3211,1,-5.9880,-3.3624,-0.0013,0.0012,4.6899,4.6899,20.3683,17.2748,4.1487
3212,1,-5.8182,-3.3614,0.0022,-0.0033,2.3449,2.3449,9.5673,4.3187,0.9153
3214,1,-5.6388,-3.3604,-0.0010,-0.0005,2.1406,2.1406,9.4407,3.5989,0.8913
3222,1,-7.0521,-3.3667,-0.0003,0.0007,3.8886,3.8886,18.1297,11.8764,3.2869
3224,1,-6.5597,-3.3653,-0.0002,0.0003,6.4574,6.4574,28.0935,32.7499,7.8924
3225,1,-6.4818,-3.3649,0.0023,0.0005,1.9146,1.9146,8.4781,2.8791,0.7188
3225,2,-6.4818,-3.3649,0.0011,-0.0028,3.1751,3.1751,14.0593,7.9176,1.9766
3287,1,-6.7669,-3.3764,0.0000,0.0008,6.2041,6.2041,25.4981,30.2306,6.5015
3288,1,-6.2730,-3.3739,-0.0011,0.0016,3.3162,3.3162,15.1765,8.6373,2.3033
3301,1,-7.4222,-3.3974,0.0035,0.0010,3.7076,3.7076,16.5900,10.7966,2.7523
3305,1,-6.9297,-3.3958,0.0006,0.0017,1.9146,1.9146,8.6670,2.8791,0.7512
3306,1,-6.8511,-3.3956,-0.0036,-0.0014,1.9146,1.9146,7.8689,2.8791,0.6192
3307,1,-6.6830,-3.3949,-0.0009,0.0001,6.4574,6.4574,25.9918,32.7499,6.7557
3309,1,-6.4355,-3.3937,-0.0013,-0.0004,5.3729,5.3729,23.3449,22.6731,5.4498
3310,1,-6.3577,-3.3935,0.0010,0.0036,2.8719,2.8719,11.6335,6.4780,1.3534
3311,1,-6.1890,-3.3924,-0.0005,0.0012,6.0546,6.0546,27.6553,28.7910,7.6482
3312,1,-6.1106,-3.3918,-0.0020,0.0007,5.1107,5.1107,22.8678,20.5137,5.2294
3313,1,-5.9425,-3.3914,0.0029,0.0015,2.3449,2.3449,9.9545,4.3187,0.9909
3314,1,-5.8638,-3.3907,-0.0012,-0.0003,3.0273,3.0273,12.5442,7.1978,1.5736
3315,1,-5.5152,-3.3897,-0.0003,-0.0010,3.5174,3.5174,15.6528,9.7171,2.4501
3316,1,-5.4367,-3.3896,-0.0032,0.0018,2.7077,2.7077,11.9791,5.7583,1.4350
3317,1,-5.2677,-3.3883,-0.0020,0.0041,4.6407,4.6407,20.2780,16.9147,4.1120
