BumpId,VoidId,Bump_X,Bump_Y,X(um),Y(um),Diam_X,Diam_Y,Diameter(%),Area(um2),Area(%)
1449,1,-6.1760,126.6420,0.0000,0.0000,4.3344,4.3344,18.3021,14.7554,3.3497
1449,2,-6.1760,126.6420,0.0015,-0.0047,2.9506,2.9506,12.4591,6.8379,1.5523
1450,1,-6.0985,126.6420,0.0028,0.0016,4.4389,4.4389,19.4385,15.4752,3.7786
1520,1,-6.3943,126.6350,-0.0015,0.0000,4.8814,4.8814,20.8864,18.7142,4.3624
1525,1,-6.2907,126.6330,0.0004,-0.0008,7.9808,7.9808,35.5800,50.0245,12.6594
1534,1,-5.3184,126.6270,0.0019,0.0013,5.7836,5.7836,24.1854,26.2718,5.8493
1546,1,-6.9726,126.5990,-0.0006,0.0011,5.1107,5.1107,21.8859,20.5137,4.7899
1547,1,-6.7728,126.6000,-0.0005,0.0010,6.1298,6.1298,26.9620,29.5109,7.2695
1548,1,-6.1376,126.6020,0.0010,0.0031,1.5136,1.5136,6.5261,1.7994,0.4259
1548,2,-6.1376,126.6020,-0.0006,-0.0018,3.3162,3.3162,14.2979,8.6374,2.0443
1549,1,-5.9372,126.6030,-0.0017,0.0024,5.1107,5.1107,22.1385,20.5137,4.9011
1550,1,-5.7368,126.6040,0.0010,0.0000,7.2592,7.2592,31.1523,41.3874,9.7047
1551,1,-5.5354,126.6060,-0.0004,-0.0013,2.3449,2.3449,10.2284,4.3186,1.0462
1588,1,-7.2730,126.5750,0.0003,0.0027,4.8342,4.8342,20.7807,18.3543,4.3184
1589,1,-6.0370,126.5810,-0.0013,0.0002,8.6424,8.6424,37.3411,58.6620,13.9436
1590,1,-5.4354,126.5830,0.0009,0.0022,4.3344,4.3344,18.0963,14.7554,3.2748
1599,1,-6.6726,126.5780,-0.0016,-0.0006,5.5821,5.5821,23.9550,24.4726,5.7384
1628,1,-6.4999,126.5600,0.0014,-0.0008,4.6408,4.6408,20.0085,16.9148,4.0034
1637,1,-5.9978,126.5420,0.0000,0.0004,3.5174,3.5174,15.6386,9.7170,2.4457
1638,1,-5.8754,126.5420,-0.0013,-0.0008,5.6635,5.6635,24.7472,25.1922,6.1242
1639,1,-5.7982,126.5430,0.0000,0.0001,3.0273,3.0273,13.7102,7.1978,1.8797
1640,1,-5.6758,126.5430,0.0011,-0.0015,1.5136,1.5136,6.7760,1.7994,0.4591
1641,1,-5.5977,126.5430,0.0033,0.0016,3.6454,3.6454,16.1129,10.4368,2.5963
1642,1,-5.4750,126.5440,-0.0008,-0.0002,5.0202,5.0202,21.5620,19.7939,4.6492
1646,1,-7.3117,126.5370,0.0015,0.0001,5.7439,5.7439,25.5725,25.9121,6.5395
1647,1,-7.2333,126.5380,-0.0036,0.0005,2.7077,2.7077,11.8159,5.7582,1.3962
1648,1,-7.1119,126.5370,0.0013,-0.0021,2.3449,2.3449,10.1622,4.3187,1.0327
1649,1,-7.0338,126.5370,-0.0004,0.0079,3.6454,3.6454,15.2499,10.4368,2.3256
1649,2,-7.0338,126.5370,0.0012,-0.0006,1.9146,1.9146,8.0096,2.8791,0.6415
1651,1,-6.8340,126.5380,0.0004,-0.0011,5.0656,5.0656,21.6839,20.1537,4.7019
1651,2,-6.8340,126.5380,0.0054,-0.0020,3.0273,3.0273,12.9586,7.1977,1.6793
1652,1,-6.7107,126.5380,-0.0009,0.0014,7.0673,7.0673,31.3649,39.2280,9.8376
1653,1,-6.6329,126.5390,-0.0017,-0.0028,4.0047,4.0047,17.1068,12.5961,2.9264
1654,1,-6.0760,126.5410,0.0012,0.0023,4.1728,4.1728,17.9605,13.6757,3.2258
1734,1,-6.3951,126.5020,0.0011,0.0013,6.2409,6.2409,25.5606,30.5906,6.5334
1735,1,-5.8363,126.5040,-0.0036,-0.0006,2.1406,2.1406,9.8390,3.5989,0.9681
1736,1,-7.2723,126.4980,0.0007,-0.0035,4.2812,4.2812,18.6501,14.3956,3.4783
1737,1,-7.0722,126.4990,0.0000,-0.0014,3.9471,3.9471,17.8759,12.2362,3.1955
1739,1,-6.0369,126.5020,-0.0039,0.0027,5.0202,5.0202,22.4837,19.7940,5.0552
1740,1,-5.6362,126.5040,0.0057,0.0028,3.7077,3.7077,16.4399,10.7967,2.7027
1785,1,-6.5005,126.4820,0.0036,0.0016,1.9146,1.9146,8.2761,2.8791,0.6849
1786,1,-6.2898,126.4830,0.0002,0.0009,7.2907,7.2907,30.9115,41.7472,9.5552
1790,1,-6.9720,126.4760,-0.0002,-0.0037,2.1406,2.1406,9.7266,3.5989,0.9461
1792,1,-6.1371,126.4800,-0.0023,-0.0016,4.0047,4.0047,17.6698,12.5962,3.1222
