Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
RF3,60,287,-7.4509,126.7110,25.2446,92.0897,500.5260,0.0000,0.0000,Pass
RF3,60,292,-5.4094,126.6690,25.3403,92.9686,504.3270,0.0000,0.0000,Pass
RF3,60,293,-6.9165,126.6640,25.1913,96.8665,498.4140,0.0000,0.0000,Pass
RF3,60,294,-6.8685,126.6640,25.1378,94.8587,496.3020,0.0000,0.0000,Pass
RF3,60,295,-6.6564,126.6650,25.2552,94.5099,500.9480,0.0000,0.0000,Pass
RF3,60,296,-6.6085,126.6650,25.3084,95.8101,503.0600,0.0000,0.0000,Pass
RF3,60,297,-5.7178,126.6680,25.1164,96.0222,495.4570,0.0000,0.0000,Pass
RF3,60,298,-5.6697,126.6680,25.1699,94.5075,497.5690,0.0000,0.0000,Pass
RF3,60,299,-5.4576,126.6690,25.4039,93.3444,506.8620,0.0000,0.0000,Pass
RF3,60,337,-7.2875,126.6510,25.1164,92.8916,495.4570,0.0000,0.0000,Pass
RF3,60,338,-7.0874,126.6510,25.2233,93.1832,499.6810,0.0000,0.0000,Pass
RF3,60,339,-6.0891,126.6550,25.1592,94.3402,497.1470,0.0000,0.0000,Pass
RF3,60,340,-5.8890,126.6550,25.0521,95.2082,492.9230,0.0000,0.0000,Pass
RF3,60,367,-7.2872,126.5720,25.1378,93.4127,496.3020,0.0000,0.0000,Pass
RF3,60,368,-7.0873,126.5730,24.8582,94.7779,485.3200,0.0000,0.0000,Pass
RF3,60,369,-6.0889,126.5760,25.2872,94.1888,502.2150,0.0000,0.0000,Pass
RF3,60,373,-5.8889,126.5770,25.1378,95.8348,496.3020,0.0000,0.0000,Pass
RF3,60,374,-5.1997,126.5730,25.5411,93.4746,512.3530,0.0000,0.0000,Pass
RF3,60,375,-5.1460,126.5730,25.4356,93.1172,508.1290,0.0000,0.0000,Pass
RF3,60,380,-6.3990,126.5690,25.4039,94.2913,506.8620,0.0000,0.0000,Pass
RF3,60,381,-6.3454,126.5690,25.1378,95.2186,496.3020,0.0000,0.0000,Pass
RF3,60,435,-7.4505,126.5400,25.0736,93.5780,493.7680,0.0000,0.0000,Pass
RF3,60,441,-7.2870,126.5050,25.0843,95.1468,494.1900,0.0000,0.0000,Pass
RF3,60,442,-6.0888,126.5090,25.2233,95.8247,499.6810,0.0000,0.0000,Pass
RF3,60,468,-7.2867,126.4270,25.0199,94.5910,491.6560,0.0000,0.0000,Pass
RF3,60,469,-6.0886,126.4310,25.0092,95.9676,491.2330,0.0000,0.0000,Pass
RF3,60,497,-7.4497,126.3850,25.0307,94.3117,492.0780,0.0000,0.0000,Pass
RF3,60,500,-6.4607,126.3830,25.1806,97.2512,497.9920,0.0000,0.0000,Pass
RF3,60,501,-6.4127,126.3830,25.1806,96.9616,497.9920,0.0000,0.0000,Pass
RF3,60,502,-6.3308,126.3840,25.0629,95.5563,493.3450,0.0000,0.0000,Pass
RF3,60,503,-6.2830,126.3840,25.1913,98.8767,498.4140,0.0000,0.0000,Pass
RF3,60,504,-5.2616,126.3870,25.0629,94.5571,493.3450,0.0000,0.0000,Pass
RF3,60,505,-5.2136,126.3880,25.1057,94.2382,495.0350,0.0000,0.0000,Pass
RF3,60,506,-5.1314,126.3880,25.5516,91.9003,512.7750,0.0000,0.0000,Pass
RF3,60,535,-7.2863,126.3550,24.9876,96.2479,490.3890,0.0000,0.0000,Pass
RF3,60,536,-7.0867,126.3560,24.8257,95.2911,484.0530,0.0000,0.0000,Pass
