Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-19,60,173,-6.6381,126.3850,20.3202,95.7304,324.3000,0.0000,0.0000,Pass
D26-19,60,174,-6.5903,126.3850,20.0918,99.0864,317.0490,0.0000,0.0000,Pass
D26-19,60,175,-6.5083,126.3850,20.4996,96.1644,330.0510,0.0000,0.0000,Pass
D26-19,60,176,-6.4602,126.3860,20.0918,93.5080,317.0490,0.0000,0.0000,Pass
D26-19,60,177,-6.3783,126.3860,20.3124,94.7847,324.0500,0.0000,0.0000,Pass
D26-19,60,178,-6.3301,126.3870,20.3593,95.0887,325.5500,0.0000,0.0000,Pass
D26-19,60,179,-6.2486,126.3870,20.3515,92.0268,325.3000,0.0000,0.0000,Pass
D26-19,60,180,-6.2006,126.3870,20.5074,97.6014,330.3010,0.0000,0.0000,Pass
D26-19,60,181,-6.1181,126.3880,20.8385,92.1852,341.0520,0.0000,0.0000,Pass
D26-19,60,182,-6.0705,126.3880,20.6003,93.3463,333.3010,0.0000,0.0000,Pass
D26-19,60,183,-5.9883,126.3880,20.4452,91.8534,328.3000,0.0000,0.0000,Pass
D26-19,60,184,-5.9404,126.3880,20.1866,94.9165,320.0490,0.0000,0.0000,Pass
D26-19,60,185,-5.4395,126.3900,20.5461,92.5012,331.5510,0.0000,0.0000,Pass
D26-19,60,286,-7.2192,126.3180,19.7804,95.3742,307.2970,0.0000,0.0000,Pass
D26-19,60,287,-7.1075,126.3180,20.3124,96.1325,324.0500,0.0000,0.0000,Pass
D26-19,60,293,-6.5729,126.2720,20.0918,95.5486,317.0490,0.0000,0.0000,Pass
D26-19,60,294,-6.5251,126.2720,20.6235,95.3783,334.0510,0.0000,0.0000,Pass
D26-19,60,295,-6.3130,126.2740,20.6466,94.5741,334.8010,0.0000,0.0000,Pass
D26-19,60,296,-6.2651,126.2740,20.5306,94.4015,331.0510,0.0000,0.0000,Pass
D26-19,60,337,-6.9439,126.2590,20.0044,94.8448,314.2980,0.0000,0.0000,Pass
D26-19,60,338,-6.7437,126.2590,20.2260,93.7421,321.2990,0.0000,0.0000,Pass
D26-19,60,339,-5.7457,126.2640,20.6774,95.1525,335.8020,0.0000,0.0000,Pass
D26-19,60,340,-5.5454,126.2640,20.1629,92.6432,319.2990,0.0000,0.0000,Pass
D26-19,60,367,-6.9436,126.1800,20.1234,95.2363,318.0490,0.0000,0.0000,Pass
D26-19,60,368,-6.7436,126.1810,19.9087,93.7049,311.2980,0.0000,0.0000,Pass
D26-19,60,369,-5.7453,126.1850,20.0918,88.8945,317.0490,0.0000,0.0000,Pass
D26-19,60,373,-5.5451,126.1860,20.3045,87.5768,323.8000,0.0000,0.0000,Pass
D26-19,60,380,-6.0557,126.1780,20.6003,90.7501,333.3010,0.0000,0.0000,Pass
D26-19,60,381,-6.0019,126.1780,20.5461,93.5150,331.5510,0.0000,0.0000,Pass
D26-19,60,434,-7.2186,126.1470,20.6389,95.8718,334.5510,0.0000,0.0000,Pass
D26-19,60,435,-7.1069,126.1480,20.4918,96.4830,329.8010,0.0000,0.0000,Pass
D26-19,60,441,-6.9431,126.1130,20.2339,98.4367,321.5490,0.0000,0.0000,Pass
D26-19,60,442,-5.7451,126.1180,20.3124,95.2994,324.0500,0.0000,0.0000,Pass
D26-19,60,468,-6.9429,126.0360,20.1313,95.6060,318.2990,0.0000,0.0000,Pass
D26-19,60,469,-5.7447,126.0400,20.1155,91.5897,317.7990,0.0000,0.0000,Pass
D26-19,60,497,-7.1059,125.9930,20.3672,93.4977,325.8000,0.0000,0.0000,Pass
D26-19,60,499,-7.2183,125.9930,20.1392,96.0496,318.5490,0.0000,0.0000,Pass
D26-19,60,500,-6.1171,125.9920,20.3828,91.8089,326.3000,0.0000,0.0000,Pass
D26-19,60,501,-6.0692,125.9930,20.2417,96.5246,321.7990,0.0000,0.0000,Pass
D26-19,60,502,-5.9871,125.9930,20.3045,91.4178,323.8000,0.0000,0.0000,Pass
D26-19,60,503,-5.9393,125.9930,20.4607,92.3707,328.8000,0.0000,0.0000,Pass
D26-19,60,535,-6.9428,125.9630,20.1313,95.7116,318.2990,0.0000,0.0000,Pass
D26-19,60,536,-6.7428,125.9640,20.0759,92.4285,316.5490,0.0000,0.0000,Pass
D26-19,60,537,-5.7446,125.9680,20.2653,91.7278,322.5500,0.0000,0.0000,Pass
D26-19,60,538,-5.5441,125.9690,20.3750,94.9097,326.0500,0.0000,0.0000,Pass
D26-19,60,547,-6.6128,125.9450,20.1392,97.4967,318.5490,0.0000,0.0000,Pass
D26-19,60,548,-6.2229,125.9470,19.9007,94.9161,311.0480,0.0000,0.0000,Pass
D26-19,60,549,-5.4141,125.9500,20.8385,91.4846,341.0520,0.0000,0.0000,Pass
D26-19,60,575,-5.9425,125.9180,20.6697,94.0975,335.5520,0.0000,0.0000,Pass
D26-19,60,591,-6.9421,125.8850,20.1392,95.0342,318.5490,0.0000,0.0000,Pass
D26-19,60,592,-6.7426,125.8860,19.7159,92.6759,305.2970,0.0000,0.0000,Pass
D26-19,60,593,-5.7442,125.8900,20.3202,90.8457,324.3000,0.0000,0.0000,Pass
D26-19,60,594,-5.5440,125.8910,20.2181,91.4299,321.0490,0.0000,0.0000,Pass
D26-19,60,600,-6.5065,125.8800,19.9885,94.7726,313.7980,0.0000,0.0000,Pass
D26-19,60,601,-6.4588,125.8810,19.9726,96.3144,313.2980,0.0000,0.0000,Pass
D26-19,60,602,-6.3765,125.8810,19.9965,94.7680,314.0480,0.0000,0.0000,Pass
D26-19,60,603,-6.3285,125.8810,19.8366,93.4300,309.0470,0.0000,0.0000,Pass
D26-19,60,604,-5.9810,125.8790,19.9327,95.8437,312.0480,0.0000,0.0000,Pass
D26-19,60,605,-5.9030,125.8790,20.0283,96.2750,315.0480,0.0000,0.0000,Pass
D26-19,60,656,-6.6125,125.8670,19.8206,92.0177,308.5470,0.0000,0.0000,Pass
D26-19,60,657,-6.2224,125.8680,20.4607,94.9382,328.8000,0.0000,0.0000,Pass
D26-19,60,658,-5.4138,125.8720,20.5229,93.5798,330.8010,0.0000,0.0000,Pass
D26-19,60,684,-7.1938,125.8460,20.1234,90.2386,318.0490,0.0000,0.0000,Pass
D26-19,60,694,-5.9420,125.8400,20.2653,91.3544,322.5500,0.0000,0.0000,Pass
D26-19,60,700,-6.9542,125.8200,19.8446,95.7851,309.2970,0.0000,0.0000,Pass
D26-19,60,701,-5.7565,125.8250,20.3202,97.0344,324.3000,0.0000,0.0000,Pass
D26-19,60,702,-6.6124,125.8150,19.3656,91.0803,294.5450,0.0000,0.0000,Pass
D26-19,60,703,-6.5015,125.8150,20.3672,94.9351,325.8000,0.0000,0.0000,Pass
D26-19,60,704,-6.4536,125.8150,20.9147,92.5949,343.5530,0.0000,0.0000,Pass
D26-19,60,705,-6.3811,125.8150,20.5306,93.9289,331.0510,0.0000,0.0000,Pass
D26-19,60,706,-6.3329,125.8160,20.2967,91.3679,323.5500,0.0000,0.0000,Pass
D26-19,60,707,-6.2227,125.8170,20.7926,93.9931,339.5520,0.0000,0.0000,Pass
D26-19,60,708,-6.0422,125.8170,20.6620,94.3987,335.3010,0.0000,0.0000,Pass
D26-19,60,709,-5.4133,125.8200,20.4218,94.4329,327.5500,0.0000,0.0000,Pass
D26-19,60,731,-7.2324,125.8070,20.0521,93.4908,315.7980,0.0000,0.0000,Pass
D26-19,60,732,-7.1547,125.8070,20.2024,95.4047,320.5490,0.0000,0.0000,Pass
D26-19,60,786,-6.8811,125.7930,19.6188,89.9695,302.2960,0.0000,0.0000,Pass
