Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
R4,165,1,-2.1051,143.0230,87.1805,96.8752,5969.3800,0.0000,0.0000,Pass
R4,165,2,-1.8046,143.0230,87.4529,98.1793,6006.7300,0.0000,0.0000,Pass
R4,165,8,-3.4581,143.0180,87.4054,97.9364,6000.2100,0.0000,0.0000,Pass
R4,165,9,-3.3081,143.0180,87.4356,97.0373,6004.3600,0.0000,0.0000,Pass
R4,165,10,-3.1576,143.0190,87.2541,96.2225,5979.4500,0.0000,0.0000,Pass
R4,165,11,-3.0080,143.0190,87.0072,97.0279,5945.6600,0.0000,0.0000,Pass
R4,165,12,-2.8571,143.0190,86.8509,97.3012,5924.3100,0.0000,0.0000,Pass
R4,165,13,-2.7069,143.0200,87.2281,97.3288,5975.9000,0.0000,0.0000,Pass
R4,165,14,-2.5563,143.0200,87.1805,98.0152,5969.3800,0.0000,0.0000,Pass
R4,165,15,-2.4055,143.0210,86.6551,97.4020,5897.6300,0.0000,0.0000,Pass
R4,165,16,-2.2561,143.0210,87.2844,98.6477,5983.6000,0.0000,0.0000,Pass
R4,165,17,-1.9554,143.0230,86.6768,96.4749,5900.6000,0.0000,0.0000,Pass
R4,165,18,-1.6540,143.0240,87.2065,97.3672,5972.9300,0.0000,0.0000,Pass
R4,165,19,-1.5037,143.0250,87.0419,95.9951,5950.4000,0.0000,0.0000,Pass
R4,165,20,-1.3531,143.0240,87.5866,96.9649,6025.1100,0.0000,0.0000,Pass
R4,165,21,-1.2027,143.0250,87.5003,97.6521,6013.2500,0.0000,0.0000,Pass
R4,165,22,-1.0525,143.0260,87.9135,96.9744,6070.1700,0.0000,0.0000,Pass
R4,165,23,-0.9016,143.0260,87.9950,96.1479,6081.4300,0.0000,0.0000,Pass
R4,165,31,-3.3073,142.8680,87.0809,96.6066,5955.7400,0.0000,0.0000,Pass
R4,165,32,-2.5558,142.8700,86.7900,98.1931,5916.0100,0.0000,0.0000,Pass
R4,165,33,-2.1052,142.8720,86.3365,97.6316,5854.3500,0.0000,0.0000,Pass
R4,165,34,-1.8041,142.8730,86.8335,98.4016,5921.9400,0.0000,0.0000,Pass
R4,165,35,-1.6541,142.8740,86.5897,98.7856,5888.7400,0.0000,0.0000,Pass
R4,165,36,-1.5037,142.8740,86.6159,97.5434,5892.3000,0.0000,0.0000,Pass
R4,165,37,-1.0519,142.8760,87.1286,97.2546,5962.2600,0.0000,0.0000,Pass
R4,165,38,-0.9012,142.8760,87.8147,96.6589,6056.5300,0.0000,0.0000,Pass
R4,165,41,-3.4580,142.8670,86.9594,97.0836,5939.1400,0.0000,0.0000,Pass
R4,165,42,-3.1573,142.8680,87.0462,97.0812,5950.9900,0.0000,0.0000,Pass
R4,165,43,-3.0072,142.8680,86.5897,97.1425,5888.7400,0.0000,0.0000,Pass
R4,165,44,-2.8565,142.8690,86.2665,98.1619,5844.8600,0.0000,0.0000,Pass
R4,165,45,-2.7068,142.8690,86.8074,97.2340,5918.3800,0.0000,0.0000,Pass
R4,165,46,-2.4053,142.8700,86.3627,98.1492,5857.9100,0.0000,0.0000,Pass
R4,165,47,-2.2557,142.8710,86.6376,97.3415,5895.2600,0.0000,0.0000,Pass
R4,165,48,-1.9548,142.8720,86.4239,98.2146,5866.2100,0.0000,0.0000,Pass
R4,165,49,-1.3530,142.8750,87.0462,98.6119,5950.9900,0.0000,0.0000,Pass
R4,165,50,-1.2016,142.8750,87.2887,97.1407,5984.2000,0.0000,0.0000,Pass
R4,165,60,-3.4575,142.7160,86.3015,98.8248,5849.6100,0.0000,0.0000,Pass
R4,165,61,-3.3076,142.7170,86.3758,96.7836,5859.6900,0.0000,0.0000,Pass
R4,165,62,-3.0070,142.7180,86.0782,97.6913,5819.3700,0.0000,0.0000,Pass
R4,165,63,-2.8564,142.7190,86.2184,97.7985,5838.3400,0.0000,0.0000,Pass
R4,165,64,-2.7064,142.7190,85.9509,98.4124,5802.1800,0.0000,0.0000,Pass
R4,165,65,-2.2551,142.7200,86.0869,96.4667,5820.5600,0.0000,0.0000,Pass
R4,165,66,-2.1049,142.7210,85.9465,99.1588,5801.5800,0.0000,0.0000,Pass
R4,165,67,-1.9538,142.7220,86.3671,98.2377,5858.5000,0.0000,0.0000,Pass
R4,165,68,-1.8040,142.7220,86.0738,99.1716,5818.7800,0.0000,0.0000,Pass
R4,165,69,-1.6538,142.7230,85.9114,97.4562,5796.8400,0.0000,0.0000,Pass
R4,165,70,-1.5030,142.7230,86.4894,98.3623,5875.1000,0.0000,0.0000,Pass
R4,165,71,-1.3517,142.7240,86.9638,97.9733,5939.7300,0.0000,0.0000,Pass
R4,165,72,-0.9010,142.7250,87.0419,96.6722,5950.4000,0.0000,0.0000,Pass
R4,165,77,-3.1569,142.7180,86.2971,97.3625,5849.0200,0.0000,0.0000,Pass
R4,165,78,-2.5554,142.7190,86.5461,97.8512,5882.8100,0.0000,0.0000,Pass
R4,165,79,-2.4051,142.7200,86.0036,98.7174,5809.2900,0.0000,0.0000,Pass
R4,165,80,-1.2013,142.7240,86.5286,98.2033,5880.4400,0.0000,0.0000,Pass
R4,165,81,-1.0514,142.7250,87.1978,97.6814,5971.7500,0.0000,0.0000,Pass
R4,165,85,-1.2019,142.5730,86.6071,97.8837,5891.1100,0.0000,0.0000,Pass
R4,165,90,-3.4569,142.5660,86.2796,97.7708,5846.6400,0.0000,0.0000,Pass
R4,165,91,-3.3070,142.5670,86.3889,98.1075,5861.4700,0.0000,0.0000,Pass
R4,165,92,-3.1564,142.5670,86.0562,97.9887,5816.4100,0.0000,0.0000,Pass
R4,165,93,-3.0061,142.5670,85.7663,97.6755,5777.2700,0.0000,0.0000,Pass
R4,165,94,-2.8559,142.5680,86.1352,97.8438,5827.0800,0.0000,0.0000,Pass
R4,165,95,-2.7053,142.5680,86.1527,97.9560,5829.4500,0.0000,0.0000,Pass
R4,165,96,-2.5550,142.5690,86.1877,98.6087,5834.1900,0.0000,0.0000,Pass
R4,165,97,-2.4048,142.5690,85.9904,97.7657,5807.5100,0.0000,0.0000,Pass
R4,165,98,-2.2550,142.5700,85.9904,98.4664,5807.5100,0.0000,0.0000,Pass
R4,165,99,-2.1043,142.5710,85.7002,98.8125,5768.3800,0.0000,0.0000,Pass
R4,165,100,-1.9541,142.5720,86.1483,99.2921,5828.8600,0.0000,0.0000,Pass
R4,165,101,-1.8034,142.5720,86.0168,97.9901,5811.0700,0.0000,0.0000,Pass
R4,165,102,-1.6528,142.5720,85.9904,98.1702,5807.5100,0.0000,0.0000,Pass
R4,165,103,-1.5032,142.5730,85.9685,98.3578,5804.5500,0.0000,0.0000,Pass
R4,165,104,-1.3516,142.5740,86.3321,99.0750,5853.7600,0.0000,0.0000,Pass
R4,165,105,-1.0517,142.5740,86.7856,97.7333,5915.4200,0.0000,0.0000,Pass
R4,165,106,-0.9007,142.5750,87.0289,97.3320,5948.6200,0.0000,0.0000,Pass
R4,165,115,-3.4558,142.4160,86.0211,98.1411,5811.6600,0.0000,0.0000,Pass
R4,165,116,-3.3063,142.4160,86.7813,97.9214,5914.8300,0.0000,0.0000,Pass
R4,165,117,-3.1560,142.4170,86.7552,98.2345,5911.2700,0.0000,0.0000,Pass
R4,165,118,-3.0055,142.4170,86.0606,98.7742,5817.0000,0.0000,0.0000,Pass
R4,165,119,-2.7053,142.4180,86.2052,99.0248,5836.5600,0.0000,0.0000,Pass
R4,165,120,-2.5545,142.4190,86.6071,99.0350,5891.1100,0.0000,0.0000,Pass
R4,165,121,-2.1039,142.4200,86.0913,99.2517,5821.1500,0.0000,0.0000,Pass
R4,165,122,-1.9532,142.4210,85.7619,98.3706,5776.6800,0.0000,0.0000,Pass
R4,165,123,-1.6527,142.4220,85.9641,98.5180,5803.9500,0.0000,0.0000,Pass
R4,165,124,-1.5021,142.4230,86.2403,97.9247,5841.3100,0.0000,0.0000,Pass
R4,165,125,-1.3516,142.4230,86.2971,97.9784,5849.0200,0.0000,0.0000,Pass
R4,165,129,-2.8555,142.4170,86.0606,97.9714,5817.0000,0.0000,0.0000,Pass
R4,165,130,-2.4042,142.4190,85.9816,99.0241,5806.3300,0.0000,0.0000,Pass
R4,165,131,-2.2544,142.4190,86.4457,97.2349,5869.1700,0.0000,0.0000,Pass
R4,165,132,-1.8029,142.4210,85.8367,98.8188,5786.7600,0.0000,0.0000,Pass
R4,165,133,-1.2009,142.4230,86.5723,98.4241,5886.3700,0.0000,0.0000,Pass
R4,165,134,-1.0504,142.4240,86.7552,98.5468,5911.2700,0.0000,0.0000,Pass
R4,165,135,-0.9000,142.4250,86.6768,98.4857,5900.6000,0.0000,0.0000,Pass
R4,165,159,-3.0782,142.0080,85.7531,98.3907,5775.4900,0.0000,0.0000,Pass
R4,165,160,-2.0885,142.0120,85.3427,99.5676,5720.3500,0.0000,0.0000,Pass
R4,165,161,-1.5929,142.0130,86.2359,99.2939,5840.7100,0.0000,0.0000,Pass
R4,165,162,-2.9129,142.0090,85.7531,99.5660,5775.4900,0.0000,0.0000,Pass
R4,165,163,-2.7479,142.0090,86.1439,98.4174,5828.2600,0.0000,0.0000,Pass
R4,165,164,-2.5831,142.0100,85.8938,99.5911,5794.4700,0.0000,0.0000,Pass
R4,165,165,-2.4184,142.0100,85.4709,98.6955,5737.5500,0.0000,0.0000,Pass
R4,165,166,-2.2535,142.0110,85.7222,98.9814,5771.3400,0.0000,0.0000,Pass
R4,165,167,-1.9233,142.0130,85.3737,99.1264,5724.5000,0.0000,0.0000,Pass
R4,165,168,-1.7584,142.0130,86.1089,99.4047,5823.5200,0.0000,0.0000,Pass
R4,165,169,-1.4280,142.0140,85.7002,97.3518,5768.3800,0.0000,0.0000,Pass
R4,165,170,-1.2630,142.0140,85.5592,98.8301,5749.4100,0.0000,0.0000,Pass
R4,165,171,-1.0973,142.0150,86.6507,99.6170,5897.0400,0.0000,0.0000,Pass
R4,165,182,-3.2424,141.8430,85.1568,99.1083,5695.4500,0.0000,0.0000,Pass
R4,165,183,-3.0777,141.8430,85.5018,97.8241,5741.7000,0.0000,0.0000,Pass
R4,165,184,-2.9120,141.8430,85.3648,98.3228,5723.3200,0.0000,0.0000,Pass
R4,165,185,-2.7472,141.8440,85.6385,99.2065,5760.0800,0.0000,0.0000,Pass
R4,165,186,-2.5824,141.8450,85.1479,97.6388,5694.2700,0.0000,0.0000,Pass
R4,165,187,-2.4178,141.8450,85.1124,98.8150,5689.5200,0.0000,0.0000,Pass
R4,165,188,-2.2531,141.8460,85.4621,98.8751,5736.3600,0.0000,0.0000,Pass
R4,165,189,-2.0875,141.8470,84.9482,99.3951,5667.5900,0.0000,0.0000,Pass
R4,165,190,-1.9233,141.8470,84.7435,98.4879,5640.3100,0.0000,0.0000,Pass
R4,165,191,-1.7579,141.8480,85.3295,98.6260,5718.5800,0.0000,0.0000,Pass
R4,165,192,-1.5924,141.8490,85.4532,98.8507,5735.1800,0.0000,0.0000,Pass
R4,165,193,-1.4268,141.8490,85.6826,99.1694,5766.0100,0.0000,0.0000,Pass
R4,165,194,-1.0968,141.8500,86.0168,99.3469,5811.0700,0.0000,0.0000,Pass
R4,165,195,-1.2622,141.8490,85.6385,98.8040,5760.0800,0.0000,0.0000,Pass
R4,165,206,-3.2419,141.6770,85.1523,99.6164,5694.8600,0.0000,0.0000,Pass
R4,165,207,-3.0771,141.6780,85.1922,99.7191,5700.2000,0.0000,0.0000,Pass
R4,165,208,-2.9116,141.6790,85.0503,97.7459,5681.2200,0.0000,0.0000,Pass
R4,165,209,-2.4164,141.6800,84.6366,99.8496,5626.0800,0.0000,0.0000,Pass
R4,165,210,-2.0875,141.6820,84.2477,98.4668,5574.5000,0.0000,0.0000,Pass
R4,165,211,-1.5921,141.6830,85.1656,97.8840,5696.6400,0.0000,0.0000,Pass
R4,165,212,-1.4267,141.6840,85.8542,99.3193,5789.1300,0.0000,0.0000,Pass
R4,165,213,-1.2619,141.6840,84.9526,98.5506,5668.1800,0.0000,0.0000,Pass
R4,165,214,-2.7469,141.6790,85.0015,99.0339,5674.7000,0.0000,0.0000,Pass
R4,165,215,-2.5825,141.6790,84.7391,99.2295,5639.7200,0.0000,0.0000,Pass
R4,165,216,-2.2523,141.6800,84.9660,98.6916,5669.9600,0.0000,0.0000,Pass
R4,165,217,-1.9223,141.6820,84.5741,99.1664,5617.7800,0.0000,0.0000,Pass
R4,165,218,-1.7571,141.6820,84.8593,98.0364,5655.7300,0.0000,0.0000,Pass
R4,165,219,-1.0965,141.6850,85.7046,98.7181,5768.9700,0.0000,0.0000,Pass
R4,165,233,-1.9218,141.5170,84.5697,99.3786,5617.1900,0.0000,0.0000,Pass
R4,165,239,-3.2413,141.5120,84.5250,98.2563,5611.2600,0.0000,0.0000,Pass
R4,165,240,-3.0756,141.5130,84.5250,98.0764,5611.2600,0.0000,0.0000,Pass
R4,165,241,-2.9118,141.5140,85.2808,98.3109,5712.0500,0.0000,0.0000,Pass
R4,165,242,-2.7462,141.5140,84.8148,99.8380,5649.8000,0.0000,0.0000,Pass
R4,165,243,-2.5815,141.5150,84.2477,98.8630,5574.5000,0.0000,0.0000,Pass
R4,165,244,-2.4167,141.5160,84.4848,99.5441,5605.9200,0.0000,0.0000,Pass
R4,165,245,-2.0861,141.5170,83.8615,97.4083,5523.5100,0.0000,0.0000,Pass
R4,165,246,-1.7572,141.5190,84.8415,99.3944,5653.3600,0.0000,0.0000,Pass
R4,165,247,-1.5918,141.5180,84.6678,98.3998,5630.2300,0.0000,0.0000,Pass
R4,165,248,-1.4270,141.5200,84.9349,98.8358,5665.8100,0.0000,0.0000,Pass
R4,165,249,-1.2612,141.5200,84.5429,98.0416,5613.6300,0.0000,0.0000,Pass
R4,165,250,-1.0963,141.5200,85.6033,98.2837,5755.3400,0.0000,0.0000,Pass
R4,165,251,-2.2516,141.5160,84.4446,98.3052,5600.5900,0.0000,0.0000,Pass
R4,165,262,-3.2405,141.3480,84.6945,99.4496,5633.7900,0.0000,0.0000,Pass
R4,165,263,-2.9110,141.3490,84.7747,97.9863,5644.4600,0.0000,0.0000,Pass
R4,165,264,-2.7454,141.3490,84.7302,99.2294,5638.5300,0.0000,0.0000,Pass
