Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
kV4,165,1,-2.0980,143.0300,79.4279,98.2769,4954.9100,0.0000,0.0000,Pass
kV4,165,2,-1.7975,143.0300,79.6415,98.5368,4981.5900,0.0000,0.0000,Pass
kV4,165,8,-3.4513,143.0250,79.4707,98.9279,4960.2500,0.0000,0.0000,Pass
kV4,165,9,-3.3011,143.0250,79.2709,98.1358,4935.3500,0.0000,0.0000,Pass
kV4,165,10,-3.1506,143.0260,79.2328,96.7472,4930.6000,0.0000,0.0000,Pass
kV4,165,11,-3.0012,143.0260,79.0945,98.0454,4913.4100,0.0000,0.0000,Pass
kV4,165,12,-2.8501,143.0260,78.9895,97.7496,4900.3700,0.0000,0.0000,Pass
kV4,165,13,-2.7001,143.0280,79.3613,98.6765,4946.6100,0.0000,0.0000,Pass
kV4,165,14,-2.5493,143.0280,79.2852,98.6867,4937.1300,0.0000,0.0000,Pass
kV4,165,15,-2.3984,143.0280,78.9273,97.9091,4892.6600,0.0000,0.0000,Pass
kV4,165,16,-2.2492,143.0280,79.4754,98.7201,4960.8400,0.0000,0.0000,Pass
kV4,165,17,-1.9484,143.0300,78.7166,97.7599,4866.5700,0.0000,0.0000,Pass
kV4,165,18,-1.6469,143.0310,79.5039,98.1916,4964.4000,0.0000,0.0000,Pass
kV4,165,19,-1.4966,143.0320,78.9895,97.3659,4900.3700,0.0000,0.0000,Pass
kV4,165,20,-1.3460,143.0310,79.7220,97.7962,4991.6700,0.0000,0.0000,Pass
kV4,165,21,-1.1956,143.0320,79.6652,97.7632,4984.5600,0.0000,0.0000,Pass
kV4,165,22,-1.0453,143.0330,79.9584,97.8792,5021.3200,0.0000,0.0000,Pass
kV4,165,23,-0.8945,143.0330,80.0386,97.2337,5031.4000,0.0000,0.0000,Pass
kV4,165,31,-3.3005,142.8750,79.0373,97.5213,4906.2900,0.0000,0.0000,Pass
kV4,165,32,-2.5487,142.8770,78.7933,98.9289,4876.0600,0.0000,0.0000,Pass
kV4,165,33,-2.0983,142.8790,78.4861,98.4140,4838.1100,0.0000,0.0000,Pass
kV4,165,34,-1.7970,142.8800,78.9417,99.1846,4894.4400,0.0000,0.0000,Pass
kV4,165,35,-1.6471,142.8810,78.5967,98.8728,4851.7500,0.0000,0.0000,Pass
kV4,165,36,-1.4965,142.8810,78.5727,98.2694,4848.7800,0.0000,0.0000,Pass
kV4,165,37,-1.0448,142.8830,79.2900,98.2966,4937.7200,0.0000,0.0000,Pass
kV4,165,38,-0.8941,142.8830,79.5371,97.3040,4968.5500,0.0000,0.0000,Pass
kV4,165,41,-3.4511,142.8740,78.7310,97.7532,4868.3500,0.0000,0.0000,Pass
kV4,165,42,-3.1505,142.8750,79.0182,97.5171,4903.9200,0.0000,0.0000,Pass
kV4,165,43,-3.0002,142.8760,78.6639,97.4634,4860.0500,0.0000,0.0000,Pass
kV4,165,44,-2.8496,142.8760,78.1246,99.1874,4793.6400,0.0000,0.0000,Pass
kV4,165,45,-2.6998,142.8770,78.7118,97.2250,4865.9800,0.0000,0.0000,Pass
kV4,165,46,-2.3983,142.8770,78.4573,98.8839,4834.5500,0.0000,0.0000,Pass
kV4,165,47,-2.2487,142.8780,78.6591,98.8227,4859.4600,0.0000,0.0000,Pass
kV4,165,48,-1.9478,142.8790,78.6783,98.7507,4861.8300,0.0000,0.0000,Pass
kV4,165,49,-1.3459,142.8820,79.2042,99.4164,4927.0500,0.0000,0.0000,Pass
