Centre_X,Centre_Y,Diameter_Max
-2.2323,141.8415,86.6674
144.0060,5.4391,105.4960
-15.9854,5.4898,85.0492
-143.9785,-2.2660,86.8160
11.4376,-10.1031,84.7793
2.2572,-138.6685,84.7962
