Centre_X,Centre_Y,Roundness_Min
-2.2323,141.8415,96.5990
144.0060,5.4391,95.3212
-15.9854,5.4898,96.7808
-143.9785,-2.2660,97.0834
11.4376,-10.1031,97.0396
2.2572,-138.6685,95.3458
