Centre_X,Centre_Y,Diameter_Min
-2.2323,141.8415,81.6114
144.0060,5.4391,80.8709
-15.9854,5.4898,82.2931
-143.9785,-2.2660,83.0554
11.4376,-10.1031,82.2060
2.2572,-138.6685,82.2234
