Centre_X,Centre_Y,DieId
-2.2323415,141.8415,165
144.006,5.43909,2444
-15.98535,5.489825,2479
-143.9785,-2.2660115,2639
11.437565,-10.103055,2737
2.257174,-138.6685,4918
