Centre_X,Centre_Y,Diameter_Max
-2.1703,141.4455,88.1150
144.0675,5.0443,95.3132
-15.9228,5.0933,86.4981
-143.9160,-2.6622,87.9993
11.4996,-10.4992,86.2621
2.3193,-139.0650,86.4850
