Centre_X,Centre_Y,Diameter_Avg
-2.2344,141.8490,80.0040
144.0055,5.4489,81.7640
-15.9857,5.4968,79.8590
-143.9785,-2.2595,80.8710
11.4373,-10.0957,79.7090
2.2584,-138.6610,79.9300
