Centre_X,Centre_Y,Diameter_Max
-2.2344,141.8490,82.7790
144.0055,5.4489,103.1760
-15.9857,5.4968,81.5412
-143.9785,-2.2595,82.6058
11.4373,-10.0957,81.0479
2.2584,-138.6610,81.3477
