Centre_X,Centre_Y,Diameter_Min
-2.2344,141.8490,77.3586
144.0055,5.4489,76.8384
-15.9857,5.4968,78.5894
-143.9785,-2.2595,78.8986
11.4373,-10.0957,78.5347
2.2584,-138.6610,78.4982
